n,knob_no_size,knob_outer_unroll,knob_inner_unroll1,knob_inner_unroll2,knob_merge_unroll,knob_partition_factor,knob_I_B,obj1,obj2
9032,4096,1,2,1,3,128,0,1.329366,361
9033,4096,1,2,1,3,256,0,1.329366,361
9034,4096,1,2,1,3,512,0,1.329366,361
9035,4096,1,2,1,3,1024,0,1.329366,361
9036,4096,1,2,1,3,2048,0,1.329366,361
9037,4096,1,2,1,3,4096,0,1.329366,361
9038,4096,1,2,1,4,32,0,1.304788,257
9039,4096,1,2,1,4,64,0,1.304788,257
9040,4096,1,2,1,4,128,0,1.304788,257
9041,4096,1,2,1,4,256,0,1.304788,257
9042,4096,1,2,1,4,512,0,1.304788,257
9043,4096,1,2,1,4,1024,0,1.304788,257
9044,4096,1,2,1,4,2048,0,1.304788,257
9045,4096,1,2,1,4,4096,0,1.304788,257
9046,4096,1,2,2,1,32,0,2.698765,483
9047,4096,1,2,2,1,64,0,2.698765,483
9048,4096,1,2,2,1,128,0,2.698765,483
9049,4096,1,2,2,1,256,0,2.698765,483
9050,4096,1,2,2,1,512,0,2.698765,483
9051,4096,1,2,2,1,1024,0,2.698765,483
9052,4096,1,2,2,1,2048,0,2.698765,483
9053,4096,1,2,2,1,4096,0,2.698765,483
9054,4096,1,2,2,2,32,0,2.789059,427
9055,4096,1,2,2,2,64,0,2.789059,427
9056,4096,1,2,2,2,128,0,2.789059,427
9057,4096,1,2,2,2,256,0,2.789059,427
9058,4096,1,2,2,2,512,0,2.789059,427
9059,4096,1,2,2,2,1024,0,2.789059,427
9060,4096,1,2,2,2,2048,0,2.789059,427
9061,4096,1,2,2,2,4096,0,2.789059,427
9062,4096,1,2,2,3,32,0,2.953536,514
9063,4096,1,2,2,3,64,0,2.953536,514
9064,4096,1,2,2,3,128,0,2.953536,514
9065,4096,1,2,2,3,256,0,2.953536,514
9066,4096,1,2,2,3,512,0,2.953536,514
9067,4096,1,2,2,3,1024,0,2.953536,514
9068,4096,1,2,2,3,2048,0,2.953536,514
9069,4096,1,2,2,3,4096,0,2.953536,514
9070,4096,1,2,2,4,32,0,2.73166,417
9071,4096,1,2,2,4,64,0,2.73166,417
9072,4096,1,2,2,4,128,0,2.73166,417
9073,4096,1,2,2,4,256,0,2.73166,417
9074,4096,1,2,2,4,512,0,2.73166,417
9075,4096,1,2,2,4,1024,0,2.73166,417
9076,4096,1,2,2,4,2048,0,2.73166,417
9077,4096,1,2,2,4,4096,0,2.73166,417
9078,4096,1,2,3,1,32,0,4.434305,726
9079,4096,1,2,3,1,64,0,4.434305,726
9080,4096,1,2,3,1,128,0,4.434305,726
9081,4096,1,2,3,1,256,0,4.434305,726
9082,4096,1,2,3,1,512,0,4.434305,726
9083,4096,1,2,3,1,1024,0,4.434305,726
9084,4096,1,2,3,1,2048,0,4.434305,726
9085,4096,1,2,3,1,4096,0,4.434305,726
9086,4096,1,2,3,2,32,0,4.458739,637
9087,4096,1,2,3,2,64,0,4.458739,637
9088,4096,1,2,3,2,128,0,4.458739,637
9089,4096,1,2,3,2,256,0,4.458739,637
9090,4096,1,2,3,2,512,0,4.458739,637
9091,4096,1,2,3,2,1024,0,4.458739,637
9092,4096,1,2,3,2,2048,0,4.458739,637
9093,4096,1,2,3,2,4096,0,4.458739,637
9094,4096,1,2,3,3,32,0,4.571981,727
9095,4096,1,2,3,3,64,0,4.571981,727
9096,4096,1,2,3,3,128,0,4.571981,727
9097,4096,1,2,3,3,256,0,4.571981,727
9098,4096,1,2,3,3,512,0,4.571981,727
9099,4096,1,2,3,3,1024,0,4.571981,727
9100,4096,1,2,3,3,2048,0,4.571981,727
9101,4096,1,2,3,3,4096,0,4.548957,729
9102,4096,1,2,3,4,32,0,4.586077,589
9103,4096,1,2,3,4,64,0,4.586077,589
9104,4096,1,2,3,4,128,0,4.586077,589
9105,4096,1,2,3,4,256,0,4.518414,584
9106,4096,1,2,3,4,512,0,4.586077,589
9107,4096,1,2,3,4,1024,0,4.586077,589
9108,4096,1,2,3,4,2048,0,4.586077,589
9109,4096,1,2,3,4,4096,0,4.586077,589
9110,4096,1,2,4,1,32,0,7.055921,721
9111,4096,1,2,4,1,64,0,7.055921,721
9112,4096,1,2,4,1,128,0,7.055921,721
9113,4096,1,2,4,1,256,0,7.055921,721
9114,4096,1,2,4,1,512,0,7.055921,721
9115,4096,1,2,4,1,1024,0,7.055921,721
9116,4096,1,2,4,1,2048,0,7.055921,721
9117,4096,1,2,4,1,4096,0,7.055921,721
9118,4096,1,2,4,2,32,0,6.747827,705
9119,4096,1,2,4,2,64,0,6.747827,705
9120,4096,1,2,4,2,128,0,6.747827,705
9121,4096,1,2,4,2,256,0,6.747827,705
9122,4096,1,2,4,2,512,0,6.747827,705
9123,4096,1,2,4,2,1024,0,6.747827,705
9124,4096,1,2,4,2,2048,0,6.747827,705
9125,4096,1,2,4,2,4096,0,6.747827,705
9126,4096,1,2,4,3,32,0,7.309643,750
9127,4096,1,2,4,3,64,0,7.309643,750
9128,4096,1,2,4,3,128,0,7.309643,750
9129,4096,1,2,4,3,256,0,7.309643,750
9130,4096,1,2,4,3,512,0,7.309643,750
9131,4096,1,2,4,3,1024,0,7.309643,750
9132,4096,1,2,4,3,2048,0,7.309643,750
9133,4096,1,2,4,3,4096,0,7.309643,750
9134,4096,1,2,4,4,32,0,7.013632,658
9135,4096,1,2,4,4,64,0,7.013632,658
9136,4096,1,2,4,4,128,0,7.013632,658
9137,4096,1,2,4,4,256,0,7.013632,658
9138,4096,1,2,4,4,512,0,7.013632,658
9139,4096,1,2,4,4,1024,0,7.013632,658
9140,4096,1,2,4,4,2048,0,7.013632,658
9141,4096,1,2,4,4,4096,0,7.267355,658
9142,4096,1,3,1,1,32,0,2.105824,338
9143,4096,1,3,1,1,64,0,2.105824,338
9144,4096,1,3,1,1,128,0,2.105824,338
9145,4096,1,3,1,1,256,0,2.105824,338
9146,4096,1,3,1,1,512,0,2.105824,338
9147,4096,1,3,1,1,1024,0,2.105824,338
9148,4096,1,3,1,1,2048,0,2.105824,338
9149,4096,1,3,1,1,4096,0,2.105824,338
9150,4096,1,3,1,2,32,0,2.322178,305
9151,4096,1,3,1,2,64,0,2.322178,305
9152,4096,1,3,1,2,128,0,2.322178,305
9153,4096,1,3,1,2,256,0,2.322178,305
9154,4096,1,3,1,2,512,0,2.322178,305
9155,4096,1,3,1,2,1024,0,2.322178,305
9156,4096,1,3,1,2,2048,0,2.322178,305
9157,4096,1,3,1,2,4096,0,2.322178,305
9158,4096,1,3,1,3,32,0,2.105824,427
9159,4096,1,3,1,3,64,0,2.105824,427
9160,4096,1,3,1,3,128,0,2.105824,427
9161,4096,1,3,1,3,256,0,2.105824,427
9162,4096,1,3,1,3,512,0,2.105824,427
9163,4096,1,3,1,3,1024,0,2.105824,427
9164,4096,1,3,1,3,2048,0,2.105824,427
9165,4096,1,3,1,3,4096,0,2.105824,427
9166,4096,1,3,1,4,32,0,2.010338,292
9167,4096,1,3,1,4,64,0,2.010338,292
9168,4096,1,3,1,4,128,0,2.010338,292
9169,4096,1,3,1,4,256,0,2.010338,292
9170,4096,1,3,1,4,512,0,2.010338,292
9171,4096,1,3,1,4,1024,0,2.010338,292
9172,4096,1,3,1,4,2048,0,2.010338,292
9173,4096,1,3,1,4,4096,0,2.010338,292
9174,4096,1,3,2,1,32,0,4.178017,465
9175,4096,1,3,2,1,64,0,4.178017,465
9176,4096,1,3,2,1,128,0,4.178017,465
9177,4096,1,3,2,1,256,0,4.178017,465
9178,4096,1,3,2,1,512,0,4.178017,465
9179,4096,1,3,2,1,1024,0,4.178017,465
9180,4096,1,3,2,1,2048,0,4.178017,465
9181,4096,1,3,2,1,4096,0,4.10652,470
9182,4096,1,3,2,2,32,0,4.124646,480
9183,4096,1,3,2,2,64,0,4.124646,480
9184,4096,1,3,2,2,128,0,4.124646,480
9185,4096,1,3,2,2,256,0,4.124646,480
9186,4096,1,3,2,2,512,0,4.124646,480
9187,4096,1,3,2,2,1024,0,4.124646,480
9188,4096,1,3,2,2,2048,0,4.124646,480
9189,4096,1,3,2,2,4096,0,4.124646,480
9190,4096,1,3,2,3,32,0,4.299359,491
9191,4096,1,3,2,3,64,0,4.299359,491
9192,4096,1,3,2,3,128,0,4.299359,491
9193,4096,1,3,2,3,256,0,4.299359,491
9194,4096,1,3,2,3,512,0,4.299359,491
9195,4096,1,3,2,3,1024,0,4.299359,491
9196,4096,1,3,2,3,2048,0,4.299359,491
9197,4096,1,3,2,3,4096,0,4.299359,491
9198,4096,1,3,2,4,32,0,4.06775,407
9199,4096,1,3,2,4,64,0,4.06775,407
9200,4096,1,3,2,4,128,0,4.06775,407
9201,4096,1,3,2,4,256,0,4.06775,407
9202,4096,1,3,2,4,512,0,4.06775,407
9203,4096,1,3,2,4,1024,0,4.06775,407
9204,4096,1,3,2,4,2048,0,4.06775,407
9205,4096,1,3,2,4,4096,0,4.06775,407
9206,4096,1,3,3,1,32,0,6.970704,693
9207,4096,1,3,3,1,64,0,6.970704,693
9208,4096,1,3,3,1,128,0,6.970704,693
9209,4096,1,3,3,1,256,0,6.970704,693
9210,4096,1,3,3,1,512,0,6.970704,693
9211,4096,1,3,3,1,1024,0,6.970704,693
9212,4096,1,3,3,1,2048,0,6.970704,693
9213,4096,1,3,3,1,4096,0,6.970704,693
9214,4096,1,3,3,2,32,0,6.836787,665
9215,4096,1,3,3,2,64,0,6.836787,665
9216,4096,1,3,3,2,128,0,6.836787,665
9217,4096,1,3,3,2,256,0,6.836787,665
9218,4096,1,3,3,2,512,0,6.836787,665
9219,4096,1,3,3,2,1024,0,6.817052,669
9220,4096,1,3,3,2,2048,0,6.836787,665
9221,4096,1,3,3,2,4096,0,6.836787,665
9222,4096,1,3,3,3,32,0,6.756437,720
9223,4096,1,3,3,3,64,0,6.756437,720
9224,4096,1,3,3,3,128,0,6.640846,731
9225,4096,1,3,3,3,256,0,6.756437,720
9226,4096,1,3,3,3,512,0,6.756437,720
9227,4096,1,3,3,3,1024,0,6.756437,720
9228,4096,1,3,3,3,2048,0,6.756437,720
9229,4096,1,3,3,3,4096,0,6.756437,720
9230,4096,1,3,3,4,32,0,6.861455,623
9231,4096,1,3,3,4,64,0,6.861455,623
9232,4096,1,3,3,4,128,0,6.861455,623
9233,4096,1,3,3,4,256,0,6.861455,623
9234,4096,1,3,3,4,512,0,6.861455,623
9235,4096,1,3,3,4,1024,0,6.861455,623
9236,4096,1,3,3,4,2048,0,6.861455,623
9237,4096,1,3,3,4,4096,0,6.861455,623
9238,4096,1,3,4,1,32,0,10.538525,770
9239,4096,1,3,4,1,64,0,10.348233,771
9240,4096,1,3,4,1,128,0,10.538525,770
9241,4096,1,3,4,1,256,0,10.538525,770
9242,4096,1,3,4,1,512,0,10.538525,770
9243,4096,1,3,4,1,1024,0,10.538525,770
9244,4096,1,3,4,1,2048,0,10.538525,770
9245,4096,1,3,4,1,4096,0,10.538525,770
9246,4096,1,3,4,2,32,0,10.402602,739
9247,4096,1,3,4,2,64,0,10.402602,739
9248,4096,1,3,4,2,128,0,10.402602,739
9249,4096,1,3,4,2,256,0,10.402602,739
9250,4096,1,3,4,2,512,0,10.402602,739
9251,4096,1,3,4,2,1024,0,10.502278,730
9252,4096,1,3,4,2,2048,0,10.402602,739
9253,4096,1,3,4,2,4096,0,10.402602,739
9254,4096,1,3,4,3,32,0,11.218137,816
9255,4096,1,3,4,3,64,0,11.218137,816
9256,4096,1,3,4,3,128,0,11.218137,816
9257,4096,1,3,4,3,256,0,11.218137,816
9258,4096,1,3,4,3,512,0,11.218137,816
9259,4096,1,3,4,3,1024,0,11.218137,816
9260,4096,1,3,4,3,2048,0,11.218137,816
9261,4096,1,3,4,3,4096,0,10.783185,822
9262,4096,1,3,4,4,32,0,10.728815,752
9263,4096,1,3,4,4,64,0,10.728815,752
9264,4096,1,3,4,4,128,0,10.728815,752
9265,4096,1,3,4,4,256,0,10.728815,752
9266,4096,1,3,4,4,512,0,10.728815,752
9267,4096,1,3,4,4,1024,0,10.728815,752
9268,4096,1,3,4,4,2048,0,10.728815,752
9269,4096,1,3,4,4,4096,0,10.728815,752
9270,4096,1,4,1,1,32,0,3.368974,371
9271,4096,1,4,1,1,64,0,3.368974,371
9272,4096,1,4,1,1,128,0,3.368974,371
9273,4096,1,4,1,1,256,0,3.368974,371
9274,4096,1,4,1,1,512,0,3.368974,371
9275,4096,1,4,1,1,1024,0,3.368974,371
9276,4096,1,4,1,1,2048,0,3.368974,371
9277,4096,1,4,1,1,4096,0,3.368974,371
9278,4096,1,4,1,2,32,0,3.393549,302
9279,4096,1,4,1,2,64,0,3.393549,302
9280,4096,1,4,1,2,128,0,3.393549,302
9281,4096,1,4,1,2,256,0,3.393549,302
9282,4096,1,4,1,2,512,0,3.393549,302
9283,4096,1,4,1,2,1024,0,3.393549,302
9284,4096,1,4,1,2,2048,0,3.393549,302
9285,4096,1,4,1,2,4096,0,3.393549,302
9286,4096,1,4,1,3,32,0,3.403219,379
9287,4096,1,4,1,3,64,0,3.403219,379
9288,4096,1,4,1,3,128,0,3.403219,379
9289,4096,1,4,1,3,256,0,3.403219,379
9290,4096,1,4,1,3,512,0,3.403219,379
9291,4096,1,4,1,3,1024,0,3.403219,379
9292,4096,1,4,1,3,2048,0,3.403219,379
9293,4096,1,4,1,3,4096,0,3.403219,379
9294,4096,1,4,1,4,32,0,2.617179,271
9295,4096,1,4,1,4,64,0,2.617179,271
9296,4096,1,4,1,4,128,0,2.617179,271
9297,4096,1,4,1,4,256,0,2.617179,271
9298,4096,1,4,1,4,512,0,2.617179,271
9299,4096,1,4,1,4,1024,0,2.617179,271
9300,4096,1,4,1,4,2048,0,2.617179,271
9301,4096,1,4,1,4,4096,0,2.617179,271
9302,4096,1,4,2,1,32,0,5.656596,556
9303,4096,1,4,2,1,64,0,5.656596,556
9304,4096,1,4,2,1,128,0,5.656596,556
9305,4096,1,4,2,1,256,0,5.656596,556
9306,4096,1,4,2,1,512,0,5.656596,556
9307,4096,1,4,2,1,1024,0,5.656596,556
9308,4096,1,4,2,1,2048,0,5.656596,556
9309,4096,1,4,2,1,4096,0,5.656596,556
9310,4096,1,4,2,2,32,0,6.058048,485
9311,4096,1,4,2,2,64,0,6.058048,485
9312,4096,1,4,2,2,128,0,6.058048,485
9313,4096,1,4,2,2,256,0,6.058048,485
9314,4096,1,4,2,2,512,0,6.058048,485
9315,4096,1,4,2,2,1024,0,6.058048,485
9316,4096,1,4,2,2,2048,0,6.058048,485
9317,4096,1,4,2,2,4096,0,6.058048,485
9318,4096,1,4,2,3,32,0,6.305768,543
9319,4096,1,4,2,3,64,0,6.305768,543
9320,4096,1,4,2,3,128,0,6.305768,543
9321,4096,1,4,2,3,256,0,6.305768,543
9322,4096,1,4,2,3,512,0,6.305768,543
9323,4096,1,4,2,3,1024,0,6.305768,543
9324,4096,1,4,2,3,2048,0,6.305768,543
9325,4096,1,4,2,3,4096,0,6.305768,543
9326,4096,1,4,2,4,32,0,5.872762,447
9327,4096,1,4,2,4,64,0,5.872762,447
9328,4096,1,4,2,4,128,0,5.872762,447
9329,4096,1,4,2,4,256,0,5.872762,447
9330,4096,1,4,2,4,512,0,5.872762,447
9331,4096,1,4,2,4,1024,0,5.872762,447
9332,4096,1,4,2,4,2048,0,5.872762,447
9333,4096,1,4,2,4,4096,0,5.872762,447
9334,4096,1,4,3,1,32,0,9.283907,858
9335,4096,1,4,3,1,64,0,9.283907,858
9336,4096,1,4,3,1,128,0,9.283907,858
9337,4096,1,4,3,1,256,0,9.283907,858
9338,4096,1,4,3,1,512,0,9.283907,858
9339,4096,1,4,3,1,1024,0,9.283907,858
9340,4096,1,4,3,1,2048,0,9.283907,858
9341,4096,1,4,3,1,4096,0,9.283907,858
9342,4096,1,4,3,2,32,0,9.141062,686
9343,4096,1,4,3,2,64,0,9.141062,686
9344,4096,1,4,3,2,128,0,9.141062,686
9345,4096,1,4,3,2,256,0,9.141062,686
9346,4096,1,4,3,2,512,0,9.141062,686
9347,4096,1,4,3,2,1024,0,9.141062,686
9348,4096,1,4,3,2,2048,0,9.141062,686
9349,4096,1,4,3,2,4096,0,9.141062,686
9350,4096,1,4,3,3,32,0,9.185231,774
9351,4096,1,4,3,3,64,0,9.185231,774
9352,4096,1,4,3,3,128,0,9.185231,774
9353,4096,1,4,3,3,256,0,9.185231,774
9354,4096,1,4,3,3,512,0,9.185231,774
9355,4096,1,4,3,3,1024,0,9.185231,774
9356,4096,1,4,3,3,2048,0,9.185231,774
9357,4096,1,4,3,3,4096,0,9.185231,774
9358,4096,1,4,3,4,32,0,9.080917,625
9359,4096,1,4,3,4,64,0,9.080917,625
9360,4096,1,4,3,4,128,0,9.080917,625
9361,4096,1,4,3,4,256,0,9.080917,625
9362,4096,1,4,3,4,512,0,9.080917,625
9363,4096,1,4,3,4,1024,0,9.080917,625
9364,4096,1,4,3,4,2048,0,9.080917,625
9365,4096,1,4,3,4,4096,0,9.080917,625
9366,4096,1,4,4,1,32,0,15.368269,884
9367,4096,1,4,4,1,64,0,15.368269,884
9368,4096,1,4,4,1,128,0,15.368269,884
9369,4096,1,4,4,1,256,0,15.174958,907
9370,4096,1,4,4,1,512,0,15.368269,884
9371,4096,1,4,4,1,1024,0,15.368269,884
9372,4096,1,4,4,1,2048,0,15.368269,884
9373,4096,1,4,4,1,4096,0,15.368269,884
9374,4096,1,4,4,2,32,0,14.848743,798
9375,4096,1,4,4,2,64,0,14.848743,798
9376,4096,1,4,4,2,128,0,14.848743,798
9377,4096,1,4,4,2,256,0,14.848743,798
9378,4096,1,4,4,2,512,0,14.848743,798
9379,4096,1,4,4,2,1024,0,14.848743,798
9380,4096,1,4,4,2,2048,0,14.848743,798
9381,4096,1,4,4,2,4096,0,14.848743,798
9382,4096,1,4,4,3,32,0,14.776252,810
9383,4096,1,4,4,3,64,0,14.776252,810
9384,4096,1,4,4,3,128,0,14.776252,810
9385,4096,1,4,4,3,256,0,14.776252,810
9386,4096,1,4,4,3,512,0,14.776252,810
9387,4096,1,4,4,3,1024,0,14.776252,810
9388,4096,1,4,4,3,4096,0,14.776252,810
9389,4096,1,4,4,4,32,0,14.679595,836
9390,4096,1,4,4,4,64,0,14.679595,836
9391,4096,1,4,4,4,128,0,14.679595,836
9392,4096,1,4,4,4,256,0,14.679595,836
9393,4096,1,4,4,4,512,0,14.679595,836
9394,4096,1,4,4,4,1024,0,14.679595,836
9395,4096,1,4,4,4,2048,0,14.679595,836
9396,4096,1,4,4,4,4096,0,14.679595,836
9397,4096,2,1,1,1,32,0,0.73653,333
9398,4096,2,1,1,1,64,0,0.73653,333
9399,4096,2,1,1,1,128,0,0.73653,333
9400,4096,2,1,1,1,256,0,0.73653,333
9401,4096,2,1,1,1,512,0,0.73653,333
9402,4096,2,1,1,1,1024,0,0.73653,333
9403,4096,2,1,1,1,2048,0,0.73653,333
9404,4096,2,1,1,1,4096,0,0.73653,333
9405,4096,2,1,1,2,32,0,0.703088,297
9406,4096,2,1,1,2,64,0,0.703088,297
9407,4096,2,1,1,2,128,0,0.703088,297
9408,4096,2,1,1,2,256,0,0.703088,297
9409,4096,2,1,1,2,512,0,0.703088,297
9410,4096,2,1,1,2,1024,0,0.703088,297
9411,4096,2,1,1,2,2048,0,0.703088,297
9412,4096,2,1,1,2,4096,0,0.703088,297
9413,4096,2,1,1,3,32,0,0.595912,448
9414,4096,2,1,1,3,64,0,0.595912,448
9415,4096,2,1,1,3,128,0,0.595912,448
9416,4096,2,1,1,3,256,0,0.595912,448
9417,4096,2,1,1,3,512,0,0.595912,448
9418,4096,2,1,1,3,1024,0,0.595912,448
9419,4096,2,1,1,3,2048,0,0.595912,448
9420,4096,2,1,1,3,4096,0,0.595912,448
9421,4096,2,1,1,4,32,0,0.633081,251
9422,4096,2,1,1,4,64,0,0.633081,251
9423,4096,2,1,1,4,128,0,0.633081,251
9424,4096,2,1,1,4,256,0,0.633081,251
9425,4096,2,1,1,4,512,0,0.633081,251
9426,4096,2,1,1,4,1024,0,0.633081,251
9427,4096,2,1,1,4,2048,0,0.633081,251
9428,4096,2,1,1,4,4096,0,0.633081,251
9429,4096,2,1,2,1,32,0,1.361836,483
9430,4096,2,1,2,1,64,0,1.361836,483
9431,4096,2,1,2,1,128,0,1.361836,483
9432,4096,2,1,2,1,256,0,1.361836,483
9433,4096,2,1,2,1,512,0,1.361836,483
9434,4096,2,1,2,1,1024,0,1.361836,483
9435,4096,2,1,2,1,2048,0,1.361836,483
9436,4096,2,1,2,1,4096,0,1.361836,483
9437,4096,2,1,2,2,32,0,1.372409,493
9438,4096,2,1,2,2,64,0,1.372409,493
9439,4096,2,1,2,2,128,0,1.372409,493
9440,4096,2,1,2,2,256,0,1.372409,493
9441,4096,2,1,2,2,512,0,1.372409,493
9442,4096,2,1,2,2,1024,0,1.372409,493
9443,4096,2,1,2,2,2048,0,1.372409,493
9444,4096,2,1,2,2,4096,0,1.372409,493
9445,4096,2,1,2,3,32,0,1.462371,633
9446,4096,2,1,2,3,64,0,1.462371,633
9447,4096,2,1,2,3,128,0,1.462371,633
9448,4096,2,1,2,3,256,0,1.462371,633
9449,4096,2,1,2,3,512,0,1.462371,633
9450,4096,2,1,2,3,1024,0,1.462371,633
9451,4096,2,1,2,3,2048,0,1.462371,633
9452,4096,2,1,2,3,4096,0,1.462371,633
9453,4096,2,1,2,4,32,0,1.35915,407
9454,4096,2,1,2,4,64,0,1.35915,407
9455,4096,2,1,2,4,128,0,1.35915,407
9456,4096,2,1,2,4,256,0,1.35915,407
9457,4096,2,1,2,4,512,0,1.35915,407
9458,4096,2,1,2,4,1024,0,1.35915,407
9459,4096,2,1,2,4,2048,0,1.35915,407
9460,4096,2,1,2,4,4096,0,1.35915,407
9461,4096,2,1,3,1,32,0,2.28979,679
9462,4096,2,1,3,1,128,0,2.28979,679
9463,4096,2,1,3,1,256,0,2.28979,679
9464,4096,2,1,3,1,512,0,2.28979,679
9465,4096,2,1,3,1,1024,0,2.28979,679
9466,4096,2,1,3,1,2048,0,2.28979,679
9467,4096,2,1,3,1,4096,0,2.28979,679
9468,4096,2,1,3,2,32,0,2.28838,624
9469,4096,2,1,3,2,64,0,2.28838,624
9470,4096,2,1,3,2,128,0,2.28838,624
9471,4096,2,1,3,2,256,0,2.28838,624
9472,4096,2,1,3,2,512,0,2.28838,624
9473,4096,2,1,3,2,1024,0,2.28838,624
9474,4096,2,1,3,2,2048,0,2.28838,624
9475,4096,2,1,3,2,4096,0,2.28838,624
9476,4096,2,1,3,3,32,0,2.315164,809
9477,4096,2,1,3,3,64,0,2.315164,809
9478,4096,2,1,3,3,128,0,2.315164,809
9479,4096,2,1,3,3,256,0,2.315164,809
9480,4096,2,1,3,3,512,0,2.315164,809
9481,4096,2,1,3,3,1024,0,2.31305,819
9482,4096,2,1,3,3,2048,0,2.315164,809
9483,4096,2,1,3,3,4096,0,2.315164,809
9484,4096,2,1,3,4,32,0,2.271699,606
9485,4096,2,1,3,4,64,0,2.271699,606
9486,4096,2,1,3,4,128,0,2.271699,606
9487,4096,2,1,3,4,256,0,2.271699,606
9488,4096,2,1,3,4,512,0,2.271699,606
9489,4096,2,1,3,4,1024,0,2.271699,606
9490,4096,2,1,3,4,2048,0,2.271699,606
9491,4096,2,1,3,4,4096,0,2.271699,606
9492,4096,2,1,4,1,32,0,3.528009,732
9493,4096,2,1,4,1,64,0,3.528009,732
9494,4096,2,1,4,1,128,0,3.528009,732
9495,4096,2,1,4,1,256,0,3.528009,732
9496,4096,2,1,4,1,512,0,3.528009,732
9497,4096,2,1,4,1,1024,0,3.528009,732
9498,4096,2,1,4,1,2048,0,3.528009,732
9499,4096,2,1,4,1,4096,0,3.528009,732
9500,4096,2,1,4,2,32,0,3.636748,707
9501,4096,2,1,4,2,64,0,3.636748,707
9502,4096,2,1,4,2,128,0,3.636748,707
9503,4096,2,1,4,2,256,0,3.636748,707
9504,4096,2,1,4,2,512,0,3.636748,707
9505,4096,2,1,4,2,1024,0,3.515926,702
9506,4096,2,1,4,2,2048,0,3.636748,707
9507,4096,2,1,4,2,4096,0,3.636748,707
9508,4096,2,1,4,3,32,0,3.497803,808
9509,4096,2,1,4,3,64,0,3.497803,808
9510,4096,2,1,4,3,128,0,3.497803,808
9511,4096,2,1,4,3,256,0,3.497803,808
9512,4096,2,1,4,3,512,0,3.497803,808
9513,4096,2,1,4,3,1024,0,3.497803,808
9514,4096,2,1,4,3,2048,0,3.497803,808
9515,4096,2,1,4,3,4096,0,3.497803,808
9516,4096,2,1,4,4,32,0,3.615604,697
9517,4096,2,1,4,4,64,0,3.615604,697
9518,4096,2,1,4,4,128,0,3.615604,697
9519,4096,2,1,4,4,256,0,3.615604,697
9520,4096,2,1,4,4,512,0,3.615604,697
9521,4096,2,1,4,4,1024,0,3.615604,697
9522,4096,2,1,4,4,2048,0,3.615604,697
9523,4096,2,1,4,4,4096,0,3.615604,697
9524,4096,2,2,1,1,32,0,1.303782,371
9525,4096,2,2,1,1,64,0,1.303782,371
9526,4096,2,2,1,1,128,0,1.303782,371
9527,4096,2,2,1,1,256,0,1.303782,371
9528,4096,2,2,1,1,512,0,1.303782,371
9529,4096,2,2,1,1,1024,0,1.303782,371
9530,4096,2,2,1,1,2048,0,1.303782,371
9531,4096,2,2,1,1,4096,0,1.303782,371
9532,4096,2,2,1,2,32,0,1.279406,390
9533,4096,2,2,1,2,64,0,1.279406,390
9534,4096,2,2,1,2,128,0,1.279406,390
9535,4096,2,2,1,2,256,0,1.279406,390
9536,4096,2,2,1,2,512,0,1.279406,390
9537,4096,2,2,1,2,1024,0,1.279406,390
9538,4096,2,2,1,2,2048,0,1.279406,390
9539,4096,2,2,1,2,4096,0,1.279406,390
9540,4096,2,2,1,3,32,0,1.557004,445
9541,4096,2,2,1,3,64,0,1.557004,445
9542,4096,2,2,1,3,128,0,1.557004,445
9543,4096,2,2,1,3,256,0,1.557004,445
9544,4096,2,2,1,3,512,0,1.557004,445
9545,4096,2,2,1,3,1024,0,1.557004,445
9546,4096,2,2,1,3,2048,0,1.557004,445
9547,4096,2,2,1,3,4096,0,1.557004,445
9548,4096,2,2,1,4,32,0,1.254426,335
9549,4096,2,2,1,4,64,0,1.254426,335
9550,4096,2,2,1,4,128,0,1.254426,335
9551,4096,2,2,1,4,256,0,1.254426,335
9552,4096,2,2,1,4,512,0,1.254426,335
9553,4096,2,2,1,4,1024,0,1.254426,335
9554,4096,2,2,1,4,2048,0,1.254426,335
9555,4096,2,2,1,4,4096,0,1.254426,335
9556,4096,2,2,2,1,32,0,3.055915,527
9557,4096,2,2,2,1,64,0,3.055915,527
9558,4096,2,2,2,1,128,0,3.055915,527
9559,4096,2,2,2,1,256,0,3.055915,527
9560,4096,2,2,2,1,512,0,3.055915,527
9561,4096,2,2,2,1,1024,0,3.055915,527
9562,4096,2,2,2,1,2048,0,3.055915,527
9563,4096,2,2,2,1,4096,0,3.055915,527
9564,4096,2,2,2,2,32,0,2.914599,528
9565,4096,2,2,2,2,64,0,2.914599,528
9566,4096,2,2,2,2,128,0,2.914599,528
9567,4096,2,2,2,2,256,0,2.914599,528
9568,4096,2,2,2,2,512,0,2.914599,528
9569,4096,2,2,2,2,1024,0,2.914599,528
9570,4096,2,2,2,2,2048,0,2.914599,528
9571,4096,2,2,2,2,4096,0,2.914599,528
9572,4096,2,2,2,3,32,0,2.904193,627
9573,4096,2,2,2,3,64,0,2.904193,627
9574,4096,2,2,2,3,128,0,2.904193,627
9575,4096,2,2,2,3,256,0,2.904193,627
9576,4096,2,2,2,3,512,0,2.904193,627
9577,4096,2,2,2,3,1024,0,2.904193,627
9578,4096,2,2,2,3,2048,0,2.904193,627
9579,4096,2,2,2,3,4096,0,2.904193,627
