n,knob_MAT_SIZE,knob_UNROLL_FACTOR1,knob_UNROLL_FACTOR2,knob_UNROLL_FACTOR3,knob_SUBDIM_X,knob_SUBDIM_Y,B,knob_DATA_BLOCK,obj1,obj2,lut,ff,dsp,bram
5365,1024,4,1,8,8,16,0,524288,5.039819,94,357,49,1,0
5366,1024,4,1,8,8,16,0,262144,6.271129,150,515,53,1,0
5370,1024,4,1,8,16,1,0,1048576,6.929043,57,269,113,1,0
5371,1024,4,1,8,16,1,0,524288,7.507628,101,365,115,1,0
5372,1024,4,1,8,16,1,0,262144,6.831155,145,563,123,1,0
5376,1024,4,1,8,16,2,0,1048576,6.67647,65,270,116,1,0
5377,1024,4,1,8,16,2,0,524288,7.584147,96,398,118,1,0
5378,1024,4,1,8,16,2,0,262144,7.078201,181,561,122,1,0
5382,1024,4,1,8,16,4,0,1048576,5.440007,52,261,47,1,0
5383,1024,4,1,8,16,4,0,524288,6.982768,97,381,49,1,0
5384,1024,4,1,8,16,4,0,262144,5.420642,166,571,53,1,0
5388,1024,4,1,8,16,8,0,1048576,8.170079,59,263,113,1,0
5389,1024,4,1,8,16,8,0,524288,6.776935,98,380,115,1,0
5390,1024,4,1,8,16,8,0,262144,7.80475,190,573,119,1,0
5394,1024,4,1,8,16,16,0,1048576,7.100018,57,260,116,1,0
5395,1024,4,1,8,16,16,0,524288,7.422746,100,406,118,1,0
5396,1024,4,1,8,16,16,0,262144,8.690126,158,565,125,1,0
5400,1024,4,2,1,1,1,0,1048576,3.631239,42,191,45,1,0
5401,1024,4,2,1,1,1,0,524288,2.191381,83,298,47,1,0
5402,1024,4,2,1,1,1,0,262144,2.735865,126,562,58,1,0
5406,1024,4,2,1,1,2,0,1048576,6.330642,75,347,136,1,0
5407,1024,4,2,1,1,2,0,524288,5.382104,109,433,138,1,0
5408,1024,4,2,1,1,2,0,262144,5.459738,177,656,142,1,0
5412,1024,4,2,1,1,4,0,1048576,3.1471,52,216,45,1,0
5413,1024,4,2,1,1,4,0,524288,4.539836,86,314,47,1,0
5414,1024,4,2,1,1,4,0,262144,4.090827,146,513,55,1,0
5418,1024,4,2,1,1,8,0,1048576,5.177194,76,378,37,1,0
5419,1024,4,2,1,1,8,0,524288,5.189897,126,491,39,1,0
5420,1024,4,2,1,1,8,0,262144,5.688139,193,766,43,1,0
5424,1024,4,2,1,1,16,0,1048576,5.546902,70,336,144,1,0
5425,1024,4,2,1,1,16,0,524288,6.27743,115,459,146,1,0
5426,1024,4,2,1,1,16,0,262144,6.430801,185,694,150,1,0
5430,1024,4,2,1,2,1,0,1048576,6.392815,54,273,144,1,0
5431,1024,4,2,1,2,1,0,524288,5.343354,98,380,146,1,0
5432,1024,4,2,1,2,1,0,262144,6.953563,185,619,154,1,0
5436,1024,4,2,1,2,2,0,1048576,5.988106,73,349,144,1,0
5437,1024,4,2,1,2,2,0,524288,5.740563,128,498,146,1,0
5438,1024,4,2,1,2,2,0,262144,7.816422,190,698,150,1,0
5442,1024,4,2,1,2,4,0,1048576,6.094714,56,270,144,1,0
5443,1024,4,2,1,2,4,0,524288,5.956294,123,407,146,1,0
5444,1024,4,2,1,2,4,0,262144,6.018442,155,653,150,1,0
5448,1024,4,2,1,2,8,0,1048576,7.560761,73,354,144,1,0
5449,1024,4,2,1,2,8,0,524288,8.205175,104,488,146,1,0
5450,1024,4,2,1,2,8,0,262144,6.678224,173,751,150,1,0
5454,1024,4,2,1,2,16,0,1048576,6.261347,70,299,144,1,0
5455,1024,4,2,1,2,16,0,524288,8.843287,110,438,146,1,0
5456,1024,4,2,1,2,16,0,262144,6.30372,168,660,150,1,0
5460,1024,4,2,1,4,1,0,1048576,8.841933,41,157,86,1,0
5461,1024,4,2,1,4,1,0,524288,9.070799,57,210,88,1,0
5462,1024,4,2,1,4,1,0,262144,13.496601,127,320,92,1,0
5466,1024,4,2,1,4,2,0,1048576,11.277214,33,169,83,1,0
5467,1024,4,2,1,4,2,0,524288,8.509615,66,219,85,1,0
5468,1024,4,2,1,4,2,0,262144,18.004434,138,333,89,1,0
5472,1024,4,2,1,4,4,0,1048576,10.175365,42,157,86,1,0
5473,1024,4,2,1,4,4,0,524288,10.175365,49,231,88,1,0
5474,1024,4,2,1,4,4,0,262144,8.785593,126,357,92,1,0
5478,1024,4,2,1,4,8,0,1048576,9.471991,49,158,87,1,0
5479,1024,4,2,1,4,8,0,524288,8.780311,63,231,89,1,0
5480,1024,4,2,1,4,8,0,262144,8.138996,124,356,93,1,0
5484,1024,4,2,1,4,16,0,1048576,8.361319,44,158,88,1,0
5485,1024,4,2,1,4,16,0,524288,7.657139,61,234,90,1,0
5486,1024,4,2,1,4,16,0,262144,8.19021,111,345,94,1,0
5490,1024,4,2,1,8,1,0,1048576,17.000149,62,308,125,1,0
5491,1024,4,2,1,8,1,0,524288,11.443028,79,333,127,1,0
5492,1024,4,2,1,8,1,0,262144,13.135307,121,476,133,1,0
5496,1024,4,2,1,8,2,0,1048576,11.935062,55,249,39,1,0
5497,1024,4,2,1,8,2,0,524288,10.709218,86,291,41,1,0
5498,1024,4,2,1,8,2,0,262144,11.258216,120,418,48,1,0
5502,1024,4,2,1,8,4,0,1048576,9.221906,48,200,42,1,0
5503,1024,4,2,1,8,4,0,524288,11.788397,77,288,44,1,0
5504,1024,4,2,1,8,4,0,262144,13.234012,123,426,50,1,0
5508,1024,4,2,1,8,8,0,1048576,11.516588,43,226,43,1,0
5509,1024,4,2,1,8,8,0,524288,9.740415,65,287,45,1,0
5510,1024,4,2,1,8,8,0,262144,11.895998,120,428,52,1,0
5514,1024,4,2,1,8,16,0,1048576,10.651339,41,221,44,1,0
5515,1024,4,2,1,8,16,0,524288,9.785938,69,283,46,1,0
5516,1024,4,2,1,8,16,0,262144,11.316019,121,438,53,1,0
5520,1024,4,2,1,16,1,0,1048576,8.812654,63,307,50,1,0
5521,1024,4,2,1,16,1,0,524288,10.063316,96,325,52,1,0
5522,1024,4,2,1,16,1,0,262144,9.821564,123,457,58,1,0
5526,1024,4,2,1,16,2,0,1048576,9.268958,51,218,39,1,0
5527,1024,4,2,1,16,2,0,524288,11.431088,79,302,41,1,0
5528,1024,4,2,1,16,2,0,262144,11.107709,118,446,49,1,0
5532,1024,4,2,1,16,4,0,1048576,11.858122,52,250,42,1,0
5533,1024,4,2,1,16,4,0,524288,12.493628,80,348,44,1,0
5534,1024,4,2,1,16,4,0,262144,13.328166,137,455,51,1,0
5538,1024,4,2,1,16,8,0,1048576,11.556767,53,252,43,1,0
5539,1024,4,2,1,16,8,0,524288,12.030184,88,321,45,1,0
5540,1024,4,2,1,16,8,0,262144,15.176231,133,468,52,1,0
5544,1024,4,2,1,16,16,0,1048576,12.892039,59,306,44,1,0
5545,1024,4,2,1,16,16,0,524288,10.568971,103,349,46,1,0
5546,1024,4,2,1,16,16,0,262144,11.256678,131,470,53,1,0
5550,1024,4,2,2,1,1,0,1048576,11.235164,64,293,50,1,0
5551,1024,4,2,2,1,1,0,524288,16.051615,90,349,52,1,0
5552,1024,4,2,2,1,1,0,262144,12.150741,141,597,56,1,0
5556,1024,4,2,2,1,2,0,1048576,16.475777,72,346,138,1,0
5557,1024,4,2,2,1,2,0,524288,20.240272,114,418,140,1,0
5558,1024,4,2,2,1,2,0,262144,15.516789,123,536,146,1,0
5562,1024,4,2,2,1,4,0,1048576,19.232089,75,337,141,1,0
5563,1024,4,2,2,1,4,0,524288,16.431266,118,419,143,1,0
5564,1024,4,2,2,1,4,0,262144,17.178618,138,586,151,1,0
5568,1024,4,2,2,1,8,0,1048576,16.209457,66,336,142,1,0
5569,1024,4,2,2,1,8,0,524288,18.345197,109,424,144,1,0
5570,1024,4,2,2,1,8,0,262144,16.15237,122,535,151,1,0
5574,1024,4,2,2,1,16,0,1048576,14.819248,68,336,143,1,0
5575,1024,4,2,2,1,16,0,524288,14.684318,115,425,145,1,0
5576,1024,4,2,2,1,16,0,262144,15.829576,127,536,152,1,0
5580,1024,4,2,2,2,1,0,1048576,12.363484,77,344,50,1,0
5581,1024,4,2,2,2,1,0,524288,12.083009,99,371,52,1,0
5582,1024,4,2,2,2,1,0,262144,14.255887,173,498,56,1,0
5586,1024,4,2,2,2,2,0,1048576,15.159487,68,334,138,1,0
5587,1024,4,2,2,2,2,0,524288,18.085331,125,458,140,1,0
5588,1024,4,2,2,2,2,0,262144,18.886366,182,561,148,1,0
5592,1024,4,2,2,2,4,0,1048576,15.851507,76,356,141,1,0
5593,1024,4,2,2,2,4,0,524288,18.254203,99,422,143,1,0
5594,1024,4,2,2,2,4,0,262144,18.7536,171,560,151,1,0
5598,1024,4,2,2,2,8,0,1048576,18.811924,76,373,142,1,0
5599,1024,4,2,2,2,8,0,524288,16.830661,112,425,144,1,0
5600,1024,4,2,2,2,8,0,262144,16.199343,151,549,148,1,0
5604,1024,4,2,2,2,16,0,1048576,13.726611,68,333,143,1,0
5605,1024,4,2,2,2,16,0,524288,16.161924,119,415,145,1,0
5606,1024,4,2,2,2,16,0,262144,16.342927,145,555,153,1,0
5610,1024,4,2,2,4,1,0,1048576,4.578886,36,164,92,1,0
5611,1024,4,2,2,4,1,0,524288,6.810287,64,263,94,1,0
5612,1024,4,2,2,4,1,0,262144,5.718234,120,341,98,1,0
5616,1024,4,2,2,4,2,0,1048576,6.502398,41,173,90,1,0
5617,1024,4,2,2,4,2,0,524288,6.514489,92,272,92,1,0
5618,1024,4,2,2,4,2,0,262144,6.446781,127,354,96,1,0
5622,1024,4,2,2,4,4,0,1048576,7.034503,46,167,93,1,0
5623,1024,4,2,2,4,4,0,524288,7.029935,108,302,95,1,0
5624,1024,4,2,2,4,4,0,262144,6.758148,136,364,99,1,0
5628,1024,4,2,2,4,8,0,1048576,5.745999,33,160,94,1,0
5629,1024,4,2,2,4,8,0,524288,6.486417,67,298,96,1,0
5630,1024,4,2,2,4,8,0,262144,5.22948,136,364,100,1,0
5634,1024,4,2,2,4,16,0,1048576,7.463572,50,219,48,1,0
5635,1024,4,2,2,4,16,0,524288,5.445054,78,303,50,1,0
5636,1024,4,2,2,4,16,0,262144,7.500116,154,530,54,1,0
5640,1024,4,2,2,8,1,0,1048576,10.920057,63,330,145,1,0
5641,1024,4,2,2,8,1,0,524288,11.749459,115,419,147,1,0
5642,1024,4,2,2,8,1,0,262144,10.301028,135,591,151,1,0
5646,1024,4,2,2,8,2,0,1048576,9.717842,72,340,148,1,0
5647,1024,4,2,2,8,2,0,524288,11.743629,113,428,150,1,0
5648,1024,4,2,2,8,2,0,262144,10.01246,153,576,154,1,0
5652,1024,4,2,2,8,4,0,1048576,8.824902,61,321,149,1,0
5653,1024,4,2,2,8,4,0,524288,11.644615,104,404,151,1,0
5654,1024,4,2,2,8,4,0,262144,11.567029,135,577,157,1,0
5658,1024,4,2,2,8,8,0,1048576,8.493123,63,308,48,1,0
5659,1024,4,2,2,8,8,0,524288,6.45529,95,317,50,1,0
5660,1024,4,2,2,8,8,0,262144,5.834051,108,462,58,1,0
5664,1024,4,2,2,8,16,0,1048576,10.356504,62,302,145,1,0
5665,1024,4,2,2,8,16,0,524288,10.332323,117,438,147,1,0
5666,1024,4,2,2,8,16,0,262144,10.001051,154,610,153,1,0
5670,1024,4,2,2,16,1,0,1048576,9.176434,62,330,148,1,0
5671,1024,4,2,2,16,1,0,524288,13.922236,110,399,150,1,0
5672,1024,4,2,2,16,1,0,262144,12.376082,159,551,156,1,0
5676,1024,4,2,2,16,2,0,1048576,9.551857,58,307,149,1,0
5677,1024,4,2,2,16,2,0,524288,10.518348,104,399,151,1,0
5678,1024,4,2,2,16,2,0,262144,9.39447,173,593,155,1,0
5682,1024,4,2,2,16,4,0,1048576,9.55299,64,319,147,1,0
5683,1024,4,2,2,16,4,0,524288,12.008428,105,443,149,1,0
5684,1024,4,2,2,16,4,0,262144,10.385087,152,598,153,1,0
5688,1024,4,2,2,16,8,0,1048576,11.021364,64,329,153,1,0
5689,1024,4,2,2,16,8,0,524288,12.428964,98,432,155,1,0
5690,1024,4,2,2,16,8,0,262144,11.386566,142,582,163,1,0
5694,1024,4,2,2,16,16,0,1048576,11.985928,66,333,156,1,0
5695,1024,4,2,2,16,16,0,524288,12.399393,111,430,158,1,0
5696,1024,4,2,2,16,16,0,262144,12.67123,228,670,162,1,0
5700,1024,4,2,4,1,1,0,1048576,11.451995,67,319,157,1,0
5701,1024,4,2,4,1,1,0,524288,13.265689,105,414,159,1,0
5702,1024,4,2,4,1,1,0,262144,11.150451,158,522,166,1,0
5706,1024,4,2,4,1,2,0,1048576,9.30784,70,331,147,1,0
5707,1024,4,2,4,1,2,0,524288,11.808422,110,435,149,1,0
5708,1024,4,2,4,1,2,0,262144,13.251148,213,703,153,1,0
5712,1024,4,2,4,1,4,0,1048576,10.823006,71,328,153,1,0
5713,1024,4,2,4,1,4,0,524288,9.906376,112,462,155,1,0
5714,1024,4,2,4,1,4,0,262144,11.59936,152,604,162,1,0
5718,1024,4,2,4,1,8,0,1048576,12.4793,76,362,156,1,0
5719,1024,4,2,4,1,8,0,524288,11.227487,109,447,158,1,0
5720,1024,4,2,4,1,8,0,262144,12.728292,161,553,162,1,0
5724,1024,4,2,4,1,16,0,1048576,11.343308,67,325,157,1,0
5725,1024,4,2,4,1,16,0,524288,9.69813,106,428,159,1,0
5726,1024,4,2,4,1,16,0,262144,9.99302,203,609,163,1,0
5730,1024,4,2,4,2,1,0,1048576,5.757842,39,205,106,1,0
5731,1024,4,2,4,2,1,0,524288,4.648208,80,256,108,1,0
5732,1024,4,2,4,2,1,0,262144,5.412694,133,412,112,1,0
5736,1024,4,2,4,2,2,0,1048576,6.981247,53,258,105,1,0
5737,1024,4,2,4,2,2,0,524288,6.268447,104,361,107,1,0
5738,1024,4,2,4,2,2,0,262144,6.682499,163,497,111,1,0
5742,1024,4,2,4,2,4,0,1048576,6.429168,51,232,108,1,0
5743,1024,4,2,4,2,4,0,524288,8.561024,95,369,110,1,0
5744,1024,4,2,4,2,4,0,262144,7.741209,133,493,117,1,0
5748,1024,4,2,4,2,8,0,1048576,4.241599,39,175,55,1,0
5749,1024,4,2,4,2,8,0,524288,4.381911,83,315,57,1,0
5750,1024,4,2,4,2,8,0,262144,4.354494,144,566,68,1,0
5754,1024,4,2,4,2,16,0,1048576,7.178395,72,326,46,1,0
5755,1024,4,2,4,2,16,0,524288,6.388754,113,431,48,1,0
5756,1024,4,2,4,2,16,0,262144,6.526766,216,738,52,1,0
5760,1024,4,2,4,4,1,0,1048576,6.697699,74,348,49,1,0
5761,1024,4,2,4,4,1,0,524288,7.635074,128,468,51,1,0
5762,1024,4,2,4,4,1,0,262144,7.016877,197,730,58,1,0
5766,1024,4,2,4,4,2,0,1048576,4.044759,42,185,55,1,0
5767,1024,4,2,4,4,2,0,524288,3.599642,86,302,57,1,0
5768,1024,4,2,4,4,2,0,262144,4.106043,132,498,65,1,0
5772,1024,4,2,4,4,4,0,1048576,7.014046,75,358,46,1,0
5773,1024,4,2,4,4,4,0,524288,8.642213,114,544,48,1,0
5774,1024,4,2,4,4,4,0,262144,9.071965,200,754,56,1,0
5778,1024,4,2,4,4,8,0,1048576,7.270397,82,379,49,1,0
5779,1024,4,2,4,4,8,0,524288,8.757066,116,499,51,1,0
5780,1024,4,2,4,4,8,0,262144,7.860025,223,764,59,1,0
5784,1024,4,2,4,4,16,0,1048576,6.390085,69,314,55,1,0
5785,1024,4,2,4,4,16,0,524288,7.288666,107,454,57,1,0
5786,1024,4,2,4,4,16,0,262144,7.759735,197,797,61,1,0
5790,1024,4,2,4,8,1,0,1048576,7.180347,79,397,46,1,0
5791,1024,4,2,4,8,1,0,524288,8.898109,152,533,48,1,0
5792,1024,4,2,4,8,1,0,262144,8.251545,192,792,59,1,0
5796,1024,4,2,4,8,2,0,1048576,7.536412,81,401,49,1,0
5797,1024,4,2,4,8,2,0,524288,8.038839,147,538,51,1,0
5798,1024,4,2,4,8,2,0,262144,7.486001,172,787,62,1,0
5802,1024,4,2,4,8,4,0,1048576,5.678613,71,314,55,1,0
5803,1024,4,2,4,8,4,0,524288,9.140631,102,479,57,1,0
5804,1024,4,2,4,8,4,0,262144,6.949848,211,813,61,1,0
5808,1024,4,2,4,8,8,0,1048576,7.248464,81,395,46,1,0
5809,1024,4,2,4,8,8,0,524288,7.77445,142,551,48,1,0
5810,1024,4,2,4,8,8,0,262144,7.054496,163,710,60,1,0
5814,1024,4,2,4,8,16,0,1048576,7.585105,75,382,49,1,0
5815,1024,4,2,4,8,16,0,524288,9.819973,126,622,51,1,0
5816,1024,4,2,4,8,16,0,262144,8.215237,229,913,56,1,0
5820,1024,4,2,4,16,1,0,1048576,3.631239,42,191,45,1,0
5821,1024,4,2,4,16,1,0,524288,2.191381,83,298,47,1,0
5822,1024,4,2,4,16,1,0,262144,2.735865,126,562,58,1,0
5826,1024,4,2,4,16,2,0,1048576,6.330642,75,347,136,1,0
5827,1024,4,2,4,16,2,0,524288,5.382104,109,433,138,1,0
5828,1024,4,2,4,16,2,0,262144,5.459738,177,656,142,1,0
5832,1024,4,2,4,16,4,0,1048576,5.081605,60,248,53,1,0
5833,1024,4,2,4,16,4,0,524288,4.453798,91,360,55,1,0
5834,1024,4,2,4,16,4,0,262144,5.686558,232,849,63,1,0
5838,1024,4,2,4,16,8,0,1048576,6.295062,74,372,45,1,0
5839,1024,4,2,4,16,8,0,524288,4.899139,123,481,47,1,0
5840,1024,4,2,4,16,8,0,262144,4.798926,172,751,55,1,0
5844,1024,4,2,4,16,16,0,1048576,4.624417,48,209,53,1,0
5845,1024,4,2,4,16,16,0,524288,6.689273,112,409,55,1,0
5846,1024,4,2,4,16,16,0,262144,4.055775,134,577,64,1,0
5850,1024,4,2,8,1,1,0,1048576,5.305513,78,387,45,1,0
5851,1024,4,2,8,1,1,0,524288,7.102246,144,644,47,1,0
5852,1024,4,2,8,1,1,0,262144,4.581457,174,737,59,1,0
5856,1024,4,2,8,1,2,0,1048576,4.822507,79,387,53,1,0
5857,1024,4,2,8,1,2,0,524288,6.03822,119,475,55,1,0
5858,1024,4,2,8,1,2,0,262144,5.446501,228,791,62,1,0
5862,1024,4,2,8,1,4,0,1048576,5.956907,91,439,45,1,0
5863,1024,4,2,8,1,4,0,524288,6.904308,157,585,47,1,0
5864,1024,4,2,8,1,4,0,262144,6.328243,208,787,52,1,0
5868,1024,4,2,8,1,8,0,1048576,5.641465,97,469,53,1,0
5869,1024,4,2,8,1,8,0,524288,5.090094,124,452,55,1,0
5870,1024,4,2,8,1,8,0,262144,4.826512,165,739,59,1,0
5874,1024,4,2,8,1,16,0,1048576,5.694256,86,409,45,1,0
5875,1024,4,2,8,1,16,0,524288,5.07019,142,603,47,1,0
5876,1024,4,2,8,1,16,0,262144,5.523415,181,787,53,1,0
5880,1024,4,2,8,2,1,0,1048576,8.841933,41,157,86,1,0
5881,1024,4,2,8,2,1,0,524288,9.070799,57,210,88,1,0
5882,1024,4,2,8,2,1,0,262144,13.496601,127,320,92,1,0
5886,1024,4,2,8,2,2,0,1048576,11.277214,33,169,83,1,0
5887,1024,4,2,8,2,2,0,524288,8.509615,66,219,85,1,0
5888,1024,4,2,8,2,2,0,262144,18.004434,138,333,89,1,0
5892,1024,4,2,8,2,4,0,1048576,10.175365,42,157,86,1,0
5893,1024,4,2,8,2,4,0,524288,10.175365,49,231,88,1,0
5894,1024,4,2,8,2,4,0,262144,8.785593,126,357,92,1,0
5898,1024,4,2,8,2,8,0,1048576,9.471991,49,158,87,1,0
5899,1024,4,2,8,2,8,0,524288,8.780311,63,231,89,1,0
5900,1024,4,2,8,2,8,0,262144,8.138996,124,356,93,1,0
5904,1024,4,2,8,2,16,0,1048576,8.361319,44,158,88,1,0
5905,1024,4,2,8,2,16,0,524288,7.657139,61,234,90,1,0
5906,1024,4,2,8,2,16,0,262144,8.19021,111,345,94,1,0
5910,1024,4,2,8,4,1,0,1048576,17.000149,62,308,125,1,0
5911,1024,4,2,8,4,1,0,524288,11.443028,79,333,127,1,0
5912,1024,4,2,8,4,1,0,262144,13.135307,121,476,133,1,0
5916,1024,4,2,8,4,2,0,1048576,11.935062,55,249,39,1,0
5917,1024,4,2,8,4,2,0,524288,10.709218,86,291,41,1,0
5918,1024,4,2,8,4,2,0,262144,11.258216,120,418,48,1,0
5922,1024,4,2,8,4,4,0,1048576,9.221906,48,200,42,1,0
5923,1024,4,2,8,4,4,0,524288,11.788397,77,288,44,1,0
5924,1024,4,2,8,4,4,0,262144,13.234012,123,426,50,1,0
5928,1024,4,2,8,4,8,0,1048576,11.516588,43,226,43,1,0
5929,1024,4,2,8,4,8,0,524288,9.740415,65,287,45,1,0
5930,1024,4,2,8,4,8,0,262144,11.895998,120,428,52,1,0
5935,1024,4,2,8,4,16,0,524288,9.785938,69,283,46,1,0
5936,1024,4,2,8,4,16,0,262144,11.316019,121,438,53,1,0
5940,1024,4,2,8,8,1,0,1048576,9.666843,61,269,58,1,0
5941,1024,4,2,8,8,1,0,524288,11.658876,108,391,60,1,0
5942,1024,4,2,8,8,1,0,262144,9.998848,136,578,64,1,0
5946,1024,4,2,8,8,2,0,1048576,13.397686,61,282,47,1,0
5947,1024,4,2,8,8,2,0,524288,11.370924,90,354,49,1,0
5948,1024,4,2,8,8,2,0,262144,16.315622,138,552,56,1,0
5952,1024,4,2,8,8,4,0,1048576,12.636791,56,263,50,1,0
5953,1024,4,2,8,8,4,0,524288,12.877725,106,411,52,1,0
5954,1024,4,2,8,8,4,0,262144,14.033507,140,510,59,1,0
5958,1024,4,2,8,8,8,0,1048576,11.744791,60,266,51,1,0
5959,1024,4,2,8,8,8,0,524288,12.275287,96,367,53,1,0
5960,1024,4,2,8,8,8,0,262144,13.76605,141,526,59,1,0
5964,1024,4,2,8,8,16,0,1048576,12.747259,65,288,52,1,0
5965,1024,4,2,8,8,16,0,524288,11.138222,135,421,54,1,0
5966,1024,4,2,8,8,16,0,262144,12.977591,148,533,61,1,0
5970,1024,4,2,8,16,1,0,1048576,10.817526,63,324,58,1,0
5971,1024,4,2,8,16,1,0,524288,9.328343,99,387,60,1,0
5972,1024,4,2,8,16,1,0,262144,12.139095,164,627,64,1,0
5976,1024,4,2,8,16,2,0,1048576,15.330376,62,271,47,1,0
5977,1024,4,2,8,16,2,0,524288,12.239483,95,352,49,1,0
5978,1024,4,2,8,16,2,0,262144,15.484544,131,507,57,1,0
5982,1024,4,2,8,16,4,0,1048576,14.627043,53,249,50,1,0
5983,1024,4,2,8,16,4,0,524288,13.785526,92,378,52,1,0
5984,1024,4,2,8,16,4,0,262144,15.178744,137,510,59,1,0
5988,1024,4,2,8,16,8,0,1048576,11.435838,56,260,51,1,0
5989,1024,4,2,8,16,8,0,524288,13.31607,101,368,53,1,0
5990,1024,4,2,8,16,8,0,262144,16.109557,140,504,60,1,0
5994,1024,4,2,8,16,16,0,1048576,11.848903,55,252,52,1,0
5995,1024,4,2,8,16,16,0,524288,12.539897,102,374,54,1,0
5996,1024,4,2,8,16,16,0,262144,13.573097,121,513,60,1,0
6000,1024,4,4,1,1,1,0,1048576,11.279352,72,331,58,1,0
6001,1024,4,4,1,1,1,0,524288,10.002809,108,417,60,1,0
6002,1024,4,4,1,1,1,0,262144,15.953562,193,684,64,1,0
6006,1024,4,4,1,1,2,0,1048576,14.804946,81,416,47,1,0
6007,1024,4,4,1,1,2,0,524288,16.192557,128,503,49,1,0
6008,1024,4,4,1,1,2,0,262144,19.167084,176,714,53,1,0
6012,1024,4,4,1,1,4,0,1048576,14.509378,85,415,50,1,0
6013,1024,4,4,1,1,4,0,524288,17.083003,142,550,52,1,0
6014,1024,4,4,1,1,4,0,262144,17.254112,198,727,56,1,0
6018,1024,4,4,1,1,8,0,1048576,13.320435,76,384,51,1,0
6019,1024,4,4,1,1,8,0,524288,19.626403,132,552,53,1,0
6020,1024,4,4,1,1,8,0,262144,20.116644,190,723,57,1,0
6024,1024,4,4,1,1,16,0,1048576,13.630087,79,368,52,1,0
6025,1024,4,4,1,1,16,0,524288,18.296302,146,549,54,1,0
6026,1024,4,4,1,1,16,0,262144,16.394276,194,769,58,1,0
6030,1024,4,4,1,2,1,0,1048576,4.578886,36,164,92,1,0
6031,1024,4,4,1,2,1,0,524288,6.810287,64,263,94,1,0
6032,1024,4,4,1,2,1,0,262144,5.718234,120,341,98,1,0
6036,1024,4,4,1,2,2,0,1048576,6.502398,41,173,90,1,0
6037,1024,4,4,1,2,2,0,524288,6.514489,92,272,92,1,0
6038,1024,4,4,1,2,2,0,262144,6.446781,127,354,96,1,0
6042,1024,4,4,1,2,4,0,1048576,7.034503,46,167,93,1,0
6043,1024,4,4,1,2,4,0,524288,7.029935,108,302,95,1,0
6044,1024,4,4,1,2,4,0,262144,6.758148,136,364,99,1,0
6048,1024,4,4,1,2,8,0,1048576,5.745999,33,160,94,1,0
6049,1024,4,4,1,2,8,0,524288,6.486417,67,298,96,1,0
6050,1024,4,4,1,2,8,0,262144,5.22948,136,364,100,1,0
6054,1024,4,4,1,2,16,0,1048576,7.463572,50,219,48,1,0
6055,1024,4,4,1,2,16,0,524288,5.445054,78,303,50,1,0
6056,1024,4,4,1,2,16,0,262144,7.500116,154,530,54,1,0
6060,1024,4,4,1,4,1,0,1048576,10.920057,63,330,145,1,0
6061,1024,4,4,1,4,1,0,524288,11.749459,115,419,147,1,0
6062,1024,4,4,1,4,1,0,262144,10.301028,135,591,151,1,0
6066,1024,4,4,1,4,2,0,1048576,9.717842,72,340,148,1,0
6067,1024,4,4,1,4,2,0,524288,11.743629,113,428,150,1,0
6068,1024,4,4,1,4,2,0,262144,10.01246,153,576,154,1,0
6072,1024,4,4,1,4,4,0,1048576,8.824902,61,321,149,1,0
6073,1024,4,4,1,4,4,0,524288,11.644615,104,404,151,1,0
6074,1024,4,4,1,4,4,0,262144,11.567029,135,577,157,1,0
6078,1024,4,4,1,4,8,0,1048576,6.741188,61,291,56,1,0
6079,1024,4,4,1,4,8,0,524288,6.17369,106,348,58,1,0
6080,1024,4,4,1,4,8,0,262144,10.479366,163,600,66,1,0
6084,1024,4,4,1,4,16,0,1048576,9.916419,73,338,46,1,0
6085,1024,4,4,1,4,16,0,524288,11.391429,125,503,48,1,0
6086,1024,4,4,1,4,16,0,262144,10.564456,232,847,52,1,0
6090,1024,4,4,1,8,1,0,1048576,9.190137,68,334,49,1,0
6091,1024,4,4,1,8,1,0,524288,11.446562,121,499,51,1,0
6092,1024,4,4,1,8,1,0,262144,10.702033,166,733,59,1,0
6096,1024,4,4,1,8,2,0,1048576,8.028969,71,324,50,1,0
6097,1024,4,4,1,8,2,0,524288,11.677694,116,516,52,1,0
6098,1024,4,4,1,8,2,0,262144,11.123513,212,739,60,1,0
6102,1024,4,4,1,8,4,0,1048576,7.934163,63,286,56,1,0
6103,1024,4,4,1,8,4,0,524288,7.570881,103,370,58,1,0
6104,1024,4,4,1,8,4,0,262144,10.1418,160,623,62,1,0
6108,1024,4,4,1,8,8,0,1048576,10.941598,82,379,46,1,0
6109,1024,4,4,1,8,8,0,524288,11.792745,123,514,48,1,0
6110,1024,4,4,1,8,8,0,262144,10.356434,195,776,52,1,0
6114,1024,4,4,1,8,16,0,1048576,9.621712,76,354,49,1,0
6115,1024,4,4,1,8,16,0,524288,10.966879,124,584,51,1,0
6116,1024,4,4,1,8,16,0,262144,10.38679,187,753,55,1,0
6120,1024,4,4,1,16,1,0,1048576,9.95966,84,380,50,1,0
6121,1024,4,4,1,16,1,0,524288,11.136731,125,569,52,1,0
6122,1024,4,4,1,16,1,0,262144,9.19933,194,754,56,1,0
6126,1024,4,4,1,16,2,0,1048576,10.566518,81,426,56,1,0
6127,1024,4,4,1,16,2,0,524288,7.526629,118,464,58,1,0
