n,knob_KNOB_WINDOW_SIZE_X,knob_inner_unroll1,knob_inner_unroll2,knob_outer_unroll,knob_partition_factor,knob_I_B,obj1,obj2,FF
6195,128,1,3,1,460800,0,0.240178,10241.798,574
6196,128,1,3,1,230400,0,0.240518,10495.296,579
6197,128,1,3,1,115200,0,0.230153,11525.514,615
6198,128,1,3,1,57600,0,0.235372,12523.28,620
6199,128,1,3,1,28800,0,0.240202,15345.008,716
6200,128,1,3,1,14400,0,0.242013,18935.477,833
6201,128,1,3,1,7200,0,0.248,25508.602,1000
6202,128,1,3,2,460800,0,0.23574,11457.95,664
6203,128,1,3,2,230400,0,0.240809,12588.45,685
6204,128,1,3,2,115200,0,0.229348,12600.952,696
6205,128,1,3,2,57600,0,0.238163,14200.942,743
6206,128,1,3,2,28800,0,0.267602,15993.782,769
6207,128,1,3,2,14400,0,0.24332,25569.516,942
6209,128,1,3,3,460800,0,0.263729,13007.666,753
6210,128,1,3,3,230400,0,0.242638,13342.028,750
6211,128,1,3,3,115200,0,0.242864,14320.11,800
6212,128,1,3,3,57600,0,0.259606,15315.216,821
6213,128,1,3,3,28800,0,0.300905,16690.969,838
6214,128,1,3,3,14400,0,0.272838,21223.607,875
6216,128,1,3,4,460800,0,0.231109,14093.478,796
6217,128,1,3,4,230400,0,0.237748,13969.522,800
6218,128,1,3,4,115200,0,0.236324,15431.99,840
6219,128,1,3,4,57600,0,0.233759,17818.543,878
6220,128,1,3,4,28800,0,0.234492,27343.203,1706
6223,128,1,3,5,460800,0,0.26195,13624.254,817
6224,128,1,3,5,230400,0,0.237444,14222.754,815
6225,128,1,3,5,115200,0,0.24936,15870.624,864
6226,128,1,3,5,57600,0,0.257092,16932.496,879
6227,128,1,3,5,28800,0,0.303183,18927.496,909
6230,128,1,4,1,460800,0,0.240178,10241.798,574
6231,128,1,4,1,230400,0,0.240518,10495.296,579
6232,128,1,4,1,115200,0,0.230153,11525.514,615
6233,128,1,4,1,57600,0,0.235372,12523.28,620
6234,128,1,4,1,28800,0,0.240202,15345.008,716
6235,128,1,4,1,14400,0,0.242013,18935.477,833
6236,128,1,4,1,7200,0,0.248,25508.602,1000
6237,128,1,4,2,460800,0,0.23574,11457.95,664
6238,128,1,4,2,230400,0,0.240809,12588.45,685
6239,128,1,4,2,115200,0,0.229348,12600.952,696
6240,128,1,4,2,57600,0,0.238163,14200.942,743
6241,128,1,4,2,28800,0,0.267602,15993.782,769
6242,128,1,4,2,14400,0,0.24332,25569.516,942
6244,128,1,4,3,460800,0,0.263729,13007.666,753
6245,128,1,4,3,230400,0,0.242638,13342.028,750
6246,128,1,4,3,115200,0,0.242864,14320.11,800
6247,128,1,4,3,57600,0,0.259606,15315.216,821
6248,128,1,4,3,28800,0,0.300905,16690.969,838
6249,128,1,4,3,14400,0,0.272838,21223.607,875
6251,128,1,4,4,460800,0,0.231109,14093.478,796
6252,128,1,4,4,230400,0,0.237748,13969.522,800
6253,128,1,4,4,115200,0,0.236324,15431.99,840
6254,128,1,4,4,57600,0,0.233759,17818.543,878
6255,128,1,4,4,28800,0,0.234492,27343.203,1706
6258,128,1,4,5,460800,0,0.26195,13624.254,817
6259,128,1,4,5,230400,0,0.237444,14222.754,815
6260,128,1,4,5,115200,0,0.24936,15870.624,864
6261,128,1,4,5,57600,0,0.257092,16932.496,879
6262,128,1,4,5,28800,0,0.303183,18927.496,909
6265,128,1,5,1,460800,0,0.240178,10241.798,574
6266,128,1,5,1,230400,0,0.240518,10495.296,579
6267,128,1,5,1,115200,0,0.230153,11525.514,615
6268,128,1,5,1,57600,0,0.235372,12523.28,620
6269,128,1,5,1,28800,0,0.240202,15345.008,716
6270,128,1,5,1,14400,0,0.242013,18935.477,833
6271,128,1,5,1,7200,0,0.248,25508.602,1000
6272,128,1,5,2,460800,0,0.23574,11457.95,664
6273,128,1,5,2,230400,0,0.240809,12588.45,685
6274,128,1,5,2,115200,0,0.229348,12600.952,696
6275,128,1,5,2,57600,0,0.238163,14200.942,743
6276,128,1,5,2,28800,0,0.267602,15993.782,769
6277,128,1,5,2,14400,0,0.24332,25569.516,942
6279,128,1,5,3,460800,0,0.263729,13007.666,753
6280,128,1,5,3,230400,0,0.242638,13342.028,750
6281,128,1,5,3,115200,0,0.242864,14320.11,800
6282,128,1,5,3,57600,0,0.259606,15315.216,821
6283,128,1,5,3,28800,0,0.300905,16690.969,838
6284,128,1,5,3,14400,0,0.272838,21223.607,875
6286,128,1,5,4,460800,0,0.231109,14093.478,796
6287,128,1,5,4,230400,0,0.237748,13969.522,800
6288,128,1,5,4,115200,0,0.236324,15431.99,840
6289,128,1,5,4,57600,0,0.233759,17818.543,878
6290,128,1,5,4,28800,0,0.234492,27343.203,1706
6293,128,1,5,5,460800,0,0.26195,13624.254,817
6294,128,1,5,5,230400,0,0.237444,14222.754,815
6295,128,1,5,5,115200,0,0.24936,15870.624,864
6296,128,1,5,5,57600,0,0.257092,16932.496,879
6297,128,1,5,5,28800,0,0.303183,18927.496,909
6300,128,2,1,1,460800,0,0.20236,13536.74,870
6301,128,2,1,1,230400,0,0.200707,14460.026,873
6302,128,2,1,1,115200,0,0.205244,14167.426,901
6303,128,2,1,1,57600,0,0.207894,15434.384,949
6304,128,2,1,1,28800,0,0.20429,15734.432,973
6305,128,2,1,1,14400,0,0.20253,18863.123,1198
6306,128,2,1,1,7200,0,0.210734,20659.156,1255
6307,128,2,1,2,460800,0,0.203675,16982.504,1073
6308,128,2,1,2,230400,0,0.200982,17283.615,1073
6309,128,2,1,2,115200,0,0.20713,18113.27,1095
6310,128,2,1,2,57600,0,0.200919,19736.934,1183
6311,128,2,1,2,28800,0,0.211984,20522.697,1202
6312,128,2,1,2,14400,0,0.20306,22111.516,1358
6314,128,2,1,3,460800,0,0.209971,18106.887,1168
6315,128,2,1,3,230400,0,0.202975,17812.955,1171
6316,128,2,1,3,115200,0,0.205625,18490.99,1210
6317,128,2,1,3,57600,0,0.204184,20951.756,1273
6318,128,2,1,3,28800,0,0.208169,22081.725,1347
6319,128,2,1,3,14400,0,0.202572,23289.098,1503
6321,128,2,1,4,460800,0,0.210057,20395.018,1247
6322,128,2,1,4,230400,0,0.202502,20606.488,1244
6323,128,2,1,4,115200,0,0.205697,21451.037,1244
6324,128,2,1,4,57600,0,0.21048,22443.484,1287
6325,128,2,1,4,28800,0,0.209184,26982.508,1432
6326,128,2,1,4,14400,0,0.208914,29285.27,1580
6328,128,2,1,5,460800,0,0.20342,19360.277,1296
6329,128,2,1,5,230400,0,0.205074,20517.91,1299
6330,128,2,1,5,115200,0,0.201279,20284.361,1338
6331,128,2,1,5,57600,0,0.211519,21621.811,1411
6332,128,2,1,5,28800,0,0.207915,23177.645,1491
6335,128,2,2,1,460800,0,0.19504,12989.312,777
6336,128,2,2,1,230400,0,0.207744,13507.48,775
6337,128,2,2,1,115200,0,0.206783,14956.116,816
6338,128,2,2,1,57600,0,0.202127,17191.58,881
6339,128,2,2,1,28800,0,0.206155,21827.693,1001
6340,128,2,2,1,14400,0,0.204459,29024.59,1237
6342,128,2,2,2,460800,0,0.208508,16211.37,998
6343,128,2,2,2,230400,0,0.195937,16597.867,1014
6344,128,2,2,2,115200,0,0.209943,17343.998,1018
6345,128,2,2,2,57600,0,0.20546,22081.191,1348
6346,128,2,2,2,28800,0,0.217836,22982.4,1143
6347,128,2,2,2,14400,0,0.20663,29756.889,1215
6349,128,2,2,3,460800,0,0.225629,17968.832,1096
6350,128,2,2,3,230400,0,0.206051,18922.975,1136
6351,128,2,2,3,115200,0,0.199002,23288.566,1353
6352,128,2,2,3,57600,0,0.234765,24342.725,1270
6353,128,2,2,3,28800,0,0.236014,28529.83,1367
6356,128,2,2,4,460800,0,0.207692,19372.248,1201
6357,128,2,2,4,230400,0,0.204834,21198.072,1240
6358,128,2,2,4,115200,0,0.212903,21635.109,1239
6359,128,2,2,4,57600,0,0.204258,24456.307,1308
6363,128,2,2,5,460800,0,0.215328,19762.736,1225
6364,128,2,2,5,230400,0,0.203649,20234.619,1269
6365,128,2,2,5,115200,0,0.205135,24567.494,1467
6370,128,2,3,1,460800,0,0.19504,12989.312,777
6371,128,2,3,1,230400,0,0.207744,13507.48,775
6372,128,2,3,1,115200,0,0.206783,14956.116,816
6373,128,2,3,1,57600,0,0.202127,17191.58,881
6374,128,2,3,1,28800,0,0.206155,21827.693,1001
6375,128,2,3,1,14400,0,0.204459,29024.59,1237
6377,128,2,3,2,460800,0,0.208508,16211.37,998
6378,128,2,3,2,230400,0,0.195937,16597.867,1014
6379,128,2,3,2,115200,0,0.209943,17343.998,1018
6380,128,2,3,2,57600,0,0.20546,22081.191,1348
6381,128,2,3,2,28800,0,0.217836,22982.4,1143
6382,128,2,3,2,14400,0,0.20663,29756.889,1215
6384,128,2,3,3,460800,0,0.225629,17968.832,1096
6385,128,2,3,3,230400,0,0.206051,18922.975,1136
6386,128,2,3,3,115200,0,0.199002,23288.566,1353
6388,128,2,3,3,28800,0,0.236014,28529.83,1367
6391,128,2,3,4,460800,0,0.207692,19372.248,1201
6392,128,2,3,4,230400,0,0.204834,21198.072,1240
6393,128,2,3,4,115200,0,0.212903,21635.109,1239
6394,128,2,3,4,57600,0,0.204258,24456.307,1308
6398,128,2,3,5,460800,0,0.215328,19762.736,1225
6399,128,2,3,5,230400,0,0.203649,20234.619,1269
6400,128,2,3,5,115200,0,0.205135,24567.494,1467
6405,128,2,4,1,460800,0,0.19504,12989.312,777
6406,128,2,4,1,230400,0,0.207744,13507.48,775
6407,128,2,4,1,115200,0,0.206783,14956.116,816
6408,128,2,4,1,57600,0,0.202127,17191.58,881
6409,128,2,4,1,28800,0,0.206155,21827.693,1001
6410,128,2,4,1,14400,0,0.204459,29024.59,1237
6412,128,2,4,2,460800,0,0.208508,16211.37,998
6413,128,2,4,2,230400,0,0.195937,16597.867,1014
6414,128,2,4,2,115200,0,0.209943,17343.998,1018
6415,128,2,4,2,57600,0,0.20546,22081.191,1348
6416,128,2,4,2,28800,0,0.217836,22982.4,1143
6419,128,2,4,3,460800,0,0.225629,17968.832,1096
6420,128,2,4,3,230400,0,0.206051,18922.975,1136
6421,128,2,4,3,115200,0,0.199002,23288.566,1353
6422,128,2,4,3,57600,0,0.234765,24342.725,1270
6423,128,2,4,3,28800,0,0.236014,28529.83,1367
6426,128,2,4,4,460800,0,0.207692,19372.248,1201
6427,128,2,4,4,230400,0,0.204834,21198.072,1240
6428,128,2,4,4,115200,0,0.212903,21635.109,1239
6429,128,2,4,4,57600,0,0.204258,24456.307,1308
6433,128,2,4,5,460800,0,0.215328,19762.736,1225
6434,128,2,4,5,230400,0,0.203649,20234.619,1269
6435,128,2,4,5,115200,0,0.205135,24567.494,1467
6440,128,2,5,1,460800,0,0.19504,12989.312,777
6441,128,2,5,1,230400,0,0.207744,13507.48,775
6442,128,2,5,1,115200,0,0.206783,14956.116,816
6443,128,2,5,1,57600,0,0.202127,17191.58,881
6444,128,2,5,1,28800,0,0.206155,21827.693,1001
6445,128,2,5,1,14400,0,0.204459,29024.59,1237
6447,128,2,5,2,460800,0,0.208508,16211.37,998
6448,128,2,5,2,230400,0,0.195937,16597.867,1014
6449,128,2,5,2,115200,0,0.209943,17343.998,1018
6450,128,2,5,2,57600,0,0.20546,22081.191,1348
6451,128,2,5,2,28800,0,0.217836,22982.4,1143
6452,128,2,5,2,14400,0,0.20663,29756.889,1215
6454,128,2,5,3,460800,0,0.225629,17968.832,1096
6455,128,2,5,3,230400,0,0.206051,18922.975,1136
6456,128,2,5,3,115200,0,0.199002,23288.566,1353
6458,128,2,5,3,28800,0,0.236014,28529.83,1367
6461,128,2,5,4,460800,0,0.207692,19372.248,1201
6462,128,2,5,4,230400,0,0.204834,21198.072,1240
6463,128,2,5,4,115200,0,0.212903,21635.109,1239
6464,128,2,5,4,57600,0,0.204258,24456.307,1308
6468,128,2,5,5,460800,0,0.215328,19762.736,1225
6469,128,2,5,5,230400,0,0.203649,20234.619,1269
6475,128,3,1,1,460800,0,0.222074,19068.742,1244
6476,128,3,1,1,230400,0,0.222052,19126.465,1256
6477,128,3,1,1,115200,0,0.211687,19047.994,1288
6478,128,3,1,1,57600,0,0.214886,20290.48,1343
6479,128,3,1,1,28800,0,0.237357,19862.486,1315
6480,128,3,1,1,14400,0,0.221846,23061.668,1501
6481,128,3,1,1,7200,0,0.259613,21460.613,1341
6482,128,3,1,2,460800,0,0.213322,24426.779,1566
6483,128,3,1,2,230400,0,0.209267,24236.059,1578
6484,128,3,1,2,115200,0,0.210597,25284.631,1608
6485,128,3,1,2,57600,0,0.213194,27159.133,1687
6486,128,3,1,2,28800,0,0.214116,27432.314,1741
6487,128,3,1,2,14400,0,0.209396,30452.744,1910
6489,128,3,1,3,460800,0,0.223385,24937.234,1561
6490,128,3,1,3,230400,0,0.224084,25487.588,1573
6491,128,3,1,3,115200,0,0.224872,25672.457,1605
6492,128,3,1,3,57600,0,0.216626,26664.639,1644
6493,128,3,1,3,28800,0,0.21675,29982.723,1770
6494,128,3,1,3,14400,0,0.222239,30108.273,1801
6496,128,3,1,4,460800,0,0.215788,29027.25,1819
6497,128,3,1,4,230400,0,0.210921,28848.764,1831
6498,128,3,1,4,115200,0,0.216329,30250.584,1864
6499,128,3,1,4,57600,0,0.221871,32015.76,1968
6500,128,3,1,4,28800,0,0.215653,33765.508,2057
6503,128,3,1,5,460800,0,0.221376,28545.258,1882
6504,128,3,1,5,230400,0,0.218965,28971.391,1894
6505,128,3,1,5,115200,0,0.22284,27957.133,1926
6506,128,3,1,5,57600,0,0.213985,29977.137,1981
6507,128,3,1,5,28800,0,0.216557,34438.754,2104
6510,128,3,2,1,460800,0,0.235269,17405.178,1076
6511,128,3,2,1,230400,0,0.234095,18087.734,1092
6512,128,3,2,1,115200,0,0.219101,20009.85,1179
6513,128,3,2,1,57600,0,0.22818,22612.66,1272
6514,128,3,2,1,28800,0,0.253743,24140.83,1295
6515,128,3,2,1,14400,0,0.243742,27845.678,1230
6517,128,3,2,2,460800,0,0.210284,23659.369,1458
6518,128,3,2,2,230400,0,0.206725,24695.973,1474
6519,128,3,2,2,115200,0,0.209054,25911.857,1525
6520,128,3,2,2,57600,0,0.210987,29402.576,1627
6521,128,3,2,2,28800,0,0.215205,32683.42,1734
6522,128,3,2,2,14400,0,0.209427,39307.617,2004
6524,128,3,2,3,460800,0,0.228024,23750.342,1498
6525,128,3,2,3,230400,0,0.220488,24389.807,1517
6526,128,3,2,3,115200,0,0.218898,25716.613,1574
6527,128,3,2,3,57600,0,0.225189,29691.984,1705
6528,128,3,2,3,28800,0,0.220834,35960.539,1880
6531,128,3,2,4,460800,0,0.220461,28355.334,1704
6532,128,3,2,4,230400,0,0.223433,30162.805,1729
6533,128,3,2,4,115200,0,0.221106,30635.486,1777
6534,128,3,2,4,57600,0,0.221722,33596.066,1823
6538,128,3,2,5,460800,0,0.223848,25568.719,1771
6539,128,3,2,5,230400,0,0.226452,26599.201,1790
6540,128,3,2,5,115200,0,0.225623,28220.205,1857
6541,128,3,2,5,57600,0,0.222558,31230.795,1984
6545,128,3,3,1,460800,0,0.212579,18748.213,1108
6547,128,3,3,1,115200,0,0.218157,21147,1198
6548,128,3,3,1,57600,0,0.221769,23536.479,1288
6549,128,3,3,1,28800,0,0.226117,29347.514,1538
6550,128,3,3,1,14400,0,0.212623,45599.848,1998
6552,128,3,3,2,460800,0,0.216302,23315.697,1347
6553,128,3,3,2,230400,0,0.213335,24872.596,1457
6554,128,3,3,2,115200,0,0.20129,27255.689,1436
6555,128,3,3,2,57600,0,0.222658,28189.615,1436
6556,128,3,3,2,28800,0,0.238002,32137.854,1692
6559,128,3,3,3,460800,0,0.247295,24499.398,1460
6560,128,3,3,3,230400,0,0.222714,27568.24,1626
6562,128,3,3,3,57600,0,0.238779,28674.268,1659
6566,128,3,3,4,460800,0,0.223191,26942.607,1620
6567,128,3,3,4,230400,0,0.204978,27983.998,1640
6568,128,3,3,4,115200,0,0.218335,31579.254,1693
6573,128,3,3,5,460800,0,0.238945,28089.865,1699
6574,128,3,3,5,230400,0,0.219535,31536.693,1792
6580,128,3,4,1,460800,0,0.212579,18748.213,1108
6581,128,3,4,1,230400,0,0.218135,19325.697,1130
6582,128,3,4,1,115200,0,0.218157,21147,1198
6583,128,3,4,1,57600,0,0.221769,23536.479,1288
6584,128,3,4,1,28800,0,0.226117,29347.514,1538
6585,128,3,4,1,14400,0,0.212623,45599.848,1998
6587,128,3,4,2,460800,0,0.216302,23315.697,1347
6588,128,3,4,2,230400,0,0.213335,24872.596,1457
6589,128,3,4,2,115200,0,0.20129,27255.689,1436
6590,128,3,4,2,57600,0,0.222658,28189.615,1436
6591,128,3,4,2,28800,0,0.238002,32137.854,1692
6594,128,3,4,3,460800,0,0.247295,24499.398,1460
6595,128,3,4,3,230400,0,0.222714,27568.24,1626
6597,128,3,4,3,57600,0,0.238779,28674.268,1659
6601,128,3,4,4,460800,0,0.223191,26942.607,1620
6602,128,3,4,4,230400,0,0.204978,27983.998,1640
6603,128,3,4,4,115200,0,0.218335,31579.254,1693
6608,128,3,4,5,460800,0,0.238945,28089.865,1699
6615,128,3,5,1,460800,0,0.212579,18748.213,1108
6616,128,3,5,1,230400,0,0.218135,19325.697,1130
6617,128,3,5,1,115200,0,0.218157,21147,1198
6618,128,3,5,1,57600,0,0.221769,23536.479,1288
6619,128,3,5,1,28800,0,0.226117,29347.514,1538
6620,128,3,5,1,14400,0,0.212623,45599.848,1998
6622,128,3,5,2,460800,0,0.216302,23315.697,1347
6623,128,3,5,2,230400,0,0.213335,24872.596,1457
6624,128,3,5,2,115200,0,0.20129,27255.689,1436
6625,128,3,5,2,57600,0,0.222658,28189.615,1436
6626,128,3,5,2,28800,0,0.238002,32137.854,1692
6629,128,3,5,3,460800,0,0.247295,24499.398,1460
6630,128,3,5,3,230400,0,0.222714,27568.24,1626
6631,128,3,5,3,115200,0,0.227671,33708.051,1754
6632,128,3,5,3,57600,0,0.238779,28674.268,1659
6636,128,3,5,4,460800,0,0.223191,26942.607,1620
6637,128,3,5,4,230400,0,0.204978,27983.998,1640
6638,128,3,5,4,115200,0,0.218335,31579.254,1693
6643,128,3,5,5,460800,0,0.238945,28089.865,1699
6650,128,4,1,1,460800,0,0.210343,20539.189,1445
6651,128,4,1,1,230400,0,0.211897,21033.949,1453
6652,128,4,1,1,115200,0,0.20581,20494.236,1487
6653,128,4,1,1,57600,0,0.214789,21646.549,1537
6654,128,4,1,1,28800,0,0.218065,22732.627,1543
6655,128,4,1,1,14400,0,0.215113,24241.111,1732
6656,128,4,1,1,7200,0,0.204623,28245.742,2000
6657,128,4,1,2,460800,0,0.207442,26023.578,1887
6658,128,4,1,2,230400,0,0.208164,25758.377,1894
6659,128,4,1,2,115200,0,0.21203,26450.242,1920
6660,128,4,1,2,57600,0,0.209099,29202.545,1991
6661,128,4,1,2,28800,0,0.202663,31135.033,2031
6662,128,4,1,2,14400,0,0.21084,33708.316,2227
6663,128,4,1,2,7200,0,0.20878,38219.145,2556
6664,128,4,1,3,460800,0,0.21289,27687.143,2018
6665,128,4,1,3,230400,0,0.214271,28500.836,2027
6666,128,4,1,3,115200,0,0.209328,28592.34,2064
6667,128,4,1,3,57600,0,0.214638,31846.584,2135
6668,128,4,1,3,28800,0,0.211098,31878.504,2222
6669,128,4,1,3,14400,0,0.213257,35300.859,2439
6671,128,4,1,4,460800,0,0.200761,33624.527,2216
6672,128,4,1,4,230400,0,0.207488,31668.363,2221
6673,128,4,1,4,115200,0,0.207912,33316.5,2245
6674,128,4,1,4,57600,0,0.208804,36241.172,2319
6675,128,4,1,4,28800,0,0.201928,38053.695,2360
6678,128,4,1,5,460800,0,0.206479,30727.521,2291
6679,128,4,1,5,230400,0,0.215458,30881.803,2300
6680,128,4,1,5,115200,0,0.209544,32451.201,2336
6681,128,4,1,5,57600,0,0.200716,35654.906,2425
6685,128,4,2,1,460800,0,0.201924,19806.893,1340
6687,128,4,2,1,115200,0,0.214204,20301.652,1380
6688,128,4,2,1,57600,0,0.208139,21785.932,1480
6689,128,4,2,1,28800,0,0.20501,23496.047,1563
6690,128,4,2,1,14400,0,0.202674,27207.012,1823
6692,128,4,2,2,460800,0,0.202547,26309.527,1813
6693,128,4,2,2,230400,0,0.206532,26134.5,1813
6694,128,4,2,2,115200,0,0.202568,26684.057,1844
6695,128,4,2,2,57600,0,0.207102,28911.539,1882
6696,128,4,2,2,28800,0,0.200017,30122.105,1950
6699,128,4,2,3,460800,0,0.203938,27279.896,1945
6700,128,4,2,3,230400,0,0.206789,27176.688,1948
6701,128,4,2,3,115200,0,0.208117,27478.066,1958
6702,128,4,2,3,57600,0,0.211975,29507.912,2065
6703,128,4,2,3,28800,0,0.213904,30808.387,2151
6706,128,4,2,4,460800,0,0.207292,31475.514,2123
6707,128,4,2,4,230400,0,0.210494,31550.525,2111
6708,128,4,2,4,115200,0,0.208704,32748.059,2137
6709,128,4,2,4,57600,0,0.206492,35839.512,2197
6710,128,4,2,4,28800,0,0.199856,37094.496,2221
6714,128,4,2,5,230400,0,0.209403,29809.023,2205
6715,128,4,2,5,115200,0,0.206981,29889.355,2234
6716,128,4,2,5,57600,0,0.202095,32666.662,2320
6717,128,4,2,5,28800,0,0.207324,34007.035,2428
6720,128,4,3,1,460800,0,0.211501,21482.426,1495
6721,128,4,3,1,230400,0,0.214608,21826.098,1515
6722,128,4,3,1,115200,0,0.214183,23783.061,1590
6723,128,4,3,1,57600,0,0.223057,27023.205,1668
6724,128,4,3,1,28800,0,0.221962,32143.705,1865
6725,128,4,3,1,14400,0,0.209288,41949.266,2210
6727,128,4,3,2,460800,0,0.212434,28116.467,1959
6728,128,4,3,2,230400,0,0.210542,29751.035,1966
6729,128,4,3,2,115200,0,0.212038,31211.908,2024
6730,128,4,3,2,57600,0,0.209023,34936.176,2087
6731,128,4,3,2,28800,0,0.207659,42987.992,2260
6734,128,4,3,3,460800,0,0.216486,30227.441,2167
6735,128,4,3,3,230400,0,0.215659,31655.33,2189
6736,128,4,3,3,115200,0,0.219168,35313.895,2271
6737,128,4,3,3,57600,0,0.214206,38978.309,2367
6741,128,4,3,4,460800,0,0.209127,34378.371,2293
6742,128,4,3,4,230400,0,0.21005,35184.086,2301
6743,128,4,3,4,115200,0,0.208445,39112.375,2359
6744,128,4,3,4,57600,0,0.216339,45742.691,2479
6748,128,4,3,5,460800,0,0.216977,34669.641,2437
6749,128,4,3,5,230400,0,0.22346,35981.023,2463
6750,128,4,3,5,115200,0,0.214809,38819.773,2547
6755,128,4,4,1,460800,0,0.201413,19251.484,1321
6756,128,4,4,1,230400,0,0.20303,19595.688,1315
6757,128,4,4,1,115200,0,0.206541,20426.672,1356
6758,128,4,4,1,57600,0,0.209073,23864.189,1372
6759,128,4,4,1,28800,0,0.208033,23345.756,1520
6760,128,4,4,1,14400,0,0.209058,29169.295,1772
6762,128,4,4,2,460800,0,0.208938,23794.498,1621
6763,128,4,4,2,230400,0,0.198316,24382.891,1616
6764,128,4,4,2,115200,0,0.199847,25836.314,1656
6765,128,4,4,2,57600,0,0.205228,41776.629,3347
6769,128,4,4,3,460800,0,0.211271,26456.627,1781
6770,128,4,4,3,230400,0,0.206214,26688.578,1806
6771,128,4,4,3,115200,0,0.20975,29994.16,1858
6772,128,4,4,3,57600,0,0.208404,55630.441,4229
6773,128,4,4,3,28800,0,0.220544,38931.492,2041
6776,128,4,4,4,460800,0,0.199547,27445.348,1933
6777,128,4,4,4,230400,0,0.200261,32452.799,2120
6778,128,4,4,4,115200,0,0.205551,30726.99,1996
6783,128,4,4,5,460800,0,0.214462,29114.764,2092
6784,128,4,4,5,230400,0,0.212865,32033.582,2057
6790,128,4,5,1,460800,0,0.201413,19251.484,1321
6791,128,4,5,1,230400,0,0.20303,19595.688,1315
6792,128,4,5,1,115200,0,0.206541,20426.672,1356
6793,128,4,5,1,57600,0,0.209073,23864.189,1372
6794,128,4,5,1,28800,0,0.208033,23345.756,1520
6795,128,4,5,1,14400,0,0.209058,29169.295,1772
6797,128,4,5,2,460800,0,0.208938,23794.498,1621
6798,128,4,5,2,230400,0,0.198316,24382.891,1616
6799,128,4,5,2,115200,0,0.199847,25836.314,1656
6800,128,4,5,2,57600,0,0.205228,41776.629,3347
6801,128,4,5,2,28800,0,0.209718,32617.719,1761
6804,128,4,5,3,460800,0,0.211271,26456.627,1781
6805,128,4,5,3,230400,0,0.206214,26688.578,1806
6806,128,4,5,3,115200,0,0.20975,29994.16,1858
6811,128,4,5,4,460800,0,0.199547,27445.348,1933
6812,128,4,5,4,230400,0,0.200261,32452.799,2120
6813,128,4,5,4,115200,0,0.205551,30726.99,1996
6818,128,4,5,5,460800,0,0.214462,29114.764,2092
6819,128,4,5,5,230400,0,0.212865,32033.582,2057
6832,128,5,1,2,460800,0,0.212418,32284.686,2226
6833,128,5,1,2,230400,0,0.21994,32136.258,2234
6834,128,5,1,2,115200,0,0.214431,32826.262,2272
6835,128,5,1,2,57600,0,0.211533,33682.25,2360
6836,128,5,1,2,28800,0,0.217705,37181.215,2474
6837,128,5,1,2,14400,0,0.211799,38191.215,2601
6839,128,5,1,3,460800,0,0.214564,34830.57,2412
6840,128,5,1,3,230400,0,0.212993,34384.223,2420
6841,128,5,1,3,115200,0,0.214166,34828.711,2476
6842,128,5,1,3,57600,0,0.219542,34658.469,2523
6843,128,5,1,3,28800,0,0.21827,37967.512,2644
6844,128,5,1,3,14400,0,0.215073,40046.301,2722
6846,128,5,1,4,460800,0,0.219807,40351.137,2646
6847,128,5,1,4,230400,0,0.219387,40430.402,2654
6848,128,5,1,4,115200,0,0.208945,41327.09,2692
6849,128,5,1,4,57600,0,0.241234,39668.047,2647
6850,128,5,1,4,28800,0,0.214166,47060.984,2855
6853,128,5,1,5,460800,0,0.221112,37493.23,2764
6854,128,5,1,5,230400,0,0.214077,38336.984,2772
6855,128,5,1,5,115200,0,0.209941,36550.793,2797
6856,128,5,1,5,57600,0,0.208348,38561.488,2843
6857,128,5,1,5,28800,0,0.212508,42224.309,2963
6863,128,5,2,1,57600,0,0.211825,27904.197,1929
6867,128,5,2,2,460800,0,0.21404,33116.469,2165
6868,128,5,2,2,230400,0,0.219833,33356.398,2195
6869,128,5,2,2,115200,0,0.2165,34671.504,2324
6870,128,5,2,2,57600,0,0.222763,36912.82,2407
6871,128,5,2,2,28800,0,0.217261,39181.535,2620
6874,128,5,2,3,460800,0,0.221578,36217.496,2408
6875,128,5,2,3,230400,0,0.21366,35245.531,2417
6876,128,5,2,3,115200,0,0.220795,35970.648,2445
6877,128,5,2,3,57600,0,0.24472,37789.023,2582
6878,128,5,2,3,28800,0,0.2212,42220.051,2859
6881,128,5,2,4,460800,0,0.220191,42908.461,2613
6882,128,5,2,4,230400,0,0.215673,43810.465,2695
6883,128,5,2,4,115200,0,0.219252,43697.949,2744
6884,128,5,2,4,57600,0,0.221667,47735.562,2870
6885,128,5,2,4,28800,0,0.215494,49212.395,2995
6888,128,5,2,5,460800,0,0.220057,40813.711,2728
6889,128,5,2,5,230400,0,0.213749,41210.051,2737
6895,128,5,3,1,460800,0,0.213251,25114.656,1748
6896,128,5,3,1,230400,0,0.220322,26016.928,1770
6897,128,5,3,1,115200,0,0.212582,27278.301,1859
6898,128,5,3,1,57600,0,0.233452,28386.455,1960
6899,128,5,3,1,28800,0,0.245748,32839.828,2152
6900,128,5,3,1,14400,0,0.21595,42092.371,2540
6902,128,5,3,2,460800,0,0.216352,36601.336,2426
6903,128,5,3,2,230400,0,0.220813,37073.484,2444
6904,128,5,3,2,115200,0,0.216508,39700.5,2549
6905,128,5,3,2,57600,0,0.214857,44967.301,2750
6906,128,5,3,2,28800,0,0.20502,49597.297,2869
