n,knob_MAT_SIZE,knob_UNROLL_FACTOR1,knob_UNROLL_FACTOR2,knob_UNROLL_FACTOR3,knob_SUBDIM_X,knob_SUBDIM_Y,knob_I_B,knob_DATA_BLOCK,obj1,obj2,FF
5413,1024,8,1,8,2,8,0,524288,4.616463,2602.544,60
5414,1024,8,1,8,2,8,0,262144,4.729388,2694.314,60
5415,1024,8,1,8,2,8,0,131072,4.753586,2917.488,70
5416,1024,8,1,8,2,8,0,65536,4.936416,3481.94,92
5418,1024,8,1,8,2,16,0,1048576,4.925956,2786.616,52
5419,1024,8,1,8,2,16,0,524288,4.982414,2850.19,52
5420,1024,8,1,8,2,16,0,262144,5.102388,2895.942,52
5421,1024,8,1,8,2,16,0,131072,5.054398,3116.722,62
5422,1024,8,1,8,2,16,0,65536,5.17296,3669.204,84
5424,1024,8,1,8,4,8,0,1048576,4.524431,2827.846,60
5425,1024,8,1,8,4,8,0,524288,4.589009,2908.444,60
5426,1024,8,1,8,4,8,0,262144,4.605153,3011.652,60
5427,1024,8,1,8,4,8,0,131072,4.716817,3165.134,70
5428,1024,8,1,8,4,8,0,65536,4.862116,3730.916,92
5430,1024,8,1,8,4,16,0,1048576,4.750119,2678.62,52
5431,1024,8,1,8,4,16,0,524288,4.836279,2769.858,52
5432,1024,8,1,8,4,16,0,262144,4.841929,2826.782,52
5433,1024,8,1,8,4,16,0,131072,4.895602,3099.432,62
5434,1024,8,1,8,4,16,0,65536,5.104647,3621.856,84
5436,1024,8,1,8,8,8,0,1048576,4.524376,2850.19,60
5437,1024,8,1,8,8,8,0,524288,4.606442,2868.278,60
5438,1024,8,1,8,8,8,0,262144,4.605097,3010.854,60
5439,1024,8,1,8,8,8,0,131072,4.662946,3224.718,70
5440,1024,8,1,8,8,8,0,65536,4.862057,3743.152,92
5442,1024,8,1,8,8,16,0,1048576,4.750063,2690.856,52
5443,1024,8,1,8,8,16,0,524288,4.836223,2752.834,52
5444,1024,8,1,8,8,16,0,262144,4.83481,2859.234,52
5445,1024,8,1,8,8,16,0,131072,4.895546,3091.186,62
5446,1024,8,1,8,8,16,0,65536,5.151199,3613.344,84
5447,1024,8,1,8,8,16,0,32768,5.152611,4398.576,100
5448,1024,8,1,8,16,8,0,1048576,4.524349,2839.018,60
5449,1024,8,1,8,16,8,0,524288,4.606414,2866.15,60
5450,1024,8,1,8,16,8,0,262144,4.605069,3014.312,60
5451,1024,8,1,8,16,8,0,131072,4.727494,3243.338,70
5452,1024,8,1,8,16,8,0,65536,4.849919,3639.412,81
5453,1024,8,1,8,16,8,0,32768,4.946783,4401.502,97
5454,1024,8,1,8,16,16,0,1048576,4.750036,2692.984,52
5455,1024,8,1,8,16,16,0,524288,4.836195,2763.208,52
5456,1024,8,1,8,16,16,0,262144,4.834782,2865.086,52
5457,1024,8,1,8,16,16,0,131072,4.963314,3069.108,62
5458,1024,8,1,8,16,16,0,65536,5.199192,3489.122,73
5460,1024,8,2,1,1,1,0,1048576,10.998424,2525.67,65
5461,1024,8,2,1,1,1,0,524288,11.201502,2587.116,65
5462,1024,8,2,1,1,1,0,262144,11.178937,2660.532,65
5463,1024,8,2,1,1,1,0,131072,11.446484,2871.47,75
5464,1024,8,2,1,1,1,0,65536,11.726925,3427.676,97
5465,1024,8,2,1,1,1,0,32768,12.181432,4270.364,129
5466,1024,8,2,1,1,2,0,1048576,12.845269,2477.524,54
5467,1024,8,2,1,1,2,0,524288,13.078409,2539.768,54
5468,1024,8,2,1,1,2,0,262144,13.055847,2611.854,54
5469,1024,8,2,1,1,2,0,131072,13.179938,2828.644,64
5470,1024,8,2,1,1,2,0,65536,13.649978,3377.136,86
5471,1024,8,2,1,1,2,0,32768,14.518613,4226.208,118
5472,1024,8,2,1,1,4,0,1048576,11.743223,2519.286,57
5473,1024,8,2,1,1,4,0,524288,11.956228,2599.618,57
5474,1024,8,2,1,1,4,0,262144,11.952737,2674.098,57
5475,1024,8,2,1,1,4,0,131072,12.102888,2878.12,67
5476,1024,8,2,1,1,4,0,65536,12.797774,3424.484,89
5477,1024,8,2,1,1,4,0,32768,13.408854,4261.054,121
5478,1024,8,2,1,1,8,0,1048576,11.291849,2524.34,58
5479,1024,8,2,1,1,8,0,524288,11.496667,2605.204,58
5480,1024,8,2,1,1,8,0,262144,11.493309,2679.684,58
5481,1024,8,2,1,1,8,0,131072,11.637689,2883.44,68
5482,1024,8,2,1,1,8,0,65536,12.305866,3431.134,90
5483,1024,8,2,1,1,8,0,32768,13.007619,4265.576,122
5484,1024,8,2,1,1,16,0,1048576,11.066162,2528.862,59
5485,1024,8,2,1,1,16,0,524288,11.266886,2610.524,59
5486,1024,8,2,1,1,16,0,262144,11.263596,2683.674,59
5487,1024,8,2,1,1,16,0,131072,11.40509,2887.962,69
5488,1024,8,2,1,1,16,0,65536,12.059912,3429.538,91
5489,1024,8,2,1,1,16,0,32768,12.5173,4263.448,123
5490,1024,8,2,1,2,1,0,1048576,11.449475,2742.992,65
5491,1024,8,2,1,2,1,0,524288,11.314092,2794.596,65
5492,1024,8,2,1,2,1,0,262144,11.362443,2894.612,65
5493,1024,8,2,1,2,1,0,131072,11.623538,3002.874,75
5494,1024,8,2,1,2,1,0,65536,12.026461,3555.09,97
5495,1024,8,2,1,2,1,0,32768,12.335906,4490.878,129
5496,1024,8,2,1,2,2,0,1048576,12.732237,2565.836,54
5497,1024,8,2,1,2,2,0,524288,12.91273,2641.38,54
5498,1024,8,2,1,2,2,0,262144,12.980414,2712.402,54
5499,1024,8,2,1,2,2,0,131072,13.296276,2925.734,64
5500,1024,8,2,1,2,2,0,65536,13.766308,3517.052,86
5501,1024,8,2,1,2,2,0,32768,14.819181,4382.882,118
5502,1024,8,2,1,2,4,0,1048576,11.743003,2596.692,57
5503,1024,8,2,1,2,4,0,524288,11.91061,2757.888,57
5504,1024,8,2,1,2,4,0,262144,11.952512,2829.974,57
5505,1024,8,2,1,2,4,0,131072,12.259793,3014.046,67
5506,1024,8,2,1,2,4,0,65536,12.797534,3513.062,89
5507,1024,8,2,1,2,4,0,32768,13.590178,4386.872,121
5508,1024,8,2,1,2,8,0,1048576,11.291629,2662.128,58
5509,1024,8,2,1,2,8,0,524288,11.452794,2756.026,58
5510,1024,8,2,1,2,8,0,262144,11.509873,2824.92,58
5511,1024,8,2,1,2,8,0,131072,11.798627,3026.814,68
5512,1024,8,2,1,2,8,0,65536,12.211613,3543.652,90
5513,1024,8,2,1,2,8,0,32768,12.725326,4387.138,122
5514,1024,8,2,1,2,16,0,1048576,11.065941,2665.054,59
5515,1024,8,2,1,2,16,0,524288,11.223885,2754.164,59
5516,1024,8,2,1,2,16,0,262144,11.263371,2811.354,59
5517,1024,8,2,1,2,16,0,131072,11.562807,3033.464,69
5518,1024,8,2,1,2,16,0,65536,12.059672,3533.544,91
5519,1024,8,2,1,2,16,0,32768,12.398593,4392.99,123
5520,1024,8,2,1,4,1,0,1048576,10.914281,2808.694,65
5521,1024,8,2,1,4,1,0,524288,11.069002,2871.204,65
5522,1024,8,2,1,4,1,0,262144,11.156033,2942.492,65
5523,1024,8,2,1,4,1,0,131072,11.397785,3065.65,75
5524,1024,8,2,1,4,1,0,65536,11.829714,3628.506,97
5525,1024,8,2,1,4,1,0,32768,12.422812,4546.472,129
5526,1024,8,2,1,4,2,0,1048576,12.732126,2680.748,54
5527,1024,8,2,1,4,2,0,524288,12.9615,2719.584,54
5528,1024,8,2,1,4,2,0,262144,12.95774,2794.596,54
5529,1024,8,2,1,4,2,0,131072,13.115669,3011.918,64
5530,1024,8,2,1,4,2,0,65536,13.800031,3537.8,86
5531,1024,8,2,1,4,2,0,32768,14.582158,4444.86,118
5532,1024,8,2,1,4,4,0,1048576,11.742893,2711.072,57
5533,1024,8,2,1,4,4,0,524288,11.910499,2802.842,57
5534,1024,8,2,1,4,4,0,262144,11.9524,2875.194,57
5535,1024,8,2,1,4,4,0,131072,12.102547,3098.368,66
5536,1024,8,2,1,4,4,0,65536,12.797413,3551.632,89
5537,1024,8,2,1,4,4,0,32768,13.191986,4425.442,121
5538,1024,8,2,1,4,8,0,1048576,11.291518,2716.658,58
5539,1024,8,2,1,4,8,0,524288,11.49633,2818.536,58
5540,1024,8,2,1,4,8,0,262144,11.492973,2878.386,58
5541,1024,8,2,1,4,8,0,131072,11.637348,3087.462,67
5542,1024,8,2,1,4,8,0,65536,12.305505,3559.08,90
5543,1024,8,2,1,4,8,0,32768,12.822572,4471.194,122
5544,1024,8,2,1,4,16,0,1048576,11.065831,2696.442,59
5545,1024,8,2,1,4,16,0,524288,11.223774,2811.886,59
5546,1024,8,2,1,4,16,0,262144,11.263259,2881.578,59
5547,1024,8,2,1,4,16,0,131072,11.404749,3098.368,68
5548,1024,8,2,1,4,16,0,65536,12.059552,3561.208,91
5549,1024,8,2,1,4,16,0,32768,12.237237,4438.742,123
5550,1024,8,2,1,8,1,0,1048576,10.841852,2831.57,65
5551,1024,8,2,1,8,1,0,524288,10.996598,2881.312,65
5552,1024,8,2,1,8,1,0,262144,11.051403,2959.25,65
5553,1024,8,2,1,8,1,0,131072,11.328656,3161.676,75
5554,1024,8,2,1,8,1,0,65536,11.786444,3661.49,97
5555,1024,8,2,1,8,1,0,32768,11.625251,4387.404,113
5556,1024,8,2,1,8,2,0,1048576,12.647349,2775.444,54
5557,1024,8,2,1,8,2,0,524288,12.827864,2838.22,54
5558,1024,8,2,1,8,2,0,262144,12.891797,2926.798,54
5559,1024,8,2,1,8,2,0,131072,13.21522,3137.204,64
5560,1024,8,2,1,8,2,0,65536,13.745484,3665.746,86
5561,1024,8,2,1,8,2,0,32768,13.737962,4379.158,102
5562,1024,8,2,1,8,4,0,1048576,11.824924,2849.924,57
5563,1024,8,2,1,8,4,0,524288,11.992554,2931.054,57
5564,1024,8,2,1,8,4,0,262144,12.034462,2994.894,57
5565,1024,8,2,1,8,4,0,131072,12.348768,3099.432,67
5566,1024,8,2,1,8,4,0,65536,12.621168,3674.524,89
5567,1024,8,2,1,8,4,0,32768,12.886582,4432.624,105
5568,1024,8,2,1,8,8,0,1048576,11.293226,2854.446,58
5569,1024,8,2,1,8,8,0,524288,11.454414,2911.104,58
5570,1024,8,2,1,8,8,0,262144,11.467847,2995.958,58
5571,1024,8,2,1,8,8,0,131072,11.800297,3230.836,68
5572,1024,8,2,1,8,8,0,65536,12.364454,3697.932,90
5573,1024,8,2,1,8,8,0,32768,12.505494,4425.442,106
5574,1024,8,2,1,8,16,0,1048576,11.143232,2852.318,59
5575,1024,8,2,1,8,16,0,524288,11.301198,2935.31,59
5576,1024,8,2,1,8,16,0,262144,11.353854,2991.17,59
5577,1024,8,2,1,8,16,0,131072,11.636878,3101.826,68
5578,1024,8,2,1,8,16,0,65536,12.048249,3687.824,91
5579,1024,8,2,1,8,16,0,32768,11.972557,4445.924,107
5580,1024,8,2,1,16,1,0,1048576,10.841825,2807.364,65
5581,1024,8,2,1,16,1,0,524288,10.98045,2901.262,65
5582,1024,8,2,1,16,1,0,262144,11.051375,2972.816,65
5583,1024,8,2,1,16,1,0,131072,11.173882,3223.122,75
5584,1024,8,2,1,16,1,0,65536,11.583311,3537.268,86
5585,1024,8,2,1,16,1,0,32768,11.65746,4298.56,102
5586,1024,8,2,1,16,2,0,1048576,12.647322,2776.242,54
5587,1024,8,2,1,16,2,0,524288,12.827836,2841.944,54
5588,1024,8,2,1,16,2,0,262144,12.872965,2932.916,54
5589,1024,8,2,1,16,2,0,131072,13.215191,3151.036,64
5590,1024,8,2,1,16,2,0,65536,13.324252,3525.564,75
5591,1024,8,2,1,16,2,0,32768,13.576221,4364.794,91
5592,1024,8,2,1,16,4,0,1048576,11.744573,2845.402,57
5593,1024,8,2,1,16,4,0,524288,11.912203,2942.226,57
5594,1024,8,2,1,16,4,0,262144,11.954111,2997.82,57
5595,1024,8,2,1,16,4,0,131072,12.271909,3223.92,67
5596,1024,8,2,1,16,4,0,65536,12.530339,3567.858,78
5597,1024,8,2,1,16,4,0,32768,12.71543,4361.602,94
5598,1024,8,2,1,16,8,0,1048576,11.293199,2841.944,58
5599,1024,8,2,1,16,8,0,524288,11.454386,2922.01,58
5600,1024,8,2,1,16,8,0,262144,11.494683,3002.342,58
5601,1024,8,2,1,16,8,0,131072,11.874146,3097.836,68
5602,1024,8,2,1,16,8,0,65536,12.149508,3555.622,79
5603,1024,8,2,1,16,8,0,32768,12.391289,4336.864,95
5604,1024,8,2,1,16,16,0,1048576,11.067512,2861.628,59
5605,1024,8,2,1,16,16,0,524288,11.225478,2945.95,59
5606,1024,8,2,1,16,16,0,262144,11.26497,2993.032,59
5607,1024,8,2,1,16,16,0,131072,11.636849,3106.88,69
5608,1024,8,2,1,16,16,0,65536,11.906708,3559.878,80
5609,1024,8,2,1,16,16,0,32768,12.044928,4408.152,96
5610,1024,8,2,2,1,2,0,1048576,7.278924,2518.222,63
5611,1024,8,2,2,1,2,0,524288,7.410057,2584.19,63
5612,1024,8,2,2,1,2,0,262144,7.407907,2652.818,63
5613,1024,8,2,2,1,2,0,131072,7.601381,2869.608,73
5614,1024,8,2,2,1,2,0,65536,7.766909,3428.208,95
5615,1024,8,2,2,1,2,0,32768,7.975431,4298.294,127
5616,1024,8,2,2,1,4,0,1048576,8.226537,2491.09,53
5617,1024,8,2,2,1,4,0,524288,8.37888,2553.866,53
5618,1024,8,2,2,1,4,0,262144,8.383717,2628.612,53
5619,1024,8,2,2,1,4,0,131072,8.565078,2872.268,63
5620,1024,8,2,2,1,4,0,65536,8.734348,3400.81,85
5621,1024,8,2,2,1,4,0,32768,9.075307,4273.556,117
5622,1024,8,2,2,1,8,0,1048576,7.680855,2529.926,56
5623,1024,8,2,2,1,8,0,524288,7.820175,2611.056,56
5624,1024,8,2,2,1,8,0,262144,7.817891,2687.93,56
5625,1024,8,2,2,1,8,0,131072,7.9161,2905.518,66
5626,1024,8,2,2,1,8,0,65536,8.178752,3437.252,88
5627,1024,8,2,2,1,8,0,32768,8.391157,4312.126,120
5628,1024,8,2,2,1,16,0,1048576,7.455168,2537.108,57
5629,1024,8,2,2,1,16,0,524288,7.590394,2616.11,57
5630,1024,8,2,2,1,16,0,262144,7.588177,2690.59,57
5631,1024,8,2,2,1,16,0,131072,7.683501,2912.168,67
5632,1024,8,2,2,1,16,0,65536,7.938435,3442.04,89
5633,1024,8,2,2,1,16,0,32768,8.144599,4316.648,121
5634,1024,8,2,2,2,2,0,1048576,7.278703,2616.908,63
5635,1024,8,2,2,2,2,0,524288,7.381886,2660,63
5636,1024,8,2,2,2,2,0,262144,7.562456,2787.68,63
5637,1024,8,2,2,2,2,0,131072,7.601149,2965.368,73
5638,1024,8,2,2,2,2,0,65536,7.807515,3575.04,95
5639,1024,8,2,2,2,2,0,32768,8.059024,4404.162,127
5640,1024,8,2,2,2,4,0,1048576,8.753456,2670.906,53
5641,1024,8,2,2,2,4,0,524288,8.789727,2746.184,53
5642,1024,8,2,2,2,4,0,262144,8.81149,2773.848,53
5643,1024,8,2,2,2,4,0,131072,9.012191,3006.864,63
5644,1024,8,2,2,2,4,0,65536,9.297524,3573.178,85
5645,1024,8,2,2,2,4,0,32768,9.4547,4482.1,117
5646,1024,8,2,2,2,8,0,1048576,7.680635,2716.126,56
5647,1024,8,2,2,2,8,0,524288,7.79026,2796.724,56
5648,1024,8,2,2,2,8,0,262144,7.817667,2855.51,56
5649,1024,8,2,2,2,8,0,131072,8.025498,3065.384,66
5650,1024,8,2,2,2,8,0,65536,8.358942,3602.704,88
5651,1024,8,2,2,2,8,0,32768,8.425175,4407.088,120
5652,1024,8,2,2,2,16,0,1048576,7.454948,2730.49,57
5653,1024,8,2,2,2,16,0,524288,7.561352,2794.064,57
5654,1024,8,2,2,2,16,0,262144,7.587953,2849.924,57
5655,1024,8,2,2,2,16,0,131072,7.789678,3072.3,67
5656,1024,8,2,2,2,16,0,65536,8.082289,3614.408,89
5657,1024,8,2,2,2,16,0,32768,8.175393,4414.536,121
5658,1024,8,2,2,4,2,0,1048576,7.278592,2695.378,63
5659,1024,8,2,2,4,2,0,524288,7.381773,2715.062,63
5660,1024,8,2,2,4,2,0,262144,7.407568,2828.112,63
5661,1024,8,2,2,4,2,0,131072,7.613931,2979.2,73
5662,1024,8,2,2,4,2,0,65536,7.932074,3549.238,95
5663,1024,8,2,2,4,2,0,32768,7.960019,4423.846,127
5664,1024,8,2,2,4,4,0,1048576,8.187514,2721.978,53
5665,1024,8,2,2,4,4,0,524288,8.30358,2797.522,53
5666,1024,8,2,2,4,4,0,262144,8.332597,2829.708,53
5667,1024,8,2,2,4,4,0,131072,8.550221,3049.158,63
5668,1024,8,2,2,4,4,0,65536,8.741247,3628.24,85
5669,1024,8,2,2,4,4,0,32768,8.978216,4539.822,117
5670,1024,8,2,2,4,8,0,1048576,7.680525,2796.99,56
5671,1024,8,2,2,4,8,0,524288,7.790149,2875.194,56
5672,1024,8,2,2,4,8,0,262144,7.828974,2934.246,56
5673,1024,8,2,2,4,8,0,131072,8.025383,3146.514,66
5674,1024,8,2,2,4,8,0,65536,8.406783,3688.622,88
5675,1024,8,2,2,4,8,0,32768,8.511839,4449.914,120
5676,1024,8,2,2,4,16,0,1048576,7.454838,2801.778,57
5677,1024,8,2,2,4,16,0,524288,7.56124,2872.8,57
5678,1024,8,2,2,4,16,0,262144,7.587841,2940.63,57
5679,1024,8,2,2,4,16,0,131072,7.789563,3161.41,67
5680,1024,8,2,2,4,16,0,65536,8.053353,3698.73,89
5681,1024,8,2,2,4,16,0,32768,8.246207,4456.032,121
5682,1024,8,2,2,8,2,0,1048576,7.230859,2798.054,63
5683,1024,8,2,2,8,2,0,524288,7.334064,2884.504,63
5684,1024,8,2,2,8,2,0,262144,7.370616,2971.752,63
5685,1024,8,2,2,8,2,0,131072,7.555527,3186.946,73
5686,1024,8,2,2,8,2,0,65536,7.858694,3654.574,95
5687,1024,8,2,2,8,2,0,32768,7.852244,4472.524,111
5688,1024,8,2,2,8,4,0,1048576,8.133607,2670.108,53
5689,1024,8,2,2,8,4,0,524288,8.249698,2776.508,53
5690,1024,8,2,2,8,4,0,262144,8.290813,2829.442,53
5691,1024,8,2,2,8,4,0,131072,8.498809,3061.926,63
5692,1024,8,2,2,8,4,0,65536,8.728572,3595.522,85
5693,1024,8,2,2,8,4,0,32768,8.745502,4330.746,101
5694,1024,8,2,2,8,8,0,1048576,7.734773,2719.052,56
5695,1024,8,2,2,8,8,0,524288,7.844421,2789.542,56
5696,1024,8,2,2,8,8,0,262144,7.871833,2827.846,56
5697,1024,8,2,2,8,8,0,131072,8.077423,3027.346,66
5698,1024,8,2,2,8,8,0,65536,8.230474,3652.978,88
5699,1024,8,2,2,8,8,0,32768,8.447486,4379.956,104
5700,1024,8,2,2,8,16,0,1048576,7.456546,2740.332,57
5701,1024,8,2,2,8,16,0,524288,7.562973,2807.098,57
5702,1024,8,2,2,8,16,0,262144,7.600666,2881.578,57
5703,1024,8,2,2,8,16,0,131072,7.791347,3073.63,67
5704,1024,8,2,2,8,16,0,65536,8.150539,3621.324,89
5705,1024,8,2,2,8,16,0,32768,8.017505,4380.754,105
5706,1024,8,2,2,16,2,0,1048576,7.230831,2816.408,63
5707,1024,8,2,2,16,2,0,524288,7.334036,2908.444,63
5708,1024,8,2,2,16,2,0,262144,7.359838,2990.106,63
5709,1024,8,2,2,16,2,0,131072,7.555498,3205.034,73
5710,1024,8,2,2,16,2,0,65536,7.617851,3594.724,84
5711,1024,8,2,2,16,2,0,32768,7.867264,4402.832,100
5712,1024,8,2,2,16,4,0,1048576,8.133579,2693.516,53
5713,1024,8,2,2,16,4,0,524288,8.24967,2764.538,53
5714,1024,8,2,2,16,4,0,262144,8.290785,2840.082,53
5715,1024,8,2,2,16,4,0,131072,8.49878,3078.684,63
5716,1024,8,2,2,16,4,0,65536,8.689846,3495.506,74
5717,1024,8,2,2,16,4,0,32768,8.951049,4296.698,90
5718,1024,8,2,2,16,8,0,1048576,7.682205,2743.258,56
5719,1024,8,2,2,16,8,0,524288,7.821549,2810.024,56
5720,1024,8,2,2,16,8,0,262144,7.819265,2915.36,56
5721,1024,8,2,2,16,8,0,131072,8.027139,3085.6,66
5722,1024,8,2,2,16,8,0,65536,8.054551,3553.228,77
5723,1024,8,2,2,16,8,0,32768,8.301259,4329.948,93
5724,1024,8,2,2,16,16,0,1048576,7.456518,2732.884,57
5725,1024,8,2,2,16,16,0,524288,7.562945,2828.378,57
5726,1024,8,2,2,16,16,0,262144,7.600638,2900.464,57
5727,1024,8,2,2,16,16,0,131072,7.840098,3034.794,67
5728,1024,8,2,2,16,16,0,65536,7.922135,3526.362,78
5729,1024,8,2,2,16,16,0,32768,8.103947,4352.026,94
5730,1024,8,2,4,1,4,0,1048576,5.461079,2436.56,62
5731,1024,8,2,4,1,4,0,524288,5.559463,2500.134,62
5732,1024,8,2,4,1,4,0,262144,5.553011,2584.456,62
5733,1024,8,2,4,1,4,0,131072,5.625589,2804.97,72
5734,1024,8,2,4,1,4,0,65536,5.970737,3341.758,94
5735,1024,8,2,4,1,4,0,32768,6.070733,4240.306,126
5736,1024,8,2,4,1,8,0,1048576,6.008135,2561.846,53
5737,1024,8,2,4,1,8,0,524288,6.0588,2640.848,53
5738,1024,8,2,4,1,8,0,262144,6.104223,2739.268,53
5739,1024,8,2,4,1,8,0,131072,6.191576,2918.552,63
5740,1024,8,2,4,1,8,0,65536,6.420441,3480.61,85
5741,1024,8,2,4,1,8,0,32768,6.609123,4402.832,117
5742,1024,8,2,4,1,16,0,1048576,5.649671,2621.962,56
5743,1024,8,2,4,1,16,0,524288,5.730309,2706.816,56
5744,1024,8,2,4,1,16,0,262144,5.758868,2775.71,56
5745,1024,8,2,4,1,16,0,131072,5.822706,3017.238,66
5746,1024,8,2,4,1,16,0,65536,6.125097,3522.372,88
5747,1024,8,2,4,1,16,0,32768,6.387169,4353.622,120
5748,1024,8,2,4,2,4,0,1048576,5.460858,2449.594,62
5749,1024,8,2,4,2,4,0,524288,5.559237,2513.168,62
5750,1024,8,2,4,2,4,0,262144,5.557624,2592.702,62
5751,1024,8,2,4,2,4,0,131072,5.702774,2816.408,72
5752,1024,8,2,4,2,4,0,65536,5.930175,3381.126,94
5754,1024,8,2,4,2,8,0,1048576,6.110982,2796.458,53
5755,1024,8,2,4,2,8,0,524288,6.114476,2887.962,53
5756,1024,8,2,4,2,8,0,262144,6.044596,2879.184,53
5757,1024,8,2,4,2,8,0,131072,6.189597,3090.654,63
5758,1024,8,2,4,2,8,0,65536,6.432429,3646.062,85
5759,1024,8,2,4,2,8,0,32768,6.638574,4519.074,117
5760,1024,8,2,4,2,16,0,1048576,5.649451,2849.924,56
5761,1024,8,2,4,2,16,0,524288,5.730085,2921.744,56
5762,1024,8,2,4,2,16,0,262144,5.758643,3043.838,56
5763,1024,8,2,4,2,16,0,131072,5.822479,3253.18,66
5764,1024,8,2,4,2,16,0,65536,6.128218,3716.286,88
5765,1024,8,2,4,2,16,0,32768,6.487713,4553.92,120
5766,1024,8,2,4,4,4,0,1048576,5.460747,2457.84,62
5767,1024,8,2,4,4,4,0,524288,5.559124,2522.744,62
5768,1024,8,2,4,4,4,0,262144,5.567188,2605.736,62
5769,1024,8,2,4,4,4,0,131072,5.702658,2828.112,72
5770,1024,8,2,4,4,4,0,65536,6.028432,3385.116,94
5772,1024,8,2,4,4,8,0,1048576,5.927437,2857.638,53
5773,1024,8,2,4,4,8,0,524288,5.999062,2941.428,53
5774,1024,8,2,4,4,8,0,262144,6.020025,2900.464,53
5775,1024,8,2,4,4,8,0,131072,6.177252,3098.634,63
5776,1024,8,2,4,4,8,0,65536,6.446284,3712.03,85
5777,1024,8,2,4,4,8,0,32768,6.827121,4574.402,117
5778,1024,8,2,4,4,16,0,1048576,5.649341,2887.696,56
5779,1024,8,2,4,4,16,0,524288,5.729974,2962.974,56
5780,1024,8,2,4,4,16,0,262144,5.750132,3076.556,56
5781,1024,8,2,4,4,16,0,131072,5.822365,3294.676,66
5782,1024,8,2,4,4,16,0,65536,6.128098,3735.438,88
5783,1024,8,2,4,4,16,0,32768,6.549741,4607.918,120
5784,1024,8,2,4,8,4,0,1048576,5.425362,2760.282,62
5785,1024,8,2,4,8,4,0,524288,5.52377,2795.926,62
5786,1024,8,2,4,8,4,0,262144,5.530223,2889.824,62
5787,1024,8,2,4,8,4,0,131072,5.591526,3097.038,72
5788,1024,8,2,4,8,4,0,65536,5.885138,3688.888,94
5789,1024,8,2,4,8,4,0,32768,5.92063,4469.332,110
5790,1024,8,2,4,8,8,0,1048576,5.876736,3117.52,53
5791,1024,8,2,4,8,8,0,524288,5.960614,3177.104,53
5792,1024,8,2,4,8,8,0,262144,5.981584,3287.494,53
5793,1024,8,2,4,8,8,0,131072,6.056725,3497.634,63
5794,1024,8,2,4,8,8,0,65536,6.374764,3914.19,85
5795,1024,8,2,4,8,8,0,32768,6.423693,4679.738,101
5796,1024,8,2,4,8,16,0,1048576,5.689697,3265.15,56
5797,1024,8,2,4,8,16,0,524288,5.770354,3062.724,56
5798,1024,8,2,4,8,16,0,262144,5.790519,3120.712,56
5799,1024,8,2,4,8,16,0,131072,5.941751,3309.306,66
5800,1024,8,2,4,8,16,0,65536,6.177001,3925.362,88
5801,1024,8,2,4,8,16,0,32768,6.163558,4655.532,104
5802,1024,8,2,4,16,4,0,1048576,5.425334,2760.016,62
5803,1024,8,2,4,16,4,0,524288,5.523742,2794.33,62
5804,1024,8,2,4,16,4,0,262144,5.522129,2892.218,62
5805,1024,8,2,4,16,4,0,131072,5.591498,3122.042,72
5806,1024,8,2,4,16,4,0,65536,5.788314,3560.41,83
5807,1024,8,2,4,16,4,0,32768,5.835098,4364.794,99
5808,1024,8,2,4,16,8,0,1048576,5.876708,3073.63,53
5809,1024,8,2,4,16,8,0,524288,5.960586,3212.482,53
5810,1024,8,2,4,16,8,0,262144,5.981556,3218.068,53
5811,1024,8,2,4,16,8,0,131072,6.056697,3575.572,63
5812,1024,8,2,4,16,8,0,65536,6.269887,3766.028,74
5813,1024,8,2,4,16,8,0,32768,6.331048,4583.712,90
5814,1024,8,2,4,16,16,0,1048576,5.651021,3182.424,56
5815,1024,8,2,4,16,16,0,524288,5.731678,3268.874,56
5816,1024,8,2,4,16,16,0,262144,5.751842,3395.49,56
5817,1024,8,2,4,16,16,0,131072,5.824097,3648.722,66
5818,1024,8,2,4,16,16,0,65536,6.0291,3810.982,77
5819,1024,8,2,4,16,16,0,32768,6.118159,4595.416,93
5820,1024,8,2,8,1,8,0,1048576,4.634166,2526.734,60
5821,1024,8,2,8,1,8,0,524288,4.697353,2595.894,60
5822,1024,8,2,8,1,8,0,262144,4.709452,2678.62,60
5823,1024,8,2,8,1,8,0,131072,4.821038,2934.246,70
5824,1024,8,2,8,1,8,0,65536,4.929935,3472.896,92
5826,1024,8,2,8,1,16,0,1048576,5.008053,2717.456,52
5827,1024,8,2,8,1,16,0,524288,5.008053,2764.272,52
5828,1024,8,2,8,1,16,0,262144,5.009464,2865.086,52
5829,1024,8,2,8,1,16,0,131072,5.099801,3046.232,62
5830,1024,8,2,8,1,16,0,65536,5.207077,3648.456,84
5831,1024,8,2,8,1,16,0,32768,5.473853,4507.37,116
5832,1024,8,2,8,2,8,0,1048576,4.551935,2654.68,60
5833,1024,8,2,8,2,8,0,524288,4.616463,2683.94,60
5834,1024,8,2,8,2,8,0,262144,4.632596,2736.608,60
5835,1024,8,2,8,2,8,0,131072,4.753586,3003.938,70
5836,1024,8,2,8,2,8,0,65536,4.910874,3577.434,92
5838,1024,8,2,8,2,16,0,1048576,4.886436,3097.304,52
5839,1024,8,2,8,2,16,0,524288,5.021935,3225.516,52
5840,1024,8,2,8,2,16,0,262144,4.976769,3005.268,52
