n,knob_no_size,knob_outer_unroll,knob_inner_unroll1,knob_inner_unroll2,knob_merge_unroll,knob_partition_factor,knob_I_B,obj1,obj2,FF
8980,4096,4,1,1,3,512,0,3.227071,6883.016,266
8981,4096,4,1,1,3,1024,0,3.275026,6433.742,260
8982,4096,4,1,1,3,2048,0,3.110207,6077.036,269
8983,4096,4,1,1,3,4096,0,2.991327,5391.554,246
8986,4096,4,1,1,4,128,0,3.825017,11072.782,320
8987,4096,4,1,1,4,256,0,3.824211,8187.48,288
8988,4096,4,1,1,4,512,0,3.738781,6831.146,266
8989,4096,4,1,1,4,1024,0,3.792779,6297.018,260
8990,4096,4,1,1,4,2048,0,3.709767,5916.106,269
8991,4096,4,1,1,4,4096,0,3.717423,5445.286,256
8994,4096,4,1,2,1,128,0,6.845224,13162.744,388
8995,4096,4,1,2,1,256,0,6.547921,9091.348,356
8996,4096,4,1,2,1,512,0,6.29332,7955.262,334
8997,4096,4,1,2,1,1024,0,7.575188,7494.284,338
8998,4096,4,1,2,1,2048,0,6.179716,6859.608,346
8999,4096,4,1,2,1,4096,0,6.858921,7012.292,344
9003,4096,4,1,2,2,256,0,6.50321,9524.928,356
9004,4096,4,1,2,2,512,0,6.392836,8478.75,334
9005,4096,4,1,2,2,1024,0,7.820449,7181.734,338
9006,4096,4,1,2,2,2048,0,6.282462,7372.456,346
9007,4096,4,1,2,2,4096,0,6.706234,7004.046,344
9011,4096,4,1,2,3,256,0,6.217078,10076.612,356
9012,4096,4,1,2,3,512,0,6.16874,8542.59,334
9013,4096,4,1,2,3,1024,0,7.525428,7613.984,338
9014,4096,4,1,2,3,2048,0,6.122014,7382.298,346
9015,4096,4,1,2,3,4096,0,6.445073,7209.664,344
9018,4096,4,1,2,4,128,0,6.727782,13664.42,388
9019,4096,4,1,2,4,256,0,6.533626,9744.644,356
9020,4096,4,1,2,4,512,0,6.581963,8390.704,334
9021,4096,4,1,2,4,1024,0,7.657474,7666.12,338
9022,4096,4,1,2,4,2048,0,6.411976,7696.444,346
9023,4096,4,1,2,4,4096,0,6.348332,7141.568,344
9027,4096,4,1,3,1,256,0,11.864816,11456.886,381
9028,4096,4,1,3,1,512,0,11.393558,9561.636,359
9029,4096,4,1,3,1,1024,0,11.537352,8436.19,354
9030,4096,4,1,3,1,2048,0,10.148955,8344.686,363
9031,4096,4,1,3,1,4096,0,10.3725,8097.572,343
9035,4096,4,1,3,2,256,0,11.568299,10773.266,381
9036,4096,4,1,3,2,512,0,11.483718,9319.842,359
9037,4096,4,1,3,2,1024,0,11.199766,8255.31,354
9038,4096,4,1,3,2,2048,0,9.749802,8682.24,363
9039,4096,4,1,3,2,4096,0,9.875466,8138.536,343
9043,4096,4,1,3,3,256,0,11.438856,11899.51,381
9044,4096,4,1,3,3,512,0,11.397774,9868.334,359
9045,4096,4,1,3,3,1024,0,11.25278,8482.208,354
9046,4096,4,1,3,3,2048,0,9.30502,8487.262,363
9047,4096,4,1,3,3,4096,0,10.207611,8069.908,343
9051,4096,4,1,3,4,256,0,11.415821,10892.168,381
9052,4096,4,1,3,4,512,0,11.077502,9360.008,359
9053,4096,4,1,3,4,1024,0,11.256328,8238.552,354
9054,4096,4,1,3,4,2048,0,9.673482,8277.388,363
9055,4096,4,1,3,4,4096,0,10.155585,7977.074,343
9059,4096,4,1,4,1,256,0,15.08546,13851.684,544
9060,4096,4,1,4,1,512,0,12.627065,11380.278,525
9061,4096,4,1,4,1,1024,0,12.2517,10936.856,520
9062,4096,4,1,4,1,2048,0,15.228839,10096.828,523
9063,4096,4,1,4,1,4096,0,13.732215,10052.938,513
9067,4096,4,1,4,2,256,0,13.825231,13395.76,544
9068,4096,4,1,4,2,512,0,12.596071,10975.692,525
9069,4096,4,1,4,2,1024,0,12.385036,10586.002,520
9070,4096,4,1,4,2,2048,0,13.522372,10232.488,523
9071,4096,4,1,4,2,4096,0,13.174405,9666.972,513
9075,4096,4,1,4,3,256,0,15.041351,13649.524,545
9076,4096,4,1,4,3,512,0,12.302752,11369.638,526
9077,4096,4,1,4,3,1024,0,12.199652,10329.046,521
9078,4096,4,1,4,3,2048,0,15.840378,9869.132,515
9079,4096,4,1,4,3,4096,0,11.906461,9764.86,494
9083,4096,4,1,4,4,256,0,15.751695,13805.4,545
9084,4096,4,1,4,4,512,0,12.231809,11615.688,526
9085,4096,4,1,4,4,1024,0,12.183481,10607.282,521
9086,4096,4,1,4,4,2048,0,15.508445,9909.298,524
9087,4096,4,1,4,4,4096,0,15.049329,9431.828,514
9090,4096,4,2,1,1,128,0,6.022692,13949.572,437
9091,4096,4,2,1,1,256,0,5.582656,10384.108,405
9092,4096,4,2,1,1,512,0,5.751094,8878.016,383
9093,4096,4,2,1,1,1024,0,5.834911,8339.632,372
9094,4096,4,2,1,1,2048,0,4.993523,8267.014,376
9095,4096,4,2,1,1,4096,0,5.768019,7539.238,360
9099,4096,4,2,1,2,256,0,5.700779,10467.366,405
9100,4096,4,2,1,2,512,0,5.770085,8766.828,383
9101,4096,4,2,1,2,1024,0,5.795067,7952.07,372
9102,4096,4,2,1,2,2048,0,5.768473,7784.49,376
9103,4096,4,2,1,2,4096,0,5.848255,7412.622,360
9107,4096,4,2,1,3,256,0,5.519345,10103.478,406
9108,4096,4,2,1,3,512,0,5.794144,8403.738,384
9109,4096,4,2,1,3,1024,0,5.89407,7650.16,373
9110,4096,4,2,1,3,2048,0,5.64103,7641.382,377
9111,4096,4,2,1,3,4096,0,5.574949,7246.904,361
9115,4096,4,2,1,4,256,0,5.852912,10518.704,407
9116,4096,4,2,1,4,512,0,5.939138,8877.218,385
9117,4096,4,2,1,4,1024,0,5.963314,8140.398,374
9118,4096,4,2,1,4,2048,0,5.660313,7798.588,378
9119,4096,4,2,1,4,4096,0,5.967343,7441.084,371
9123,4096,4,2,2,1,256,0,13.508683,13318.62,486
9124,4096,4,2,2,1,512,0,13.603746,12261.536,463
9125,4096,4,2,2,1,1024,0,13.020475,11009.74,465
9126,4096,4,2,2,1,2048,0,13.650472,10853.864,482
9127,4096,4,2,2,1,4096,0,11.304499,11156.572,514
9131,4096,4,2,2,2,256,0,13.263369,13390.174,486
9132,4096,4,2,2,2,512,0,12.73973,11920.524,463
9133,4096,4,2,2,2,1024,0,13.482492,10633.084,465
9134,4096,4,2,2,2,2048,0,13.057136,10621.114,482
9135,4096,4,2,2,2,4096,0,14.826229,10372.67,514
9139,4096,4,2,2,3,256,0,11.827673,14090.02,494
9140,4096,4,2,2,3,512,0,11.756781,12412.092,472
9141,4096,4,2,2,3,1024,0,11.811561,11539.08,475
9142,4096,4,2,2,3,2048,0,11.966234,11305.266,482
9143,4096,4,2,2,3,4096,0,10.577397,10778.586,514
9147,4096,4,2,2,4,256,0,13.105272,13571.32,486
9148,4096,4,2,2,4,512,0,12.88293,12085.444,463
9149,4096,4,2,2,4,1024,0,13.538677,11104.968,465
9150,4096,4,2,2,4,2048,0,12.894208,10622.178,482
9151,4096,4,2,2,4,4096,0,11.940395,11272.814,514
9156,4096,4,2,3,1,512,0,16.524382,12798.058,470
9157,4096,4,2,3,1,1024,0,15.980658,12437.362,465
9158,4096,4,2,3,1,2048,0,19.93897,12505.192,502
9159,4096,4,2,3,1,4096,0,14.530727,11887.806,472
9164,4096,4,2,3,2,512,0,19.107288,12568.766,470
9165,4096,4,2,3,2,1024,0,19.288525,11352.88,465
9166,4096,4,2,3,2,2048,0,16.420136,11954.838,502
9167,4096,4,2,3,2,4096,0,14.815579,11255.79,472
9172,4096,4,2,3,3,512,0,16.731752,13105.022,470
9173,4096,4,2,3,3,1024,0,15.975392,11497.052,465
9174,4096,4,2,3,3,2048,0,16.340281,12219.508,502
9175,4096,4,2,3,3,4096,0,15.830403,11735.122,472
9180,4096,4,2,3,4,512,0,16.173489,12920.152,471
9181,4096,4,2,3,4,1024,0,16.456217,11373.894,466
9182,4096,4,2,3,4,2048,0,19.334242,12238.394,503
9183,4096,4,2,3,4,4096,0,15.17065,11222.54,472
9188,4096,4,2,4,1,512,0,32.118705,16069.06,646
9189,4096,4,2,4,1,1024,0,27.41157,15305.64,640
9190,4096,4,2,4,1,2048,0,25.671767,14484.498,653
9191,4096,4,2,4,1,4096,0,22.00207,13572.118,626
9196,4096,4,2,4,2,512,0,32.095663,16030.756,646
9197,4096,4,2,4,2,1024,0,27.214622,14538.496,640
9198,4096,4,2,4,2,2048,0,27.243618,14375.438,653
9199,4096,4,2,4,2,4096,0,22.088724,13351.338,626
9204,4096,4,2,4,3,512,0,26.315604,16822.371,655
9205,4096,4,2,4,3,1024,0,27.375574,15649.046,650
9206,4096,4,2,4,3,2048,0,25.735681,14816.466,653
9207,4096,4,2,4,3,4096,0,21.969405,13892.382,626
9212,4096,4,2,4,4,512,0,29.775733,16087.68,647
9213,4096,4,2,4,4,1024,0,28.74154,15121.834,641
9214,4096,4,2,4,4,2048,0,27.056547,14386.344,654
9215,4096,4,2,4,4,4096,0,21.292774,13428.212,626
9219,4096,4,3,1,1,256,0,9.917409,11146.464,368
9220,4096,4,3,1,1,512,0,10.392487,9653.672,346
9221,4096,4,3,1,1,1024,0,10.098737,8699.53,340
9222,4096,4,3,1,1,2048,0,9.858175,8814.176,337
9223,4096,4,3,1,1,4096,0,11.995423,8213.282,307
9227,4096,4,3,1,2,256,0,10.8502,10749.592,348
9228,4096,4,3,1,2,512,0,10.945696,9157.848,326
9229,4096,4,3,1,2,1024,0,10.916684,8361.976,320
9230,4096,4,3,1,2,2048,0,11.009762,8751.666,329
9231,4096,4,3,1,2,4096,0,10.989212,7765.338,287
9235,4096,4,3,1,3,256,0,9.893905,11874.24,356
9236,4096,4,3,1,3,512,0,10.009948,9641.17,334
9237,4096,4,3,1,3,1024,0,9.962805,9203.6,328
9238,4096,4,3,1,3,2048,0,11.442358,9156.252,324
9239,4096,4,3,1,3,4096,0,11.618841,8684.9,307
9243,4096,4,3,1,4,256,0,11.485796,10778.054,348
9244,4096,4,3,1,4,512,0,11.529312,9040.01,326
9245,4096,4,3,1,4,1024,0,11.542609,8216.474,320
9246,4096,4,3,1,4,2048,0,11.716673,8243.074,329
9247,4096,4,3,1,4,4096,0,8.653632,7896.476,287
9252,4096,4,3,2,1,512,0,17.949739,12086.508,427
9253,4096,4,3,2,1,1024,0,16.456143,10975.692,423
9254,4096,4,3,2,1,2048,0,17.809563,10643.724,431
9255,4096,4,3,2,1,4096,0,16.083952,10441.298,428
9260,4096,4,3,2,2,512,0,18.215219,12029.85,434
9261,4096,4,3,2,2,1024,0,16.73132,11416.454,430
9262,4096,4,3,2,2,2048,0,17.664195,11230.254,438
9263,4096,4,3,2,2,4096,0,16.028039,10330.642,433
9268,4096,4,3,2,3,512,0,16.883463,12477.262,417
9269,4096,4,3,2,3,1024,0,15.786255,11888.072,413
9270,4096,4,3,2,3,2048,0,16.100434,11553.71,421
9271,4096,4,3,2,3,4096,0,16.888296,11035.276,428
9276,4096,4,3,2,4,512,0,17.502093,12327.238,434
9277,4096,4,3,2,4,1024,0,16.680398,11252.332,430
9278,4096,4,3,2,4,2048,0,16.53056,11336.122,438
9279,4096,4,3,2,4,4096,0,17.424757,10491.306,433
9284,4096,4,3,3,1,512,0,27.421475,13484.604,421
9285,4096,4,3,3,1,1024,0,29.32086,12503.064,416
9286,4096,4,3,3,1,2048,0,28.197178,12396.93,425
9287,4096,4,3,3,1,4096,0,24.891377,11794.174,405
9292,4096,4,3,3,2,512,0,26.975261,13831.202,428
9293,4096,4,3,3,2,1024,0,27.232617,12551.742,423
9294,4096,4,3,3,2,2048,0,26.123448,12522.748,432
9295,4096,4,3,3,2,4096,0,26.04008,12280.688,412
9301,4096,4,3,3,3,1024,0,29.893036,13441.778,406
9302,4096,4,3,3,3,2048,0,27.631213,12710.278,415
9303,4096,4,3,3,3,4096,0,28.203918,12160.988,405
9308,4096,4,3,3,4,512,0,27.768889,13781.726,428
9309,4096,4,3,3,4,1024,0,30.037956,12458.376,423
9310,4096,4,3,3,4,2048,0,27.217933,11952.976,432
9311,4096,4,3,3,4,4096,0,24.937992,12158.86,412
9317,4096,4,3,4,1,1024,0,31.688285,16384.535,550
9318,4096,4,3,4,1,2048,0,32.828812,14509.236,555
9319,4096,4,3,4,1,4096,0,40.778672,14978.194,554
9325,4096,4,3,4,2,1024,0,48.065957,16084.222,557
9326,4096,4,3,4,2,2048,0,47.055924,14980.056,562
9327,4096,4,3,4,2,4096,0,40.565619,15857.058,561
9333,4096,4,3,4,3,1024,0,29.445494,16737.252,550
9334,4096,4,3,4,3,2048,0,38.482598,15762.096,555
9335,4096,4,3,4,3,4096,0,37.501565,14719.376,554
9341,4096,4,3,4,4,1024,0,45.388415,17055.389,557
9342,4096,4,3,4,4,2048,0,46.983195,15655.164,562
9343,4096,4,3,4,4,4096,0,32.610841,14747.572,561
9348,4096,4,4,1,1,512,0,9.978226,14324.1,559
9349,4096,4,4,1,1,1024,0,9.755807,13971.65,552
9350,4096,4,4,1,1,2048,0,13.856051,13649.79,559
9351,4096,4,4,1,1,4096,0,11.343362,12822.796,525
9355,4096,4,4,1,2,256,0,12.993379,16256.856,581
9356,4096,4,4,1,2,512,0,15.425406,14828.968,559
9357,4096,4,4,1,2,1024,0,9.594342,14131.25,552
9358,4096,4,4,1,2,2048,0,13.404357,13679.848,559
9359,4096,4,4,1,2,4096,0,13.478495,13143.06,520
9364,4096,4,4,1,3,512,0,15.505833,14770.714,559
9365,4096,4,4,1,3,1024,0,15.520338,14126.728,552
9366,4096,4,4,1,3,2048,0,14.289026,14356.818,559
9367,4096,4,4,1,3,4096,0,15.526785,13097.042,525
9372,4096,4,4,1,4,512,0,10.140547,15176.896,559
9373,4096,4,4,1,4,1024,0,9.727963,14123.536,552
9374,4096,4,4,1,4,2048,0,12.715975,13512.534,559
9375,4096,4,4,1,4,4096,0,13.291337,13252.386,520
9380,4096,4,4,2,1,512,0,24.2706,18710.705,642
9381,4096,4,4,2,1,1024,0,24.057926,17644.578,638
9382,4096,4,4,2,1,2048,0,25.159964,17503.598,645
9383,4096,4,4,2,1,4096,0,21.773293,17480.988,669
9388,4096,4,4,2,2,512,0,25.195025,18319.154,638
9389,4096,4,4,2,2,1024,0,24.631125,16860.145,634
9390,4096,4,4,2,2,2048,0,24.660126,16810.137,641
9391,4096,4,4,2,2,4096,0,21.666626,16815.988,667
9396,4096,4,4,2,3,512,0,27.763043,18613.084,642
9397,4096,4,4,2,3,1024,0,27.614819,17961.117,643
9398,4096,4,4,2,3,2048,0,26.880142,18214.883,651
9399,4096,4,4,2,3,4096,0,27.727598,16917.865,667
9404,4096,4,4,2,4,512,0,25.53317,18755.395,638
9405,4096,4,4,2,4,1024,0,24.682494,17770.928,634
9406,4096,4,4,2,4,2048,0,24.946719,17003.518,641
9407,4096,4,4,2,4,4096,0,21.550459,16841.258,667
9413,4096,4,4,3,1,1024,0,41.650313,19236.322,662
9414,4096,4,4,3,1,2048,0,34.864859,20050.281,692
9415,4096,4,4,3,1,4096,0,44.53558,18304.523,643
9421,4096,4,4,3,2,1024,0,37.59509,18410.924,658
9422,4096,4,4,3,2,2048,0,44.394973,19562.172,688
9423,4096,4,4,3,2,4096,0,29.997779,19132.051,647
9429,4096,4,4,3,3,1024,0,44.969936,18853.549,662
9430,4096,4,4,3,3,2048,0,42.084707,19535.838,692
9431,4096,4,4,3,3,4096,0,40.958646,19356.287,645
9437,4096,4,4,3,4,1024,0,41.804329,19390.336,658
9438,4096,4,4,3,4,2048,0,44.583229,19845.463,688
9439,4096,4,4,3,4,4096,0,29.553003,18960.48,647
9445,4096,4,4,4,1,1024,0,62.979325,24023.789,820
9446,4096,4,4,4,1,2048,0,59.557796,22192.646,819
9447,4096,4,4,4,1,4096,0,60.208595,21713.846,801
9454,4096,4,4,4,2,2048,0,63.249472,22554.672,817
9455,4096,4,4,4,2,4096,0,62.753322,21450.506,805
9462,4096,4,4,4,3,2048,0,45.65858,22563.184,819
9463,4096,4,4,4,3,4096,0,49.621327,21815.725,801
9470,4096,4,4,4,4,2048,0,63.152578,22775.451,817
9471,4096,4,4,4,4,4096,0,59.544228,20723.795,800
9473,8192,1,1,1,1,128,0,8.056994,23110.879,524
9474,8192,1,1,1,1,256,0,7.890855,19720.975,459
9475,8192,1,1,1,1,512,0,7.928595,17788.75,426
9476,8192,1,1,1,1,1024,0,7.928595,16811.467,403
9477,8192,1,1,1,1,2048,0,8.056591,16244.886,396
9478,8192,1,1,1,1,4096,0,8.056994,16200.198,404
9479,8192,1,1,1,1,8192,0,8.056591,16025.436,391
9481,8192,1,1,1,2,128,0,8.056994,23016.182,516
9482,8192,1,1,1,2,256,0,8.056994,19465.613,452
9483,8192,1,1,1,2,512,0,8.056994,17704.693,420
9484,8192,1,1,1,2,1024,0,8.056994,16736.453,398
9485,8192,1,1,1,2,2048,0,8.056994,16278.934,392
9486,8192,1,1,1,2,4096,0,8.056994,16134.496,390
9487,8192,1,1,1,2,8192,0,7.928595,16018.52,377
9489,8192,1,1,1,3,128,0,8.056427,23559.619,524
9490,8192,1,1,1,3,256,0,7.928434,20165.727,459
9491,8192,1,1,1,3,512,0,8.05683,18032.672,426
9492,8192,1,1,1,3,1024,0,8.05683,17040.227,403
9493,8192,1,1,1,3,2048,0,8.056427,16424.436,396
9494,8192,1,1,1,3,4096,0,8.056427,16368.044,404
9495,8192,1,1,1,3,8192,0,8.05683,16126.25,391
9497,8192,1,1,1,4,128,0,8.056748,23085.076,527
9498,8192,1,1,1,4,256,0,7.928354,19678.945,463
9499,8192,1,1,1,4,512,0,8.056345,17794.07,431
9500,8192,1,1,1,4,1024,0,8.056345,16791.25,409
9501,8192,1,1,1,4,2048,0,8.056345,16329.208,403
9502,8192,1,1,1,4,4096,0,8.056748,16213.764,401
9503,8192,1,1,1,4,8192,0,8.056748,16045.12,389
9505,8192,1,1,2,1,128,0,16.107775,26240.9,600
9506,8192,1,1,2,1,256,0,16.107775,21814.395,535
9507,8192,1,1,2,1,512,0,16.108581,19435.822,502
9508,8192,1,1,2,1,1024,0,16.107775,18102.098,479
9509,8192,1,1,2,1,2048,0,16.108581,17536.848,476
9510,8192,1,1,2,1,4096,0,16.107775,17257.549,470
9511,8192,1,1,2,1,8192,0,13.871052,17083.584,455
9513,8192,1,1,2,2,128,0,15.776415,26397.574,586
9514,8192,1,1,2,2,256,0,16.107775,21768.908,521
9515,8192,1,1,2,2,512,0,16.107775,19375.439,488
9516,8192,1,1,2,2,1024,0,16.108581,18053.42,465
9517,8192,1,1,2,2,2048,0,16.108581,17429.385,462
9518,8192,1,1,2,2,4096,0,16.108581,17164.447,456
9519,8192,1,1,2,2,8192,0,14.095684,16956.701,441
9521,8192,1,1,2,3,128,0,16.107612,26621.014,595
9522,8192,1,1,2,3,256,0,16.108417,21877.17,531
9523,8192,1,1,2,3,512,0,16.108417,19471.467,499
9524,8192,1,1,2,3,1024,0,16.108417,18137.742,477
9525,8192,1,1,2,3,2048,0,16.107612,17503.332,473
9526,8192,1,1,2,3,4096,0,16.108417,17321.654,483
9527,8192,1,1,2,3,8192,0,14.094815,17204.881,456
9529,8192,1,1,2,4,128,0,16.108335,26417.258,597
9530,8192,1,1,2,4,256,0,16.108335,21796.572,532
9531,8192,1,1,2,4,512,0,16.10753,19430.768,499
9532,8192,1,1,2,4,1024,0,16.108335,18169.928,476
9533,8192,1,1,2,4,2048,0,16.108335,17552.543,473
9534,8192,1,1,2,4,4096,0,16.108335,17251.963,467
9535,8192,1,1,2,4,8192,0,14.095438,16935.688,441
9538,8192,1,1,3,1,256,0,24.160168,21282.129,551
9539,8192,1,1,3,1,512,0,24.160168,19296.703,518
9540,8192,1,1,3,1,1024,0,24.160168,18380.334,495
9541,8192,1,1,3,1,2048,0,24.160168,17819.074,489
9542,8192,1,1,3,1,4096,0,24.160168,17637.396,496
9543,8192,1,1,3,1,8192,0,21.794327,17635.268,483
9546,8192,1,1,3,2,256,0,24.160168,21329.211,544
9547,8192,1,1,3,2,512,0,24.160168,19349.371,512
9548,8192,1,1,3,2,1024,0,24.160168,18367.301,490
9549,8192,1,1,3,2,2048,0,24.160168,17782.365,485
9550,8192,1,1,3,2,4096,0,24.160168,17564.246,482
9551,8192,1,1,3,2,8192,0,22.147271,17499.873,469
9554,8192,1,1,3,3,256,0,24.158796,21401.297,551
9555,8192,1,1,3,3,512,0,24.158796,19341.393,518
9556,8192,1,1,3,3,1024,0,24.160004,18469.977,495
9557,8192,1,1,3,3,2048,0,24.160004,17776.514,489
9558,8192,1,1,3,3,4096,0,24.160004,17622.5,496
9559,8192,1,1,3,3,8192,0,22.147108,17667.721,483
9562,8192,1,1,3,4,256,0,24.158714,21413.531,555
9563,8192,1,1,3,4,512,0,24.158714,19422.521,523
9564,8192,1,1,3,4,1024,0,24.159922,18444.973,501
9565,8192,1,1,3,4,2048,0,24.159922,17806.039,496
9566,8192,1,1,3,4,4096,0,24.158714,17641.387,493
9567,8192,1,1,3,4,8192,0,22.147026,17488.969,469
9570,8192,1,1,4,1,256,0,32.210145,23499.238,695
9571,8192,1,1,4,1,512,0,32.211755,20494.502,661
9572,8192,1,1,4,1,1024,0,32.211755,19385.016,650
9573,8192,1,1,4,1,2048,0,32.211755,19156.521,643
9574,8192,1,1,4,1,4096,0,32.211755,18796.891,625
9575,8192,1,1,4,1,8192,0,30.198859,18722.676,623
9578,8192,1,1,4,2,256,0,32.211755,23498.973,681
9579,8192,1,1,4,2,512,0,32.211755,20452.475,647
9580,8192,1,1,4,2,1024,0,32.211755,19332.613,636
9581,8192,1,1,4,2,2048,0,32.211755,19087.895,629
9582,8192,1,1,4,2,4096,0,32.211755,18687.299,611
9583,8192,1,1,4,2,8192,0,30.198859,18568.396,609
9586,8192,1,1,4,3,256,0,32.211592,23664.955,691
9587,8192,1,1,4,3,512,0,32.211592,20665.807,658
9588,8192,1,1,4,3,1024,0,32.211592,19550.201,636
9589,8192,1,1,4,3,2048,0,32.211592,19328.092,630
9590,8192,1,1,4,3,4096,0,32.211592,19014.213,638
9591,8192,1,1,4,3,8192,0,30.198695,18931.752,624
9594,8192,1,1,4,4,256,0,32.21151,23502.43,692
9595,8192,1,1,4,4,512,0,32.21151,20597.178,658
9596,8192,1,1,4,4,1024,0,32.21151,19352.031,647
9597,8192,1,1,4,4,2048,0,32.21151,19174.078,640
9598,8192,1,1,4,4,4096,0,32.21151,18818.436,634
9599,8192,1,1,4,4,8192,0,30.198613,18573.982,609
9601,8192,1,2,1,1,128,0,15.854288,23098.643,620
9602,8192,1,2,1,1,256,0,16.111038,20139.127,553
9603,8192,1,2,1,1,512,0,16.111038,18683.043,520
9604,8192,1,2,1,1,1024,0,15.854288,17988.25,497
9605,8192,1,2,1,1,2048,0,16.111038,17578.609,489
9606,8192,1,2,1,1,4096,0,16.111038,17456.25,520
9607,8192,1,2,1,1,8192,0,16.111038,17079.859,486
9609,8192,1,2,1,2,128,0,15.854288,23138.01,625
9610,8192,1,2,1,2,256,0,15.778821,20268.402,559
9611,8192,1,2,1,2,512,0,16.111038,18731.721,527
9612,8192,1,2,1,2,1024,0,16.111038,17955,505
9613,8192,1,2,1,2,2048,0,16.110232,17678.359,498
9614,8192,1,2,1,2,4096,0,16.111038,17399.857,520
9615,8192,1,2,1,2,8192,0,16.111038,17069.752,486
9617,8192,1,2,1,3,128,0,16.110874,23109.814,620
9618,8192,1,2,1,3,256,0,16.110874,19964.631,553
9619,8192,1,2,1,3,512,0,15.854127,18572.918,520
9620,8192,1,2,1,3,1024,0,15.854127,17732.623,497
9621,8192,1,2,1,3,2048,0,16.110874,17411.297,489
9622,8192,1,2,1,3,4096,0,16.110874,17481.254,520
9623,8192,1,2,1,3,8192,0,16.110874,17094.49,486
9625,8192,1,2,1,4,128,0,15.854046,23231.643,624
9626,8192,1,2,1,4,256,0,16.110792,20258.027,558
9627,8192,1,2,1,4,512,0,16.110792,18750.605,526
9628,8192,1,2,1,4,1024,0,15.854046,18076.029,504
9629,8192,1,2,1,4,2048,0,16.110792,17697.246,497
9630,8192,1,2,1,4,4096,0,16.110792,17425.395,521
9631,8192,1,2,1,4,8192,0,16.110792,17084.383,485
9634,8192,1,2,2,1,256,0,32.214212,23049.697,619
9635,8192,1,2,2,1,512,0,32.214212,19959.311,586
9636,8192,1,2,2,1,1024,0,32.212601,19119.281,563
9637,8192,1,2,2,1,2048,0,32.214212,18786.781,557
9638,8192,1,2,2,1,4096,0,32.214212,18572.387,563
9639,8192,1,2,2,1,8192,0,27.739443,19238.449,656
9642,8192,1,2,2,2,256,0,32.214212,22991.711,619
9643,8192,1,2,2,2,512,0,32.214212,19936.168,586
9644,8192,1,2,2,2,1024,0,32.214212,19115.025,563
9645,8192,1,2,2,2,2048,0,32.214212,18465.986,557
9646,8192,1,2,2,2,4096,0,32.214212,18515.195,563
9647,8192,1,2,2,2,8192,0,27.739443,19155.99,656
9650,8192,1,2,2,3,256,0,32.214048,23168.6,619
9651,8192,1,2,2,3,512,0,32.214048,20069.434,586
9652,8192,1,2,2,3,1024,0,32.214048,19186.049,563
9653,8192,1,2,2,3,2048,0,32.214048,18649.525,557
9654,8192,1,2,2,3,4096,0,32.214048,18418.639,563
9655,8192,1,2,2,3,8192,0,28.188501,19898.131,657
9658,8192,1,2,2,4,256,0,32.213966,23128.967,625
9659,8192,1,2,2,4,512,0,32.213966,20024.746,593
9660,8192,1,2,2,4,1024,0,32.213966,19192.965,571
9661,8192,1,2,2,4,2048,0,32.213966,18811.52,566
9662,8192,1,2,2,4,4096,0,31.700596,18676.924,573
9663,8192,1,2,2,4,8192,0,28.188419,19220.361,656
9666,8192,1,2,3,1,256,0,48.31497,22537.115,632
9667,8192,1,2,3,1,512,0,47.321061,20451.145,599
9668,8192,1,2,3,1,1024,0,47.547389,19724.965,576
9669,8192,1,2,3,1,2048,0,48.317387,18920.314,570
9670,8192,1,2,3,1,4096,0,48.317387,18615.744,576
9671,8192,1,2,3,1,8192,0,44.291839,20006.924,671
9674,8192,1,2,3,2,256,0,48.31497,22692.461,638
9675,8192,1,2,3,2,512,0,47.321061,20525.891,606
9676,8192,1,2,3,2,1024,0,48.317387,19662.986,584
9677,8192,1,2,3,2,2048,0,48.317387,19005.699,579
9678,8192,1,2,3,2,4096,0,48.317387,18618.404,576
9679,8192,1,2,3,2,8192,0,43.585993,19894.141,671
9682,8192,1,2,3,3,256,0,48.314807,22830.248,632
9683,8192,1,2,3,3,512,0,48.317223,20550.629,599
9684,8192,1,2,3,3,1024,0,48.317223,19601.008,576
9685,8192,1,2,3,3,2048,0,48.317223,18837.322,570
9686,8192,1,2,3,3,4096,0,48.317223,18705.652,576
9687,8192,1,2,3,3,8192,0,44.291675,20225.576,671
9690,8192,1,2,3,4,256,0,48.314725,22577.016,637
9691,8192,1,2,3,4,512,0,48.314725,20598.508,605
9692,8192,1,2,3,4,1024,0,48.317141,19701.023,583
9693,8192,1,2,3,4,2048,0,48.317141,19008.359,578
9694,8192,1,2,3,4,4096,0,48.317141,18742.094,587
9695,8192,1,2,3,4,8192,0,43.585751,20101.354,670
9699,8192,1,2,4,1,512,0,64.41734,22518.762,771
9700,8192,1,2,4,1,1024,0,64.41734,21692.033,751
9701,8192,1,2,4,1,2048,0,63.393939,21240.633,746
9702,8192,1,2,4,1,4096,0,64.420561,20894.301,752
9703,8192,1,2,4,1,8192,0,59.432543,21708.793,801
9707,8192,1,2,4,2,512,0,63.393939,22756.832,771
9708,8192,1,2,4,2,1024,0,63.393939,21881.691,751
9709,8192,1,2,4,2,2048,0,64.420561,21318.836,746
9710,8192,1,2,4,2,4096,0,64.420561,20879.139,752
9711,8192,1,2,4,2,8192,0,60.395013,21554.246,802
9715,8192,1,2,4,3,512,0,64.417176,22840.355,771
9716,8192,1,2,4,3,1024,0,64.420398,21779.016,751
