n,knob_no_size,knob_outer_unroll,knob_inner_unroll1,knob_inner_unroll2,knob_merge_unroll,knob_partition_factor,knob_I_B,obj1,obj2,FF
9030,4096,4,1,3,1,2048,0,6.300571,7205.674,347
9031,4096,4,1,3,1,4096,0,6.390004,7019.208,339
9035,4096,4,1,3,2,256,0,6.486292,10617.922,377
9036,4096,4,1,3,2,512,0,6.990629,7996.226,355
9037,4096,4,1,3,2,1024,0,6.740877,7737.408,349
9038,4096,4,1,3,2,2048,0,5.916697,7621.432,347
9039,4096,4,1,3,2,4096,0,6.885089,7214.452,339
9043,4096,4,1,3,3,256,0,6.339535,9963.03,377
9044,4096,4,1,3,3,512,0,6.300864,8359.316,355
9045,4096,4,1,3,3,1024,0,6.156656,7680.484,349
9046,4096,4,1,3,3,2048,0,6.184047,7153.804,347
9047,4096,4,1,3,3,4096,0,6.312949,7160.72,339
9051,4096,4,1,3,4,256,0,6.44259,10251.64,377
9052,4096,4,1,3,4,512,0,6.163038,8165.934,355
9053,4096,4,1,3,4,1024,0,6.479649,7336.014,349
9054,4096,4,1,3,4,2048,0,6.179956,7369.796,347
9055,4096,4,1,3,4,4096,0,6.544905,7170.562,339
9059,4096,4,1,4,1,256,0,7.413727,11186.364,437
9060,4096,4,1,4,1,512,0,9.951433,9195.62,418
9061,4096,4,1,4,1,1024,0,7.665483,8801.94,412
9062,4096,4,1,4,1,2048,0,7.498317,8245.734,416
9063,4096,4,1,4,1,4096,0,7.682603,7657.342,384
9067,4096,4,1,4,2,256,0,8.253184,11152.316,437
9068,4096,4,1,4,2,512,0,8.700282,9969.68,418
9069,4096,4,1,4,2,1024,0,7.637921,9488.22,412
9070,4096,4,1,4,2,2048,0,7.617781,8795.29,416
9071,4096,4,1,4,2,4096,0,7.480832,7957.124,384
9075,4096,4,1,4,3,256,0,7.939885,12088.902,437
9076,4096,4,1,4,3,512,0,7.79589,10516.044,418
9077,4096,4,1,4,3,1024,0,7.8553,9486.89,412
9078,4096,4,1,4,3,2048,0,7.589463,8997.982,406
9079,4096,4,1,4,3,4096,0,7.610609,8230.306,374
9083,4096,4,1,4,4,256,0,7.533011,11473.112,437
9084,4096,4,1,4,4,512,0,7.951904,10280.368,418
9085,4096,4,1,4,4,1024,0,7.75152,9448.852,412
9086,4096,4,1,4,4,2048,0,7.265162,8850.086,416
9087,4096,4,1,4,4,4096,0,7.389017,8281.91,384
9090,4096,4,2,1,1,128,0,4.666281,12430.18,427
9091,4096,4,2,1,1,256,0,4.891939,9680.804,395
9092,4096,4,2,1,1,512,0,5.204636,8008.994,373
9093,4096,4,2,1,1,1024,0,4.878238,7343.994,367
9094,4096,4,2,1,1,2048,0,7.402382,7241.85,366
9095,4096,4,2,1,1,4096,0,4.974949,6509.552,355
9098,4096,4,2,1,2,128,0,4.660356,11473.112,427
9099,4096,4,2,1,2,256,0,4.690173,9348.304,395
9100,4096,4,2,1,2,512,0,4.897282,7967.764,373
9101,4096,4,2,1,2,1024,0,4.797354,7124.81,367
9102,4096,4,2,1,2,2048,0,7.292332,6879.026,366
9103,4096,4,2,1,2,4096,0,5.135014,6485.612,355
9107,4096,4,2,1,3,256,0,4.999526,9160.508,396
9108,4096,4,2,1,3,512,0,4.868172,7958.188,374
9109,4096,4,2,1,3,1024,0,4.939087,6847.106,368
9110,4096,4,2,1,3,2048,0,5.549925,6510.616,367
9111,4096,4,2,1,3,4096,0,4.948757,6131.566,340
9114,4096,4,2,1,4,128,0,4.955959,12353.838,429
9115,4096,4,2,1,4,256,0,5.042185,9782.416,397
9116,4096,4,2,1,4,512,0,4.891492,7923.342,375
9117,4096,4,2,1,4,1024,0,4.934201,7212.856,369
9118,4096,4,2,1,4,2048,0,7.35416,7235.998,368
9119,4096,4,2,1,4,4096,0,4.998669,6782.202,366
9123,4096,4,2,2,1,256,0,11.166015,10547.432,402
9124,4096,4,2,2,1,512,0,10.990772,8978.298,380
9125,4096,4,2,2,1,1024,0,11.556384,8903.818,381
9126,4096,4,2,2,1,2048,0,10.972643,8025.486,389
9127,4096,4,2,2,1,4096,0,9.347111,8604.302,394
9131,4096,4,2,2,2,256,0,10.612056,11250.47,402
9132,4096,4,2,2,2,512,0,10.766747,9971.542,380
9133,4096,4,2,2,2,1024,0,11.147433,9086.826,381
9134,4096,4,2,2,2,2048,0,11.679184,8676.388,389
9135,4096,4,2,2,2,4096,0,9.201708,8818.698,394
9139,4096,4,2,2,3,256,0,11.563009,10832.85,402
9140,4096,4,2,2,3,512,0,10.72793,9524.662,380
9141,4096,4,2,2,3,1024,0,9.790127,8663.886,381
9142,4096,4,2,2,3,2048,0,7.994283,8674.792,389
9143,4096,4,2,2,3,4096,0,9.034809,8758.848,394
9147,4096,4,2,2,4,256,0,11.033607,11268.558,401
9148,4096,4,2,2,4,512,0,11.114577,9820.188,379
9149,4096,4,2,2,4,1024,0,10.673474,9550.198,381
9150,4096,4,2,2,4,2048,0,10.57196,8567.86,389
9151,4096,4,2,2,4,4096,0,9.521773,9564.296,394
9156,4096,4,2,3,1,512,0,15.354995,11039,463
9157,4096,4,2,3,1,1024,0,15.994652,10503.01,457
9158,4096,4,2,3,1,2048,0,15.638571,9824.444,468
9159,4096,4,2,3,1,4096,0,15.757801,9642.234,446
9164,4096,4,2,3,2,512,0,15.235299,10810.772,463
9165,4096,4,2,3,2,1024,0,13.189103,10670.324,456
9166,4096,4,2,3,2,2048,0,15.694485,9651.012,468
9167,4096,4,2,3,2,4096,0,15.932939,9723.364,451
9172,4096,4,2,3,3,512,0,15.059528,10256.428,463
9173,4096,4,2,3,3,1024,0,12.81518,10335.164,452
9174,4096,4,2,3,3,2048,0,11.945152,9474.388,468
9175,4096,4,2,3,3,4096,0,15.051472,9379.426,446
9180,4096,4,2,3,4,512,0,15.592743,11551.848,464
9181,4096,4,2,3,4,1024,0,16.088978,10957.072,458
9182,4096,4,2,3,4,2048,0,15.612077,9600.738,469
9183,4096,4,2,3,4,4096,0,12.884394,10073.686,446
9188,4096,4,2,4,1,512,0,18.721031,12716.662,532
9189,4096,4,2,4,1,1024,0,19.363459,12290.796,526
9190,4096,4,2,4,1,2048,0,17.309301,11533.228,529
9191,4096,4,2,4,1,4096,0,16.511805,10602.494,501
9196,4096,4,2,4,2,512,0,19.650965,13122.046,532
9197,4096,4,2,4,2,1024,0,19.266323,11454.226,526
9198,4096,4,2,4,2,2048,0,16.523485,11675.538,528
9199,4096,4,2,4,2,4096,0,16.535568,11241.426,500
9204,4096,4,2,4,3,512,0,19.244014,12856.046,532
9205,4096,4,2,4,3,1024,0,19.76962,12320.588,526
9206,4096,4,2,4,3,2048,0,17.443664,11801.622,529
9207,4096,4,2,4,3,4096,0,19.050688,10882.326,501
9212,4096,4,2,4,4,512,0,19.634614,12382.566,533
9213,4096,4,2,4,4,1024,0,19.260046,11144.07,527
9214,4096,4,2,4,4,2048,0,12.624554,11502.106,529
9215,4096,4,2,4,4,4096,0,12.431228,10521.364,500
9219,4096,4,3,1,1,256,0,7.438925,9862.482,331
9220,4096,4,3,1,1,512,0,7.573102,8406.132,309
9221,4096,4,3,1,1,1024,0,7.697607,7607.334,303
9222,4096,4,3,1,1,2048,0,7.585189,7342.93,301
9223,4096,4,3,1,1,4096,0,11.35663,6646.542,270
9227,4096,4,3,1,2,256,0,7.522026,9955.848,338
9228,4096,4,3,1,2,512,0,7.629605,8271.536,316
9229,4096,4,3,1,2,1024,0,7.40236,7679.686,310
9230,4096,4,3,1,2,2048,0,7.538949,7179.34,308
9231,4096,4,3,1,2,4096,0,7.571585,6994.47,277
9235,4096,4,3,1,3,256,0,7.599283,9848.118,321
9236,4096,4,3,1,3,512,0,7.550934,8281.112,299
9237,4096,4,3,1,3,1024,0,7.349076,7537.642,293
9238,4096,4,3,1,3,2048,0,11.488975,7293.188,291
9239,4096,4,3,1,3,4096,0,11.463592,6382.138,270
9243,4096,4,3,1,4,256,0,7.51583,10123.96,338
9244,4096,4,3,1,4,512,0,7.548465,8469.706,316
9245,4096,4,3,1,4,1024,0,7.560552,8040.382,310
9246,4096,4,3,1,4,2048,0,7.530334,7644.574,308
9247,4096,4,3,1,4,4096,0,11.162542,7014.154,277
9252,4096,4,3,2,1,512,0,17.348256,8862.322,310
9253,4096,4,3,2,1,1024,0,17.902965,7890.89,304
9254,4096,4,3,2,1,2048,0,18.084243,7618.772,311
9255,4096,4,3,2,1,4096,0,17.186919,7683.41,309
9260,4096,4,3,2,2,512,0,17.998554,9379.426,317
9261,4096,4,3,2,2,1024,0,17.532684,8791.832,311
9262,4096,4,3,2,2,2048,0,17.94236,8166.998,318
9263,4096,4,3,2,2,4096,0,18.04931,8015.112,314
9268,4096,4,3,2,3,512,0,17.405636,10290.742,300
9269,4096,4,3,2,3,1024,0,18.11078,8984.948,294
9270,4096,4,3,2,3,2048,0,16.044291,9188.704,301
9271,4096,4,3,2,3,4096,0,18.049148,8055.012,309
9276,4096,4,3,2,4,512,0,18.096196,9274.888,317
9277,4096,4,3,2,4,1024,0,18.072631,8832.53,311
9278,4096,4,3,2,4,2048,0,16.096787,8359.316,318
9279,4096,4,3,2,4,4096,0,17.909488,8277.92,314
9284,4096,4,3,3,1,512,0,17.29913,10616.592,398
9285,4096,4,3,3,1,1024,0,16.310677,9900.786,392
9286,4096,4,3,3,1,2048,0,24.085377,9772.84,402
9287,4096,4,3,3,1,4096,0,15.730656,8886.528,382
9292,4096,4,3,3,2,512,0,23.531462,11024.636,405
9293,4096,4,3,3,2,1024,0,23.376793,10144.708,399
9294,4096,4,3,3,2,2048,0,24.130805,9523.598,409
9295,4096,4,3,3,2,4096,0,23.993053,8932.28,389
9300,4096,4,3,3,3,512,0,17.194744,10875.676,388
9301,4096,4,3,3,3,1024,0,16.861241,10488.646,382
9302,4096,4,3,3,3,2048,0,21.13153,10534.132,392
9303,4096,4,3,3,3,4096,0,17.069076,9392.726,382
9308,4096,4,3,3,4,512,0,16.94335,10985.534,405
9309,4096,4,3,3,4,1024,0,16.33193,10716.342,399
9310,4096,4,3,3,4,2048,0,23.801891,9747.57,409
9311,4096,4,3,3,4,4096,0,16.805599,9490.88,389
9317,4096,4,3,4,1,1024,0,30.010997,12259.94,452
9318,4096,4,3,4,1,2048,0,26.059876,11113.214,448
9319,4096,4,3,4,1,4096,0,29.482368,10725.918,425
9324,4096,4,3,4,2,512,0,30.206853,13681.71,464
9325,4096,4,3,4,2,1024,0,29.587613,12367.404,458
9326,4096,4,3,4,2,2048,0,30.076964,11098.052,454
9327,4096,4,3,4,2,4096,0,29.321792,10421.348,432
9333,4096,4,3,4,3,1024,0,29.493812,12029.052,452
9334,4096,4,3,4,3,2048,0,30.143256,11425.498,448
9335,4096,4,3,4,3,4096,0,29.019567,10553.816,425
9341,4096,4,3,4,4,1024,0,29.925686,11295.424,459
9342,4096,4,3,4,4,2048,0,29.004384,10344.474,455
9343,4096,4,3,4,4,4096,0,30.164318,9900.786,433
9348,4096,4,4,1,1,512,0,10.646689,12866.952,548
9349,4096,4,4,1,1,1024,0,10.616067,12161.52,541
9350,4096,4,4,1,1,2048,0,10.798186,11863.866,538
9351,4096,4,4,1,1,4096,0,14.564657,11207.91,506
9356,4096,4,4,1,2,512,0,10.411067,12925.472,548
9357,4096,4,4,1,2,1024,0,10.686655,12839.288,541
9358,4096,4,4,1,2,2048,0,10.477144,12767.734,538
9359,4096,4,4,1,2,4096,0,10.361107,11784.066,506
9363,4096,4,4,1,3,256,0,15.27156,15341.55,571
9364,4096,4,4,1,3,512,0,14.7494,13691.552,548
9365,4096,4,4,1,3,1024,0,15.039489,13237.756,541
9366,4096,4,4,1,3,2048,0,15.690577,12837.958,538
9367,4096,4,4,1,3,4096,0,14.896056,12527.004,506
9372,4096,4,4,1,4,512,0,10.575291,13363.84,548
9373,4096,4,4,1,4,1024,0,10.346445,12812.422,541
9374,4096,4,4,1,4,2048,0,10.601077,11944.464,538
9375,4096,4,4,1,4,4096,0,15.073255,11821.04,506
9380,4096,4,4,2,1,512,0,19.976306,13929.356,550
9381,4096,4,4,2,1,1024,0,19.478409,13623.456,549
9382,4096,4,4,2,1,2048,0,21.803539,13020.7,555
9383,4096,4,4,2,1,4096,0,22.58664,13321.014,546
9388,4096,4,4,2,2,512,0,20.427865,15612.072,550
9389,4096,4,4,2,2,1024,0,22.675607,15010.38,549
9390,4096,4,4,2,2,2048,0,21.111855,14433.692,555
9391,4096,4,4,2,2,4096,0,20.123332,15671.922,546
9396,4096,4,4,2,3,512,0,23.328019,15936.06,550
9397,4096,4,4,2,3,1024,0,19.373954,15096.564,549
9398,4096,4,4,2,3,2048,0,23.552792,14750.232,555
9399,4096,4,4,2,3,4096,0,20.36247,15353.786,546
9404,4096,4,4,2,4,512,0,20.444575,16141.412,550
9405,4096,4,4,2,4,1024,0,19.66875,16093.532,549
9406,4096,4,4,2,4,2048,0,20.715268,15395.814,555
9407,4096,4,4,2,4,4096,0,19.98053,16584.035,546
9413,4096,4,4,3,1,1024,0,27.099394,16513.014,631
9414,4096,4,4,3,1,2048,0,27.144506,15415.232,640
9415,4096,4,4,3,1,4096,0,30.698683,16330.538,604
9421,4096,4,4,3,2,1024,0,27.939983,17518.229,631
9422,4096,4,4,3,2,2048,0,27.952872,16575.523,640
9423,4096,4,4,3,2,4096,0,30.298658,16155.244,604
9429,4096,4,4,3,3,1024,0,28.361952,17799.123,631
9430,4096,4,4,3,3,2048,0,31.216836,17324.049,640
9431,4096,4,4,3,3,4096,0,30.997725,16580.844,604
9437,4096,4,4,3,4,1024,0,27.430661,18103.162,631
9438,4096,4,4,3,4,2048,0,27.388772,17536.051,640
9439,4096,4,4,3,4,4096,0,30.44987,16906.961,604
9445,4096,4,4,4,1,1024,0,36.103304,19156.521,693
9446,4096,4,4,4,1,2048,0,39.023306,17650.164,704
9447,4096,4,4,4,1,4096,0,38.886368,16531.9,677
9453,4096,4,4,4,2,1024,0,36.324378,20501.152,693
9454,4096,4,4,4,2,2048,0,37.540695,18533.551,704
9455,4096,4,4,4,2,4096,0,37.355428,17769.863,677
9462,4096,4,4,4,3,2048,0,36.56991,18701.396,704
9463,4096,4,4,4,3,4096,0,39.719433,17999.156,677
9469,4096,4,4,4,4,1024,0,36.537615,18995.592,693
9470,4096,4,4,4,4,2048,0,35.208535,18072.838,704
9471,4096,4,4,4,4,4096,0,39.018564,16895.787,677
9474,8192,1,1,1,1,256,0,8.055274,30240.477,452
9475,8192,1,1,1,1,512,0,8.055274,28806.736,419
9476,8192,1,1,1,1,1024,0,8.055274,28118.062,395
9477,8192,1,1,1,1,2048,0,8.055274,27749.387,388
9478,8192,1,1,1,1,4096,0,8.054871,27871.746,396
9479,8192,1,1,1,1,8192,0,8.055274,27680.758,384
9481,8192,1,1,1,2,128,0,8.055274,32802.855,509
9482,8192,1,1,1,2,256,0,8.055274,30202.172,445
9483,8192,1,1,1,2,512,0,8.055274,28839.986,413
9484,8192,1,1,1,2,1024,0,8.055274,28128.701,390
9485,8192,1,1,1,2,2048,0,8.054871,27844.348,384
9486,8192,1,1,1,2,4096,0,8.054871,27840.092,383
9487,8192,1,1,1,2,8192,0,8.054871,27561.324,370
9489,8192,1,1,1,3,128,0,8.054707,32976.02,517
9490,8192,1,1,1,3,256,0,8.05511,30465.246,452
9491,8192,1,1,1,3,512,0,8.05511,28939.203,419
9492,8192,1,1,1,3,1024,0,8.05511,28186.955,395
9493,8192,1,1,1,3,2048,0,8.054707,27923.883,388
9494,8192,1,1,1,3,4096,0,8.05511,27972.295,397
9495,8192,1,1,1,3,8192,0,8.054707,27713.211,384
9496,8192,1,1,1,4,64,0,8.055028,38366.777,661
9497,8192,1,1,1,4,128,0,8.055028,32748.059,520
9498,8192,1,1,1,4,256,0,8.055028,30272.131,456
9499,8192,1,1,1,4,512,0,8.055028,28924.84,424
9500,8192,1,1,1,4,1024,0,8.054625,28109.816,401
9501,8192,1,1,1,4,2048,0,8.054625,27884.779,395
9502,8192,1,1,1,4,4096,0,8.054625,27782.637,383
9503,8192,1,1,1,4,8192,0,8.054625,27567.441,370
9504,8192,1,1,2,1,64,0,12.080463,42545.902,602
9505,8192,1,1,2,1,128,0,12.081067,35407.793,529
9506,8192,1,1,2,1,256,0,12.080463,31750.559,495
9507,8192,1,1,2,1,512,0,12.081067,29796.787,478
9508,8192,1,1,2,1,1024,0,12.081067,28875.896,466
9509,8192,1,1,2,1,2048,0,12.081067,28393.371,462
9510,8192,1,1,2,1,4096,0,12.081067,28296.281,460
9511,8192,1,1,2,1,8192,0,12.081067,28131.629,446
9512,8192,1,1,2,2,64,0,12.081067,42837.969,588
9513,8192,1,1,2,2,128,0,12.081067,35105.352,515
9514,8192,1,1,2,2,256,0,12.080463,31651.074,481
9515,8192,1,1,2,2,512,0,12.081067,29738.268,464
9516,8192,1,1,2,2,1024,0,12.081067,28779.338,452
9517,8192,1,1,2,2,2048,0,12.081067,28393.639,448
9518,8192,1,1,2,2,4096,0,12.081067,28287.238,446
9519,8192,1,1,2,2,8192,0,12.081067,28036.135,432
9520,8192,1,1,2,3,64,0,12.080904,43410.668,596
9521,8192,1,1,2,3,128,0,12.080904,35526.16,529
9522,8192,1,1,2,3,256,0,12.080299,31874.514,495
9523,8192,1,1,2,3,512,0,12.080904,30046.029,478
9524,8192,1,1,2,3,1024,0,12.080904,28967.932,466
9525,8192,1,1,2,3,2048,0,12.080904,28434.867,450
9526,8192,1,1,2,3,4096,0,12.080904,28403.215,460
9527,8192,1,1,2,3,8192,0,11.83179,28286.973,446
9528,8192,1,1,2,4,64,0,12.080822,42722.793,600
9529,8192,1,1,2,4,128,0,12.080822,35181.426,527
9530,8192,1,1,2,4,256,0,12.080217,31606.918,493
9531,8192,1,1,2,4,512,0,12.080822,29844.137,476
9532,8192,1,1,2,4,1024,0,12.080822,28900.9,464
9533,8192,1,1,2,4,2048,0,12.080822,28423.164,460
9534,8192,1,1,2,4,4096,0,12.080822,28281.387,458
9535,8192,1,1,2,4,8192,0,12.080822,28114.604,433
9536,8192,1,1,3,1,64,0,16.106861,43222.074,599
9537,8192,1,1,3,1,128,0,15.77473,35912.926,519
9538,8192,1,1,3,1,256,0,16.106055,31831.688,485
9539,8192,1,1,3,1,512,0,16.106055,29963.836,468
9540,8192,1,1,3,1,1024,0,16.106861,29093.484,456
9541,8192,1,1,3,1,2048,0,16.106055,28490.195,451
9542,8192,1,1,3,1,4096,0,16.106861,28458.275,462
9543,8192,1,1,3,1,8192,0,16.106861,28126.574,449
9546,8192,1,1,3,2,256,0,16.106055,31835.146,479
9547,8192,1,1,3,2,512,0,16.106861,29958.781,463
9548,8192,1,1,3,2,1024,0,16.106861,29010.227,452
9549,8192,1,1,3,2,2048,0,16.106055,28530.629,448
9550,8192,1,1,3,2,4096,0,16.106055,28401.885,449
9551,8192,1,1,3,2,8192,0,16.106861,28038.262,436
9554,8192,1,1,3,3,256,0,16.105892,31874.248,486
9555,8192,1,1,3,3,512,0,16.106697,30062.787,469
9556,8192,1,1,3,3,1024,0,16.105892,29178.869,457
9557,8192,1,1,3,3,2048,0,16.106697,28645.539,452
9558,8192,1,1,3,3,4096,0,16.106697,28520.254,463
9559,8192,1,1,3,3,8192,0,16.105892,28194.404,450
9562,8192,1,1,3,4,256,0,16.10581,31724.49,490
9563,8192,1,1,3,4,512,0,16.106615,30061.725,474
9564,8192,1,1,3,4,1024,0,16.106615,29106.783,463
9565,8192,1,1,3,4,2048,0,16.10581,28566.805,459
9566,8192,1,1,3,4,4096,0,16.106615,28462.531,460
9567,8192,1,1,3,4,8192,0,16.106615,28134.82,436
9570,8192,1,1,4,1,256,0,20.132655,33893.188,644
9571,8192,1,1,4,1,512,0,20.131648,31763.326,610
9572,8192,1,1,4,1,1024,0,20.132655,30746.143,611
9573,8192,1,1,4,1,2048,0,20.132655,30288.09,601
9574,8192,1,1,4,1,4096,0,20.132655,29755.559,574
9575,8192,1,1,4,1,8192,0,19.71751,29607.928,572
9578,8192,1,1,4,2,256,0,19.71751,33873.77,630
9579,8192,1,1,4,2,512,0,20.132655,31756.145,596
9580,8192,1,1,4,2,1024,0,20.131648,30431.73,597
9581,8192,1,1,4,2,2048,0,20.131648,30263.617,587
9582,8192,1,1,4,2,4096,0,20.131648,29792.531,560
9583,8192,1,1,4,2,8192,0,20.131648,29402.576,558
9586,8192,1,1,4,3,256,0,20.132491,33666.023,644
9587,8192,1,1,4,3,512,0,20.131484,31805.887,610
9588,8192,1,1,4,3,1024,0,20.132491,30853.871,599
9589,8192,1,1,4,3,2048,0,20.132491,30619.26,589
9590,8192,1,1,4,3,4096,0,20.131484,30102.953,574
9591,8192,1,1,4,3,8192,0,20.131484,29751.568,572
9594,8192,1,1,4,4,256,0,19.71727,33944.793,641
9595,8192,1,1,4,4,512,0,20.132409,31984.639,607
9596,8192,1,1,4,4,1024,0,20.132409,30596.117,608
9597,8192,1,1,4,4,2048,0,20.132409,30342.354,598
9598,8192,1,1,4,4,4096,0,20.132409,29906.113,583
9599,8192,1,1,4,4,8192,0,20.132409,29436.092,558
9601,8192,1,2,1,1,128,0,5.245001,30038.051,537
9602,8192,1,2,1,1,256,0,5.228621,27137.852,470
9603,8192,1,2,1,1,512,0,5.242853,25593.988,437
9604,8192,1,2,1,1,1024,0,5.224593,24816.471,414
9605,8192,1,2,1,1,2048,0,5.262993,24399.648,406
9606,8192,1,2,1,1,4096,0,5.213314,25009.32,437
9607,8192,1,2,1,1,8192,0,5.235334,24635.855,403
9609,8192,1,2,1,2,128,0,5.218954,30247.127,542
9610,8192,1,2,1,2,256,0,5.250372,27081.727,476
9611,8192,1,2,1,2,512,0,5.229964,25728.318,444
9612,8192,1,2,1,2,1024,0,5.262725,24798.115,422
9613,8192,1,2,1,2,2048,0,5.29656,24562.705,415
9614,8192,1,2,1,2,4096,0,5.219222,24986.711,437
9615,8192,1,2,1,2,8192,0,5.203916,24669.105,403
9617,8192,1,2,1,3,128,0,5.209502,30414.174,537
9618,8192,1,2,1,3,256,0,5.219438,27314.477,470
9619,8192,1,2,1,3,512,0,5.216752,25858.924,437
9620,8192,1,2,1,3,1024,0,5.247902,24885.363,414
9621,8192,1,2,1,3,2048,0,5.25381,24558.982,406
9622,8192,1,2,1,3,4096,0,5.198492,24780.826,437
9623,8192,1,2,1,3,8192,0,5.182649,24505.516,403
9625,8192,1,2,1,4,128,0,5.205985,30218.133,541
9626,8192,1,2,1,4,256,0,5.234986,27218.184,475
9627,8192,1,2,1,4,512,0,5.21055,25761.568,443
9628,8192,1,2,1,4,1024,0,5.199271,24952.396,421
9629,8192,1,2,1,4,2048,0,5.252172,24600.213,414
9630,8192,1,2,1,4,4096,0,5.219948,25019.961,438
9631,8192,1,2,1,4,8192,0,5.189336,24634.525,402
9634,8192,1,2,2,1,256,0,7.797269,29264.256,533
9635,8192,1,2,2,1,512,0,7.748536,27223.238,500
9636,8192,1,2,2,1,1024,0,7.803713,26039.271,477
9637,8192,1,2,2,1,2048,0,8.016366,25462.053,471
9638,8192,1,2,2,1,4096,0,7.821434,25197.648,478
9639,8192,1,2,2,1,8192,0,7.994214,25514.188,477
9642,8192,1,2,2,2,256,0,7.741689,29274.098,533
9643,8192,1,2,2,2,512,0,7.793241,27162.324,500
9644,8192,1,2,2,2,1024,0,8.004686,25985.807,477
9645,8192,1,2,2,2,2048,0,7.947495,25268.139,471
9646,8192,1,2,2,2,4096,0,7.827072,25131.414,478
9647,8192,1,2,2,2,8192,0,7.768674,25437.846,477
9650,8192,1,2,2,3,256,0,8.003021,29402.842,533
9651,8192,1,2,2,3,512,0,8.001007,27151.684,500
9652,8192,1,2,2,3,1024,0,7.993757,26014.801,477
9653,8192,1,2,2,3,2048,0,8.011076,25528.02,471
9654,8192,1,2,2,3,4096,0,8.021547,25399.01,478
9655,8192,1,2,2,3,8192,0,7.959927,25616.598,477
9658,8192,1,2,2,4,256,0,7.922847,29434.496,539
9659,8192,1,2,2,4,512,0,7.987689,27286.014,507
9660,8192,1,2,2,4,1024,0,8.021923,26148.066,485
9661,8192,1,2,2,4,2048,0,8.003799,25538.129,480
9662,8192,1,2,2,4,4096,0,8.035616,25382.783,488
9663,8192,1,2,2,4,8192,0,8.002993,25481.471,477
9666,8192,1,2,3,1,256,0,10.458013,29540.631,547
9667,8192,1,2,3,1,512,0,10.552519,27383.637,514
9668,8192,1,2,3,1,1024,0,10.468215,26219.619,491
9669,8192,1,2,3,1,2048,0,10.400557,25761.834,484
9670,8192,1,2,3,1,4096,0,10.456402,25560.738,491
9671,8192,1,2,3,1,8192,0,10.463919,25632.293,480
9674,8192,1,2,3,2,256,0,10.407537,29399.65,553
9675,8192,1,2,3,2,512,0,10.484861,27282.557,521
9676,8192,1,2,3,2,1024,0,10.48325,26220.418,499
9677,8192,1,2,3,2,2048,0,10.678707,25697.195,493
9678,8192,1,2,3,2,4096,0,10.392502,25502.219,491
9679,8192,1,2,3,2,8192,0,10.41237,25554.887,480
9682,8192,1,2,3,3,256,0,10.466551,30225.58,547
9683,8192,1,2,3,3,512,0,10.439166,28003.15,514
9684,8192,1,2,3,3,1024,0,10.36936,26726.883,491
9685,8192,1,2,3,3,2048,0,10.528302,26057.627,484
9686,8192,1,2,3,3,4096,0,10.33392,26136.096,491
9687,8192,1,2,3,3,8192,0,10.420909,25712.891,480
9690,8192,1,2,3,4,256,0,10.394034,29458.17,552
9691,8192,1,2,3,4,512,0,10.593248,27474.076,520
9692,8192,1,2,3,4,1024,0,10.47082,26201.799,498
9693,8192,1,2,3,4,2048,0,10.712991,25692.143,492
9694,8192,1,2,3,4,4096,0,10.454174,25572.176,502
9695,8192,1,2,3,4,8192,0,10.454711,25577.496,480
9699,8192,1,2,4,1,512,0,13.176071,29533.447,655
9700,8192,1,2,4,1,1024,0,13.065996,28189.615,635
9701,8192,1,2,4,1,2048,0,13.050559,28026.293,629
9702,8192,1,2,4,1,4096,0,13.085461,27615.322,636
9703,8192,1,2,4,1,8192,0,13.036464,27152.217,601
9707,8192,1,2,4,2,512,0,13.100898,29625.484,655
9708,8192,1,2,4,2,1024,0,13.070695,28086.143,635
9709,8192,1,2,4,2,2048,0,13.053915,27734.225,629
9710,8192,1,2,4,2,4096,0,13.123718,27512.912,636
9711,8192,1,2,4,2,8192,0,13.044518,26993.945,601
9715,8192,1,2,4,3,512,0,13.196153,29497.537,655
9716,8192,1,2,4,3,1024,0,13.116953,28436.73,635
9717,8192,1,2,4,3,2048,0,13.099502,28062.734,629
9718,8192,1,2,4,3,4096,0,13.076682,27775.453,636
9719,8192,1,2,4,3,8192,0,13.026343,27259.68,601
9723,8192,1,2,4,4,512,0,13.21559,29313.467,655
9724,8192,1,2,4,4,1024,0,13.0733,28361.719,635
9725,8192,1,2,4,4,2048,0,13.060547,27961.389,629
9726,8192,1,2,4,4,4096,0,13.18136,27397.469,638
9727,8192,1,2,4,4,8192,0,13.062561,27137.586,601
9729,8192,1,3,1,1,128,0,7.81933,27378.848,507
9730,8192,1,3,1,1,256,0,7.855581,24092.949,440
9731,8192,1,3,1,1,512,0,7.788316,23027.887,407
9732,8192,1,3,1,1,1024,0,7.827386,21803.488,384
9733,8192,1,3,1,1,2048,0,7.803622,21644.42,376
9734,8192,1,3,1,1,4096,0,7.810872,21932.232,396
9735,8192,1,3,1,1,8192,0,7.831414,21638.568,372
9737,8192,1,3,1,2,128,0,7.841484,27191.85,513
9738,8192,1,3,1,2,256,0,7.841484,24016.342,447
9739,8192,1,3,1,2,512,0,7.855178,22647.506,415
9740,8192,1,3,1,2,1024,0,7.811275,22026.662,393
9741,8192,1,3,1,2,2048,0,7.875721,21586.697,386
9742,8192,1,3,1,2,4096,0,7.826983,21892.863,396
9743,8192,1,3,1,2,8192,0,7.855581,21555.045,372
9746,8192,1,3,1,3,256,0,7.828944,24233.398,440
