n,knob_tmpdim,knob_indim,knob_UNROLL_FACTOR,knob_UNROLL_LOOP1,knob_UNROLL_LOOP2,knob_UNROLL_LOOP3,knob_UNROLL_LOOP4,knob_tmpsize,knob_size,knob_I_B,obj1,obj2
7293,20,200,1,2,4,4,4,400,40000,0,2.891764,2242.912
7294,20,200,1,3,1,1,1,400,40000,0,2.016557,1800.022
7295,20,200,1,3,1,1,2,400,40000,0,1.650683,1842.582
7296,20,200,1,3,1,1,3,400,40000,0,2.341669,1821.834
7297,20,200,1,3,1,1,4,400,40000,0,2.269061,1887.536
7298,20,200,1,3,1,2,1,400,40000,0,1.808733,1872.906
7299,20,200,1,3,1,2,2,400,40000,0,2.060056,2004.31
7300,20,200,1,3,1,2,3,400,40000,0,2.498495,1671.544
7301,20,200,1,3,1,2,4,400,40000,0,2.095828,2067.352
7302,20,200,1,3,1,3,1,400,40000,0,2.229214,1940.47
7303,20,200,1,3,1,3,2,400,40000,0,1.711224,2131.724
7304,20,200,1,3,1,3,3,400,40000,0,2.380784,1877.428
7305,20,200,1,3,1,3,4,400,40000,0,2.605344,2097.41
7306,20,200,1,3,1,4,1,400,40000,0,1.80101,1837.262
7307,20,200,1,3,1,4,2,400,40000,0,2.494096,2031.708
7308,20,200,1,3,1,4,3,400,40000,0,2.334567,1669.416
7309,20,200,1,3,1,4,4,400,40000,0,2.584319,1893.92
7310,20,200,1,3,2,1,1,400,40000,0,2.097692,1843.114
7311,20,200,1,3,2,1,2,400,40000,0,1.919776,1789.648
7312,20,200,1,3,2,1,3,400,40000,0,3.607283,2120.818
7313,20,200,1,3,2,1,4,400,40000,0,1.908121,1792.574
7314,20,200,1,3,2,2,1,400,40000,0,2.361823,1895.782
7315,20,200,1,3,2,2,2,400,40000,0,2.169265,2009.098
7316,20,200,1,3,2,2,3,400,40000,0,2.881747,1905.89
7317,20,200,1,3,2,2,4,400,40000,0,1.600761,2158.856
7318,20,200,1,3,2,3,1,400,40000,0,2.240092,1994.734
7319,20,200,1,3,2,3,2,400,40000,0,2.776048,2209.13
7320,20,200,1,3,2,3,3,400,40000,0,2.600285,2084.376
7321,20,200,1,3,2,3,4,400,40000,0,2.230415,2258.872
7322,20,200,1,3,2,4,1,400,40000,0,3.064468,2195.83
7323,20,200,1,3,2,4,2,400,40000,0,2.315104,2281.216
7324,20,200,1,3,2,4,3,400,40000,0,3.353425,1939.406
7325,20,200,1,3,2,4,4,400,40000,0,2.33866,2359.686
7326,20,200,1,3,3,1,1,400,40000,0,2.017728,1738.31
7327,20,200,1,3,3,1,2,400,40000,0,2.335432,1588.02
7328,20,200,1,3,3,1,3,400,40000,0,2.377863,1835.666
7329,20,200,1,3,3,1,4,400,40000,0,1.972518,2023.196
7330,20,200,1,3,3,2,1,400,40000,0,2.26827,1648.934
7331,20,200,1,3,3,2,2,400,40000,0,2.542652,1597.33
7332,20,200,1,3,3,2,3,400,40000,0,2.374482,1716.764
7333,20,200,1,3,3,2,4,400,40000,0,2.510554,1871.576
7334,20,200,1,3,3,3,1,400,40000,0,2.230564,1962.282
7335,20,200,1,3,3,3,2,400,40000,0,2.310381,2011.226
7336,20,200,1,3,3,3,3,400,40000,0,2.36848,2009.63
7337,20,200,1,3,3,3,4,400,40000,0,2.629135,2113.37
7338,20,200,1,3,3,4,1,400,40000,0,2.277185,1819.706
7339,20,200,1,3,3,4,2,400,40000,0,2.404254,2196.096
7340,20,200,1,3,3,4,3,400,40000,0,2.323537,1770.23
7341,20,200,1,3,3,4,4,400,40000,0,2.678672,2239.454
7342,20,200,1,3,4,1,1,400,40000,0,1.881434,1694.952
7343,20,200,1,3,4,1,2,400,40000,0,1.797246,1760.654
7344,20,200,1,3,4,1,3,400,40000,0,2.126779,1955.632
7345,20,200,1,3,4,1,4,400,40000,0,1.830977,1799.224
7346,20,200,1,3,4,2,1,400,40000,0,1.674162,1445.976
7347,20,200,1,3,4,2,2,400,40000,0,1.793713,1462.734
7348,20,200,1,3,4,2,3,400,40000,0,1.76787,1644.412
7349,20,200,1,3,4,2,4,400,40000,0,1.544236,2003.512
7350,20,200,1,3,4,3,1,400,40000,0,1.604872,1967.07
7351,20,200,1,3,4,3,2,400,40000,0,1.851857,2122.414
7352,20,200,1,3,4,3,3,400,40000,0,1.833768,2009.896
7353,20,200,1,3,4,3,4,400,40000,0,2.318473,2126.67
7354,20,200,1,3,4,4,1,400,40000,0,1.656754,1881.152
7355,20,200,1,3,4,4,2,400,40000,0,1.866612,1997.394
7356,20,200,1,3,4,4,3,400,40000,0,1.877541,1779.274
7357,20,200,1,3,4,4,4,400,40000,0,1.935262,2056.978
7358,20,200,1,4,1,1,1,400,40000,0,2.46134,1986.488
7359,20,200,1,4,1,1,2,400,40000,0,1.861391,1902.166
7360,20,200,1,4,1,1,3,400,40000,0,2.773906,2026.92
7361,20,200,1,4,1,1,4,400,40000,0,2.217425,1975.316
7362,20,200,1,4,1,2,1,400,40000,0,1.855303,1962.814
7363,20,200,1,4,1,2,2,400,40000,0,1.586532,1862
7364,20,200,1,4,1,2,3,400,40000,0,2.261602,1752.142
7365,20,200,1,4,1,2,4,400,40000,0,2.182048,2224.558
7366,20,200,1,4,1,3,1,400,40000,0,2.126266,2117.094
7367,20,200,1,4,1,3,2,400,40000,0,2.508689,2068.15
7368,20,200,1,4,1,3,3,400,40000,0,2.316064,2143.428
7369,20,200,1,4,1,3,4,400,40000,0,2.607244,2142.63
7370,20,200,1,4,1,4,1,400,40000,0,1.817372,2057.776
7371,20,200,1,4,1,4,2,400,40000,0,2.865232,1827.42
7372,20,200,1,4,1,4,3,400,40000,0,1.859338,1794.436
7373,20,200,1,4,1,4,4,400,40000,0,2.488781,2093.154
7374,20,200,1,4,2,1,1,400,40000,0,2.496005,2232.538
7375,20,200,1,4,2,1,2,400,40000,0,2.392482,2179.072
7376,20,200,1,4,2,1,3,400,40000,0,2.735464,2261
7377,20,200,1,4,2,1,4,400,40000,0,2.977144,2146.62
7378,20,200,1,4,2,2,1,400,40000,0,1.823978,1787.254
7379,20,200,1,4,2,2,2,400,40000,0,2.488781,1939.14
7380,20,200,1,4,2,2,3,400,40000,0,2.385369,2067.352
7381,20,200,1,4,2,2,4,400,40000,0,2.238023,2232.804
7382,20,200,1,4,2,3,1,400,40000,0,2.004064,2258.872
7383,20,200,1,4,2,3,2,400,40000,0,2.700151,2255.148
7384,20,200,1,4,2,3,3,400,40000,0,2.255764,2292.92
7385,20,200,1,4,2,3,4,400,40000,0,2.269853,2265.788
7386,20,200,1,4,2,4,1,400,40000,0,2.615034,2334.682
7387,20,200,1,4,2,4,2,400,40000,0,2.707467,1944.46
7388,20,200,1,4,2,4,3,400,40000,0,2.775525,2325.106
7389,20,200,1,4,2,4,4,400,40000,0,2.433505,2235.198
7390,20,200,1,4,3,1,1,400,40000,0,1.514523,1870.778
7391,20,200,1,4,3,1,2,400,40000,0,1.952744,1843.912
7392,20,200,1,4,3,1,3,400,40000,0,1.66598,1977.976
7393,20,200,1,4,3,1,4,400,40000,0,2.95076,1833.538
7394,20,200,1,4,3,2,1,400,40000,0,1.649218,1476.3
7395,20,200,1,4,3,2,2,400,40000,0,1.423827,1684.312
7396,20,200,1,4,3,2,3,400,40000,0,1.71357,1649.732
7397,20,200,1,4,3,2,4,400,40000,0,2.143869,2118.158
7398,20,200,1,4,3,3,1,400,40000,0,1.728495,2012.29
7399,20,200,1,4,3,3,2,400,40000,0,1.614319,1823.962
7400,20,200,1,4,3,3,3,400,40000,0,1.876809,2053.786
7401,20,200,1,4,3,3,4,400,40000,0,1.599623,1949.248
7402,20,200,1,4,3,4,1,400,40000,0,2.433579,2060.436
7403,20,200,1,4,3,4,2,400,40000,0,2.15271,1804.278
7404,20,200,1,4,3,4,3,400,40000,0,2.406044,2124.542
7405,20,200,1,4,3,4,4,400,40000,0,2.217317,1890.462
7406,20,200,1,4,4,1,1,400,40000,0,1.512883,1487.472
7407,20,200,1,4,4,1,2,400,40000,0,2.300672,1895.782
7408,20,200,1,4,4,1,3,400,40000,0,2.578571,1899.772
7409,20,200,1,4,4,1,4,400,40000,0,2.367983,1888.068
7410,20,200,1,4,4,2,1,400,40000,0,2.339835,1724.212
7411,20,200,1,4,4,2,2,400,40000,0,1.8291,1522.052
7412,20,200,1,4,4,2,3,400,40000,0,2.66484,1902.964
7413,20,200,1,4,4,2,4,400,40000,0,2.19258,2031.708
7414,20,200,1,4,4,3,1,400,40000,0,1.969594,1661.436
7415,20,200,1,4,4,3,2,400,40000,0,2.200052,2158.856
7416,20,200,1,4,4,3,3,400,40000,0,2.252466,1739.906
7417,20,200,1,4,4,3,4,400,40000,0,3.028276,2121.882
7418,20,200,1,4,4,4,1,400,40000,0,2.432137,1894.984
7419,20,200,1,4,4,4,2,400,40000,0,2.029861,2014.418
7420,20,200,1,4,4,4,3,400,40000,0,2.672145,1983.562
7421,20,200,1,4,4,4,4,400,40000,0,3.587808,2055.648
7422,20,200,2,1,1,1,1,400,40000,0,0.959511,1410.598
7423,20,200,2,1,1,1,2,400,40000,0,0.9996,1668.352
7424,20,200,2,1,1,1,3,400,40000,0,1.341652,1388.786
7425,20,200,2,1,1,1,4,400,40000,0,0.935267,1870.512
7426,20,200,2,1,1,2,1,400,40000,0,1.154017,1439.858
7427,20,200,2,1,1,2,2,400,40000,0,1.220682,1570.198
7428,20,200,2,1,1,2,3,400,40000,0,1.326362,1523.914
7429,20,200,2,1,1,2,4,400,40000,0,1.08936,1857.478
7430,20,200,2,1,1,3,1,400,40000,0,1.258887,1732.724
7431,20,200,2,1,1,3,2,400,40000,0,0.94479,1883.812
7432,20,200,2,1,1,3,3,400,40000,0,1.346894,1745.492
7433,20,200,2,1,1,3,4,400,40000,0,0.906391,2048.732
7434,20,200,2,1,1,4,1,400,40000,0,1.189176,1655.318
7435,20,200,2,1,1,4,2,400,40000,0,0.978125,1650.796
7436,20,200,2,1,1,4,3,400,40000,0,1.355254,1524.446
7437,20,200,2,1,1,4,4,400,40000,0,1.177666,1722.35
7438,20,200,2,1,2,1,1,400,40000,0,1.347089,1671.012
7439,20,200,2,1,2,1,2,400,40000,0,1.554322,1799.224
7440,20,200,2,1,2,1,3,400,40000,0,1.387111,1745.758
7441,20,200,2,1,2,1,4,400,40000,0,1.673903,2063.096
7442,20,200,2,1,2,2,1,400,40000,0,1.062376,1330
7443,20,200,2,1,2,2,2,400,40000,0,1.080605,1661.17
7444,20,200,2,1,2,2,3,400,40000,0,1.76602,1820.504
7445,20,200,2,1,2,2,4,400,40000,0,1.439994,1968.4
7446,20,200,2,1,2,3,1,400,40000,0,1.355786,1821.302
7447,20,200,2,1,2,3,2,400,40000,0,1.57485,2014.95
7448,20,200,2,1,2,3,3,400,40000,0,1.44385,1864.66
7449,20,200,2,1,2,3,4,400,40000,0,1.576292,2297.442
7450,20,200,2,1,2,4,1,400,40000,0,1.255564,1900.57
7451,20,200,2,1,2,4,2,400,40000,0,1.604021,1775.018
7452,20,200,2,1,2,4,3,400,40000,0,1.320059,1888.334
7453,20,200,2,1,2,4,4,400,40000,0,1.060656,2063.894
7454,20,200,2,1,3,1,1,400,40000,0,1.646373,1897.91
7455,20,200,2,1,3,1,2,400,40000,0,0.906578,1731.66
7456,20,200,2,1,3,1,3,400,40000,0,1.343301,1882.748
7457,20,200,2,1,3,1,4,400,40000,0,1.246784,1946.854
7458,20,200,2,1,3,2,1,400,40000,0,1.017232,1517.53
7459,20,200,2,1,3,2,2,400,40000,0,1.137986,1658.244
7460,20,200,2,1,3,2,3,400,40000,0,1.372635,1676.066
7461,20,200,2,1,3,2,4,400,40000,0,1.309959,1919.19
7462,20,200,2,1,3,3,1,400,40000,0,1.289654,1963.08
7463,20,200,2,1,3,3,2,400,40000,0,1.438953,2179.87
7464,20,200,2,1,3,3,3,400,40000,0,1.347905,1999.788
7465,20,200,2,1,3,3,4,400,40000,0,1.48631,2114.966
7466,20,200,2,1,3,4,1,400,40000,0,1.024286,1724.212
7467,20,200,2,1,3,4,2,400,40000,0,1.403965,1878.226
7468,20,200,2,1,3,4,3,400,40000,0,1.387108,1759.59
7469,20,200,2,1,3,4,4,400,40000,0,1.419944,2299.57
7470,20,200,2,1,4,1,1,400,40000,0,0.888763,1751.61
7471,20,200,2,1,4,1,2,400,40000,0,1.193897,2041.284
7472,20,200,2,1,4,1,3,400,40000,0,1.360808,1873.97
7473,20,200,2,1,4,1,4,400,40000,0,1.411137,1662.5
7474,20,200,2,1,4,2,1,400,40000,0,0.932347,1470.182
7475,20,200,2,1,4,2,2,400,40000,0,1.14561,1899.506
7476,20,200,2,1,4,2,3,400,40000,0,1.051887,1939.406
7477,20,200,2,1,4,2,4,400,40000,0,1.380234,1836.198
7478,20,200,2,1,4,3,1,400,40000,0,1.128575,1988.084
7479,20,200,2,1,4,3,2,400,40000,0,1.391933,2379.37
7480,20,200,2,1,4,3,3,400,40000,0,1.560574,1993.404
7481,20,200,2,1,4,3,4,400,40000,0,1.40643,1917.594
7482,20,200,2,1,4,4,1,400,40000,0,1.451571,1971.592
7483,20,200,2,1,4,4,2,400,40000,0,0.989851,2095.814
7484,20,200,2,1,4,4,3,400,40000,0,1.007051,1976.114
7485,20,200,2,1,4,4,4,400,40000,0,1.480825,1904.56
7486,20,200,2,2,1,1,1,400,40000,0,1.147095,1671.544
7487,20,200,2,2,1,1,2,400,40000,0,1.370701,1813.056
7488,20,200,2,2,1,1,3,400,40000,0,1.235659,1684.844
7489,20,200,2,2,1,1,4,400,40000,0,1.008835,1946.854
7490,20,200,2,2,1,2,1,400,40000,0,1.103486,1477.63
7491,20,200,2,2,1,2,2,400,40000,0,1.119718,1314.04
7492,20,200,2,2,1,2,3,400,40000,0,1.21032,1502.9
7493,20,200,2,2,1,2,4,400,40000,0,1.140058,1607.172
7494,20,200,2,2,1,3,1,400,40000,0,0.975277,1761.718
7495,20,200,2,2,1,3,2,400,40000,0,1.393938,1977.178
7496,20,200,2,2,1,3,3,400,40000,0,1.068838,1764.378
7497,20,200,2,2,1,3,4,400,40000,0,0.958857,2093.952
7498,20,200,2,2,1,4,1,400,40000,0,1.012622,1808.8
7499,20,200,2,2,1,4,2,400,40000,0,1.061035,1943.396
7500,20,200,2,2,1,4,3,400,40000,0,1.090992,1805.608
7501,20,200,2,2,1,4,4,400,40000,0,1.044192,2016.812
7502,20,200,2,2,2,1,1,400,40000,0,1.064349,1762.782
7503,20,200,2,2,2,1,2,400,40000,0,1.105709,2019.206
7504,20,200,2,2,2,1,3,400,40000,0,1.148436,1808.002
7505,20,200,2,2,2,1,4,400,40000,0,1.817311,2191.84
7506,20,200,2,2,2,2,1,400,40000,0,1.102526,1531.628
7507,20,200,2,2,2,2,2,400,40000,0,0.929071,1714.104
7508,20,200,2,2,2,2,3,400,40000,0,1.244669,1770.496
7509,20,200,2,2,2,2,4,400,40000,0,1.340136,1958.558
7510,20,200,2,2,2,3,1,400,40000,0,1.125733,1850.296
7511,20,200,2,2,2,3,2,400,40000,0,1.397679,2125.606
7512,20,200,2,2,2,3,3,400,40000,0,1.276198,1906.954
7513,20,200,2,2,2,3,4,400,40000,0,1.713057,2343.46
7514,20,200,2,2,2,4,1,400,40000,0,1.253664,1943.662
7515,20,200,2,2,2,4,2,400,40000,0,1.421669,1944.992
7516,20,200,2,2,2,4,3,400,40000,0,1.370298,1925.308
7517,20,200,2,2,2,4,4,400,40000,0,1.331234,2095.548
7518,20,200,2,2,3,1,1,400,40000,0,0.919725,1966.538
7519,20,200,2,2,3,1,2,400,40000,0,0.964592,2015.216
7520,20,200,2,2,3,1,3,400,40000,0,0.949412,1982.498
7521,20,200,2,2,3,1,4,400,40000,0,1.223615,2246.636
7522,20,200,2,2,3,2,1,400,40000,0,1.058877,2002.714
7523,20,200,2,2,3,2,3,400,40000,0,1.121244,2004.31
7524,20,200,2,2,3,2,4,400,40000,0,1.402914,2213.918
7525,20,200,2,2,3,3,1,400,40000,0,1.327968,2052.988
7526,20,200,2,2,3,3,2,400,40000,0,0.978587,2184.392
7527,20,200,2,2,3,3,3,400,40000,0,1.426525,2090.76
7528,20,200,2,2,3,3,4,400,40000,0,1.608679,2308.082
7529,20,200,2,2,3,4,1,400,40000,0,1.259699,1707.986
7530,20,200,2,2,3,4,2,400,40000,0,1.574205,2242.646
7531,20,200,2,2,3,4,3,400,40000,0,1.359765,1838.858
7532,20,200,2,2,3,4,4,400,40000,0,1.526276,2375.912
7533,20,200,2,2,4,1,1,400,40000,0,0.951205,1607.704
7534,20,200,2,2,4,1,2,400,40000,0,1.149616,2142.098
7535,20,200,2,2,4,1,3,400,40000,0,0.991778,1951.642
7536,20,200,2,2,4,1,4,400,40000,0,1.396998,1853.488
7537,20,200,2,2,4,2,1,400,40000,0,1.209323,1792.308
7538,20,200,2,2,4,2,2,400,40000,0,0.981213,1934.086
7539,20,200,2,2,4,2,3,400,40000,0,1.07602,1939.14
7540,20,200,2,2,4,2,4,400,40000,0,1.085818,1710.38
7541,20,200,2,2,4,3,1,400,40000,0,1.018189,1784.86
7542,20,200,2,2,4,3,2,400,40000,0,1.063465,2368.73
7543,20,200,2,2,4,3,3,400,40000,0,1.133803,2240.518
7544,20,200,2,2,4,3,4,400,40000,0,1.284268,1997.66
7545,20,200,2,2,4,4,1,400,40000,0,0.925443,2152.738
7546,20,200,2,2,4,4,2,400,40000,0,1.195254,2222.962
7547,20,200,2,2,4,4,3,400,40000,0,1.185527,2118.424
7548,20,200,2,2,4,4,4,400,40000,0,1.464059,1987.818
7549,20,200,2,3,1,1,1,400,40000,0,1.05399,1718.094
7550,20,200,2,3,1,1,2,400,40000,0,1.006241,1754.27
7551,20,200,2,3,1,1,3,400,40000,0,1.378876,1656.382
7552,20,200,2,3,1,1,4,400,40000,0,1.600601,1699.208
7553,20,200,2,3,1,2,1,400,40000,0,1.14011,1508.22
7554,20,200,2,3,1,2,2,400,40000,0,1.282637,1598.128
7555,20,200,2,3,1,2,3,400,40000,0,1.527605,1539.874
7556,20,200,2,3,1,2,4,400,40000,0,1.118299,1882.216
7557,20,200,2,3,1,3,1,400,40000,0,1.354903,1772.624
7558,20,200,2,3,1,3,2,400,40000,0,1.095095,2076.928
7559,20,200,2,3,1,3,3,400,40000,0,1.45777,1860.138
7560,20,200,2,3,1,3,4,400,40000,0,0.992632,2110.444
7561,20,200,2,3,1,4,1,400,40000,0,1.338086,1698.676
7562,20,200,2,3,1,4,2,400,40000,0,1.283157,1698.144
7563,20,200,2,3,1,4,3,400,40000,0,1.544979,1603.714
7564,20,200,2,3,1,4,4,400,40000,0,1.375574,2158.058
7565,20,200,2,3,2,1,1,400,40000,0,1.377453,1729.532
7566,20,200,2,3,2,1,2,400,40000,0,1.561941,1842.848
7567,20,200,2,3,2,1,3,400,40000,0,1.419593,1835.134
7568,20,200,2,3,2,1,4,400,40000,0,1.229044,2019.738
7569,20,200,2,3,2,2,1,400,40000,0,1.098614,1375.486
7570,20,200,2,3,2,2,2,400,40000,0,1.037085,1716.764
7571,20,200,2,3,2,2,3,400,40000,0,1.488185,1823.164
7572,20,200,2,3,2,2,4,400,40000,0,1.482744,1873.438
7573,20,200,2,3,2,3,1,400,40000,0,1.36664,1849.232
7574,20,200,2,3,2,3,2,400,40000,0,1.676348,2124.276
7575,20,200,2,3,2,3,3,400,40000,0,1.520963,1923.978
7576,20,200,2,3,2,3,4,400,40000,0,1.684969,2320.318
7577,20,200,2,3,2,4,1,400,40000,0,1.578976,1926.904
7578,20,200,2,3,2,4,2,400,40000,0,1.824774,1800.82
7579,20,200,2,3,2,4,3,400,40000,0,1.717912,1908.284
7580,20,200,2,3,2,4,4,400,40000,0,1.134066,2087.302
7581,20,200,2,3,3,1,1,400,40000,0,1.287714,1902.166
7582,20,200,2,3,3,1,2,400,40000,0,1.00838,1926.106
7583,20,200,2,3,3,1,3,400,40000,0,1.385626,1873.438
7584,20,200,2,3,3,1,4,400,40000,0,1.29376,1942.864
7585,20,200,2,3,3,2,1,400,40000,0,0.967456,1535.352
7586,20,200,2,3,3,2,2,400,40000,0,1.39984,1714.902
7587,20,200,2,3,3,2,3,400,40000,0,1.402894,1792.574
7588,20,200,2,3,3,2,4,400,40000,0,1.608382,1911.21
7589,20,200,2,3,3,3,1,400,40000,0,1.440897,2082.514
7590,20,200,2,3,3,3,2,400,40000,0,1.082916,2193.436
7591,20,200,2,3,3,3,3,400,40000,0,1.545884,2061.766
7592,20,200,2,3,3,3,4,400,40000,0,1.612903,2206.47
7593,20,200,2,3,3,4,1,400,40000,0,1.186219,1850.828
7594,20,200,2,3,3,4,2,400,40000,0,1.148733,1900.57
7595,20,200,2,3,3,4,3,400,40000,0,1.439182,1775.816
7596,20,200,2,3,3,4,4,400,40000,0,1.592763,2348.248
7597,20,200,2,3,4,1,1,400,40000,0,1.005729,1768.102
7598,20,200,2,3,4,1,2,400,40000,0,1.369096,2104.858
7599,20,200,2,3,4,1,3,400,40000,0,1.411158,1874.768
7600,20,200,2,3,4,1,4,400,40000,0,1.597327,1662.766
7601,20,200,2,3,4,2,1,400,40000,0,1.096273,1515.668
7602,20,200,2,3,4,2,2,400,40000,0,1.32511,1929.564
7603,20,200,2,3,4,2,3,400,40000,0,1.141897,2030.378
7604,20,200,2,3,4,2,4,400,40000,0,1.522862,1837.794
7605,20,200,2,3,4,3,1,400,40000,0,1.231478,2031.974
7606,20,200,2,3,4,3,2,400,40000,0,1.59473,2405.97
7607,20,200,2,3,4,3,3,400,40000,0,1.588427,2036.23
7608,20,200,2,3,4,3,4,400,40000,0,1.525547,1947.918
7609,20,200,2,3,4,4,1,400,40000,0,1.320764,1987.286
7610,20,200,2,3,4,4,2,400,40000,0,1.095016,2114.434
7611,20,200,2,3,4,4,3,400,40000,0,1.081191,1943.396
7612,20,200,2,3,4,4,4,400,40000,0,1.589184,1919.722
7613,20,200,2,4,1,1,1,400,40000,0,1.345483,1869.98
7614,20,200,2,4,1,1,2,400,40000,0,1.203262,2000.586
7615,20,200,2,4,1,1,3,400,40000,0,1.410864,1883.546
7616,20,200,2,4,1,1,4,400,40000,0,1.432284,1938.874
7617,20,200,2,4,1,2,1,400,40000,0,1.254964,1513.008
7618,20,200,2,4,1,2,2,400,40000,0,0.946795,1667.554
7619,20,200,2,4,1,2,3,400,40000,0,1.329983,1533.224
7620,20,200,2,4,1,2,4,400,40000,0,1.17383,1758.526
7621,20,200,2,4,1,3,1,400,40000,0,1.297363,1979.04
7622,20,200,2,4,1,3,2,400,40000,0,1.288804,2055.116
7623,20,200,2,4,1,3,3,400,40000,0,1.487642,2048.2
7624,20,200,2,4,1,3,4,400,40000,0,1.491592,2045.274
7625,20,200,2,4,1,4,1,400,40000,0,1.037452,1741.502
7626,20,200,2,4,1,4,2,400,40000,0,1.13474,1752.408
7627,20,200,2,4,1,4,3,400,40000,0,1.117888,1777.678
7628,20,200,2,4,1,4,4,400,40000,0,1.166965,2099.538
7629,20,200,2,4,2,1,1,400,40000,0,1.08626,1627.654
7630,20,200,2,4,2,1,2,400,40000,0,1.323099,2069.746
7631,20,200,2,4,2,1,3,400,40000,0,1.63477,1985.69
7632,20,200,2,4,2,1,4,400,40000,0,1.535294,1965.74
7633,20,200,2,4,2,2,1,400,40000,0,1.091078,1452.36
7634,20,200,2,4,2,2,2,400,40000,0,1.133603,1616.216
7635,20,200,2,4,2,2,3,400,40000,0,1.365649,1648.136
7636,20,200,2,4,2,2,4,400,40000,0,1.814272,2078.258
7637,20,200,2,4,2,3,1,400,40000,0,1.153919,1709.316
7638,20,200,2,4,2,3,2,400,40000,0,1.642615,2159.654
7639,20,200,2,4,2,3,3,400,40000,0,1.639063,2269.246
7640,20,200,2,4,2,3,4,400,40000,0,1.283477,2124.01
7641,20,200,2,4,2,4,1,400,40000,0,1.88541,1764.378
7642,20,200,2,4,2,4,2,400,40000,0,1.774513,1876.896
7643,20,200,2,4,2,4,3,400,40000,0,1.602065,1942.066
7644,20,200,2,4,2,4,4,400,40000,0,2.004259,2165.772
7645,20,200,2,4,3,1,1,400,40000,0,1.293594,2008.566
7646,20,200,2,4,3,1,2,400,40000,0,0.904667,2134.916
7647,20,200,2,4,3,1,3,400,40000,0,1.503815,1989.414
7648,20,200,2,4,3,1,4,400,40000,0,1.183268,2086.504
7649,20,200,2,4,3,2,1,400,40000,0,0.92081,1723.946
7650,20,200,2,4,3,2,2,400,40000,0,1.165804,1742.832
7651,20,200,2,4,3,2,3,400,40000,0,1.042948,1711.178
7652,20,200,2,4,3,2,4,400,40000,0,0.979087,1746.29
7653,20,200,2,4,3,3,1,400,40000,0,0.99907,2168.698
7654,20,200,2,4,3,3,2,400,40000,0,1.214403,2287.866
7655,20,200,2,4,3,3,3,400,40000,0,1.132794,2203.544
7656,20,200,2,4,3,3,4,400,40000,0,1.184417,2426.984
7657,20,200,2,4,3,4,1,400,40000,0,1.057397,2033.038
7658,20,200,2,4,3,4,2,400,40000,0,1.360444,2079.322
7659,20,200,2,4,3,4,3,400,40000,0,1.171069,2011.226
7660,20,200,2,4,3,4,4,400,40000,0,1.509911,2382.03
7661,20,200,2,4,4,1,1,400,40000,0,0.980759,1623.664
7662,20,200,2,4,4,1,2,400,40000,0,1.52449,2204.874
7663,20,200,2,4,4,1,3,400,40000,0,1.241104,1680.056
7664,20,200,2,4,4,1,4,400,40000,0,1.514366,1925.84
7665,20,200,2,4,4,2,1,400,40000,0,1.089364,1805.076
7666,20,200,2,4,4,2,2,400,40000,0,1.310152,1654.786
7667,20,200,2,4,4,2,3,400,40000,0,1.395451,2036.762
7668,20,200,2,4,4,2,4,400,40000,0,1.378824,2201.682
7669,20,200,2,4,4,3,1,400,40000,0,1.016237,1773.954
7670,20,200,2,4,4,3,2,400,40000,0,1.595498,2449.594
7671,20,200,2,4,4,3,3,400,40000,0,1.377385,1974.518
7672,20,200,2,4,4,3,4,400,40000,0,1.214802,2005.906
7673,20,200,2,4,4,4,1,400,40000,0,1.184191,1796.83
7674,20,200,2,4,4,4,2,400,40000,0,1.521978,2336.012
7675,20,200,2,4,4,4,3,400,40000,0,1.104197,2225.09
7676,20,200,2,4,4,4,4,400,40000,0,1.097933,2294.782
7677,20,200,3,1,1,1,1,400,40000,0,1.730308,2083.046
7678,20,200,3,1,1,1,2,400,40000,0,1.903753,2317.924
7679,20,200,3,1,1,1,3,400,40000,0,2.367582,2276.428
7680,20,200,3,1,1,1,4,400,40000,0,2.379401,2547.482
7681,20,200,3,1,1,2,1,400,40000,0,1.553053,2232.006
7682,20,200,3,1,1,2,2,400,40000,0,1.952433,2350.908
7683,20,200,3,1,1,2,3,400,40000,0,2.181896,2326.436
7684,20,200,3,1,1,2,4,400,40000,0,2.627608,2458.372
7685,20,200,3,1,1,3,1,400,40000,0,1.818225,2192.638
7686,20,200,3,1,1,3,2,400,40000,0,2.039073,2397.724
7687,20,200,3,1,1,3,3,400,40000,0,1.938304,2154.866
7688,20,200,3,1,1,3,4,400,40000,0,2.586429,2484.706
7689,20,200,3,1,1,4,1,400,40000,0,1.885995,2402.246
7690,20,200,3,1,1,4,2,400,40000,0,2.034911,2564.24
7691,20,200,3,1,1,4,3,400,40000,0,1.966084,2311.274
7692,20,200,3,1,1,4,4,400,40000,0,2.332512,2476.726
7693,20,200,3,1,2,1,1,400,40000,0,2.149321,2029.048
7694,20,200,3,1,2,1,2,400,40000,0,2.271817,2216.844
7695,20,200,3,1,2,1,3,400,40000,0,2.417662,2087.302
7696,20,200,3,1,2,1,4,400,40000,0,1.803616,2163.378
7697,20,200,3,1,2,2,1,400,40000,0,1.976313,2206.736
7698,20,200,3,1,2,2,2,400,40000,0,2.56436,2322.712
7699,20,200,3,1,2,2,3,400,40000,0,2.197066,2271.64
7700,20,200,3,1,2,2,4,400,40000,0,2.295251,2293.718
