n,knob_tmpdim,knob_indim,knob_UNROLL_FACTOR,knob_UNROLL_LOOP1,knob_UNROLL_LOOP2,knob_UNROLL_LOOP3,knob_UNROLL_LOOP4,knob_tmpsize,knob_size,knob_I_B,obj1,obj2,FF
7006,20,100,4,2,2,4,3,400,10000,0,0.171576,2028.516,117
7007,20,100,4,2,2,4,4,400,10000,0,0.173681,1999.522,83
7008,20,100,4,2,3,1,1,400,10000,0,0.115430,1975.848,114
7009,20,100,4,2,3,1,2,400,10000,0,0.103499,2250.360,112
7010,20,100,4,2,3,1,3,400,10000,0,0.118332,1981.168,114
7011,20,100,4,2,3,1,4,400,10000,0,0.197795,2307.284,117
7012,20,100,4,2,3,2,1,400,10000,0,0.112302,2164.708,109
7013,20,100,4,2,3,2,2,400,10000,0,0.109607,2040.486,107
7014,20,100,4,2,3,2,3,400,10000,0,0.118009,2199.820,109
7015,20,100,4,2,3,2,4,400,10000,0,0.138088,1993.670,80
7016,20,100,4,2,3,3,1,400,10000,0,0.123665,2238.656,119
7017,20,100,4,2,3,3,2,400,10000,0,0.115593,2578.072,117
7018,20,100,4,2,3,3,3,400,10000,0,0.126540,2181.998,119
7019,20,100,4,2,3,3,4,400,10000,0,0.201147,2628.346,122
7020,20,100,4,2,3,4,1,400,10000,0,0.124054,2290.260,117
7021,20,100,4,2,3,4,2,400,10000,0,0.119303,2793.266,115
7022,20,100,4,2,3,4,3,400,10000,0,0.126884,2398.256,117
7023,20,100,4,2,3,4,4,400,10000,0,0.123420,2484.972,85
7024,20,100,4,2,4,1,1,400,10000,0,0.112462,1995.532,115
7025,20,100,4,2,4,1,2,400,10000,0,0.124576,2069.746,115
7026,20,100,4,2,4,1,3,400,10000,0,0.117111,2006.438,117
7027,20,100,4,2,4,1,4,400,10000,0,0.142357,1913.072,83
7028,20,100,4,2,4,2,1,400,10000,0,0.109067,1844.710,110
7029,20,100,4,2,4,2,2,400,10000,0,0.139538,2230.942,110
7030,20,100,4,2,4,2,3,400,10000,0,0.125354,2067.086,112
7031,20,100,4,2,4,2,4,400,10000,0,0.129053,2160.718,110
7032,20,100,4,2,4,3,1,400,10000,0,0.114984,2257.542,120
7033,20,100,4,2,4,3,2,400,10000,0,0.126365,2328.830,120
7034,20,100,4,2,4,3,3,400,10000,0,0.116023,2386.286,122
7035,20,100,4,2,4,3,4,400,10000,0,0.149449,2161.516,88
7036,20,100,4,2,4,4,1,400,10000,0,0.190751,2113.902,83
7037,20,100,4,2,4,4,2,400,10000,0,0.168601,2372.986,83
7038,20,100,4,2,4,4,3,400,10000,0,0.196433,2164.974,85
7039,20,100,4,2,4,4,4,400,10000,0,0.128587,2323.244,83
7040,20,100,4,3,1,1,1,400,10000,0,0.132314,2016.280,110
7041,20,100,4,3,1,1,2,400,10000,0,0.130717,1929.564,108
7042,20,100,4,3,1,1,3,400,10000,0,0.163881,1930.628,110
7043,20,100,4,3,1,1,4,400,10000,0,0.126807,2249.030,113
7044,20,100,4,3,1,2,1,400,10000,0,0.112410,1939.140,110
7045,20,100,4,3,1,2,2,400,10000,0,0.104705,1744.960,78
7046,20,100,4,3,1,2,3,400,10000,0,0.166768,1942.864,114
7047,20,100,4,3,1,2,4,400,10000,0,0.155014,1856.946,81
7048,20,100,4,3,1,3,1,400,10000,0,0.139385,2496.942,115
7049,20,100,4,3,1,3,2,400,10000,0,0.135851,2296.910,113
7050,20,100,4,3,1,3,3,400,10000,0,0.177147,2246.636,115
7051,20,100,4,3,1,3,4,400,10000,0,0.158104,2544.822,118
7052,20,100,4,3,1,4,1,400,10000,0,0.129972,2009.630,86
7053,20,100,4,3,1,4,2,400,10000,0,0.140379,2283.344,116
7054,20,100,4,3,1,4,3,400,10000,0,0.161061,2168.698,113
7055,20,100,4,3,1,4,4,400,10000,0,0.123659,2204.608,86
7056,20,100,4,3,2,1,1,400,10000,0,0.193738,1607.438,76
7057,20,100,4,3,2,1,2,400,10000,0,0.158472,1644.146,76
7058,20,100,4,3,2,1,3,400,10000,0,0.212772,1866.788,110
7059,20,100,4,3,2,1,4,400,10000,0,0.170013,2334.150,111
7060,20,100,4,3,2,2,1,400,10000,0,0.153060,1697.346,108
7061,20,100,4,3,2,2,2,400,10000,0,0.158875,1807.204,108
7062,20,100,4,3,2,2,3,400,10000,0,0.152018,1911.742,114
7063,20,100,4,3,2,2,4,400,10000,0,0.180164,2210.992,111
7064,20,100,4,3,2,3,1,400,10000,0,0.199648,1749.748,81
7065,20,100,4,3,2,3,2,400,10000,0,0.166305,1894.452,81
7066,20,100,4,3,2,3,3,400,10000,0,0.213683,1938.076,116
7067,20,100,4,3,2,3,4,400,10000,0,0.167759,2449.860,117
7068,20,100,4,3,2,4,1,400,10000,0,0.160320,2275.098,116
7069,20,100,4,3,2,4,2,400,10000,0,0.160801,2077.992,116
7070,20,100,4,3,2,4,3,400,10000,0,0.218853,2217.376,114
7071,20,100,4,3,2,4,4,400,10000,0,0.172146,2703.358,117
7072,20,100,4,3,3,1,1,400,10000,0,0.185114,2074.800,110
7073,20,100,4,3,3,1,2,400,10000,0,0.111238,2063.362,108
7074,20,100,4,3,3,1,3,400,10000,0,0.189980,2097.676,110
7075,20,100,4,3,3,1,4,400,10000,0,0.151903,2351.440,113
7076,20,100,4,3,3,2,1,400,10000,0,0.143448,2127.734,110
7077,20,100,4,3,3,2,2,400,10000,0,0.130051,1898.442,78
7078,20,100,4,3,3,2,3,400,10000,0,0.146693,2196.894,114
7079,20,100,4,3,3,2,4,400,10000,0,0.157985,2028.782,81
7080,20,100,4,3,3,3,1,400,10000,0,0.184533,2359.154,115
7081,20,100,4,3,3,3,2,400,10000,0,0.118276,2542.428,114
7082,20,100,4,3,3,3,3,400,10000,0,0.203921,2410.492,116
7083,20,100,4,3,3,3,4,400,10000,0,0.162082,2830.506,119
7084,20,100,4,3,3,4,1,400,10000,0,0.147263,2455.712,118
7085,20,100,4,3,3,4,2,400,10000,0,0.142177,2530.192,85
7086,20,100,4,3,3,4,3,400,10000,0,0.155943,2474.864,114
7087,20,100,4,3,3,4,4,400,10000,0,0.154250,2945.152,119
7088,20,100,4,3,4,1,1,400,10000,0,0.109216,2035.432,111
7089,20,100,4,3,4,1,2,400,10000,0,0.163825,2155.398,112
7090,20,100,4,3,4,1,3,400,10000,0,0.120440,2224.824,113
7091,20,100,4,3,4,1,4,400,10000,0,0.149149,2028.516,111
7092,20,100,4,3,4,2,1,400,10000,0,0.124479,1748.418,79
7093,20,100,4,3,4,2,2,400,10000,0,0.185045,1893.122,79
7094,20,100,4,3,4,2,3,400,10000,0,0.135899,1946.588,82
7095,20,100,4,3,4,2,4,400,10000,0,0.167811,1918.924,79
7096,20,100,4,3,4,3,1,400,10000,0,0.112528,2605.736,117
7097,20,100,4,3,4,3,2,400,10000,0,0.175388,2403.576,118
7098,20,100,4,3,4,3,3,400,10000,0,0.122896,2648.296,119
7099,20,100,4,3,4,3,4,400,10000,0,0.152007,2521.414,117
7100,20,100,4,3,4,4,1,400,10000,0,0.152948,2128.532,85
7101,20,100,4,3,4,4,2,400,10000,0,0.149340,2534.980,117
7102,20,100,4,3,4,4,3,400,10000,0,0.160765,2447.732,114
7103,20,100,4,3,4,4,4,400,10000,0,0.126916,2245.838,85
7104,20,100,4,4,1,1,1,400,10000,0,0.116638,1812.524,113
7105,20,100,4,4,1,1,2,400,10000,0,0.097319,1676.332,80
7106,20,100,4,4,1,1,3,400,10000,0,0.119206,1857.744,113
7107,20,100,4,4,1,1,4,400,10000,0,0.128450,2118.424,111
7108,20,100,4,4,1,2,1,400,10000,0,0.112833,1452.094,80
7109,20,100,4,4,1,2,2,400,10000,0,0.109484,1698.676,80
7110,20,100,4,4,1,2,3,400,10000,0,0.110795,1532.692,80
7111,20,100,4,4,1,2,4,400,10000,0,0.121863,2000.320,110
7112,20,100,4,4,1,3,1,400,10000,0,0.114189,1892.856,118
7113,20,100,4,4,1,3,2,400,10000,0,0.100537,1772.890,85
7114,20,100,4,4,1,3,3,400,10000,0,0.119573,1998.990,119
7115,20,100,4,4,1,3,4,400,10000,0,0.134202,2371.390,117
7116,20,100,4,4,1,4,1,400,10000,0,0.116246,1893.388,84
7117,20,100,4,4,1,4,2,400,10000,0,0.115808,1922.914,83
7118,20,100,4,4,1,4,3,400,10000,0,0.116015,1895.782,85
7119,20,100,4,4,1,4,4,400,10000,0,0.126662,2137.310,80
7120,20,100,4,4,2,1,1,400,10000,0,0.201339,2132.788,112
7121,20,100,4,4,2,1,2,400,10000,0,0.158996,1897.112,80
7122,20,100,4,4,2,1,3,400,10000,0,0.180042,2190.510,113
7123,20,100,4,4,2,1,4,400,10000,0,0.156188,2311.806,111
7124,20,100,4,4,2,2,1,400,10000,0,0.147040,2134.384,107
7125,20,100,4,4,2,2,2,400,10000,0,0.187275,2116.296,107
7126,20,100,4,4,2,2,3,400,10000,0,0.153711,2177.742,109
7127,20,100,4,4,2,2,4,400,10000,0,0.154219,1986.754,78
7128,20,100,4,4,2,3,1,400,10000,0,0.207733,2214.982,117
7129,20,100,4,4,2,3,2,400,10000,0,0.162013,2100.868,86
7130,20,100,4,4,2,3,3,400,10000,0,0.188042,2604.406,119
7131,20,100,4,4,2,3,4,400,10000,0,0.169500,2485.504,117
7132,20,100,4,4,2,4,1,400,10000,0,0.190025,2387.350,115
7133,20,100,4,4,2,4,2,400,10000,0,0.181140,2565.570,116
7134,20,100,4,4,2,4,3,400,10000,0,0.139836,2295.580,85
7135,20,100,4,4,2,4,4,400,10000,0,0.207008,2444.274,80
7136,20,100,4,4,3,1,1,400,10000,0,0.113085,1928.234,113
7137,20,100,4,4,3,1,2,400,10000,0,0.096749,2014.418,112
7138,20,100,4,4,3,1,3,400,10000,0,0.121163,1919.988,113
7139,20,100,4,4,3,1,4,400,10000,0,0.117859,2376.178,111
7140,20,100,4,4,3,2,1,400,10000,0,0.111402,2106.454,112
7141,20,100,4,4,3,2,2,400,10000,0,0.140250,1943.662,80
7142,20,100,4,4,3,2,3,400,10000,0,0.111055,2133.852,112
7143,20,100,4,4,3,2,4,400,10000,0,0.109530,2394.000,110
7144,20,100,4,4,3,3,1,400,10000,0,0.113563,2266.054,119
7145,20,100,4,4,3,3,2,400,10000,0,0.098979,2193.170,118
7146,20,100,4,4,3,3,3,400,10000,0,0.124627,2328.298,119
7147,20,100,4,4,3,3,4,400,10000,0,0.160359,2814.812,117
7148,20,100,4,4,3,4,1,400,10000,0,0.135488,2347.982,117
7149,20,100,4,4,3,4,2,400,10000,0,0.152385,2251.956,84
7150,20,100,4,4,3,4,3,400,10000,0,0.145051,2484.174,117
7151,20,100,4,4,3,4,4,400,10000,0,0.108843,2646.168,80
7152,20,100,4,4,4,1,1,400,10000,0,0.115225,1892.590,79
7153,20,100,4,4,4,1,2,400,10000,0,0.212007,2586.850,112
7154,20,100,4,4,4,1,3,400,10000,0,0.117030,1977.178,81
7155,20,100,4,4,4,1,4,400,10000,0,0.154148,2415.812,111
7156,20,100,4,4,4,2,1,400,10000,0,0.115973,2330.160,107
7157,20,100,4,4,4,2,2,400,10000,0,0.128397,1998.724,75
7158,20,100,4,4,4,2,3,400,10000,0,0.121463,2199.554,109
7159,20,100,4,4,4,2,4,400,10000,0,0.127623,2509.710,110
7160,20,100,4,4,4,3,1,400,10000,0,0.116121,2101.134,85
7161,20,100,4,4,4,3,2,400,10000,0,0.188204,2541.630,118
7162,20,100,4,4,4,3,3,400,10000,0,0.121918,2145.556,87
7163,20,100,4,4,4,3,4,400,10000,0,0.158840,2414.482,117
7164,20,100,4,4,4,4,1,400,10000,0,0.112541,2195.032,80
7165,20,100,4,4,4,4,2,400,10000,0,0.140743,2401.182,81
7166,20,100,4,4,4,4,3,400,10000,0,0.122854,2267.118,82
7167,20,100,4,4,4,4,4,400,10000,0,0.123366,2592.968,112
7168,20,200,1,1,1,1,1,400,40000,0,2.101305,1658.244,137
7169,20,200,1,1,1,1,2,400,40000,0,2.144479,1921.850,137
7170,20,200,1,1,1,1,3,400,40000,0,2.378663,1648.668,137
7171,20,200,1,1,1,1,4,400,40000,0,1.865145,1802.150,137
7172,20,200,1,1,1,2,1,400,40000,0,2.192301,1453.158,109
7173,20,200,1,1,1,2,2,400,40000,0,2.115970,1890.728,137
7174,20,200,1,1,1,2,3,400,40000,0,2.401075,1474.970,109
7175,20,200,1,1,1,2,4,400,40000,0,2.327105,1654.786,106
7176,20,200,1,1,1,3,1,400,40000,0,2.179005,1574.986,110
7177,20,200,1,1,1,3,2,400,40000,0,1.705012,1940.736,143
7178,20,200,1,1,1,3,3,400,40000,0,2.319430,1605.310,111
7179,20,200,1,1,1,3,4,400,40000,0,2.494494,1754.536,111
7180,20,200,1,1,1,4,1,400,40000,0,2.162976,1609.300,108
7181,20,200,1,1,1,4,2,400,40000,0,2.417552,2011.492,145
7182,20,200,1,1,1,4,3,400,40000,0,2.411976,1619.408,109
7183,20,200,1,1,1,4,4,400,40000,0,2.144395,2130.660,146
7184,20,200,1,1,2,1,1,400,40000,0,2.346072,1876.098,148
7185,20,200,1,1,2,1,2,400,40000,0,1.997619,1468.852,114
7186,20,200,1,1,2,1,3,400,40000,0,2.571076,1887.802,148
7187,20,200,1,1,2,1,4,400,40000,0,2.487622,1973.454,146
7188,20,200,1,1,2,2,1,400,40000,0,1.874709,1826.622,120
7189,20,200,1,1,2,2,2,400,40000,0,2.104539,1966.538,146
7190,20,200,1,1,2,2,3,400,40000,0,2.043046,1854.020,121
7191,20,200,1,1,2,2,4,400,40000,0,2.514448,2161.782,147
7192,20,200,1,1,2,3,1,400,40000,0,2.293359,2034.102,153
7193,20,200,1,1,2,3,2,400,40000,0,2.691362,2098.208,152
7194,20,200,1,1,2,3,3,400,40000,0,2.441401,2047.136,154
7195,20,200,1,1,2,3,4,400,40000,0,2.597322,2169.230,152
7196,20,200,1,1,2,4,1,400,40000,0,1.907850,2245.572,151
7197,20,200,1,1,2,4,2,400,40000,0,2.245762,1939.406,123
7198,20,200,1,1,2,4,3,400,40000,0,2.071608,2297.708,152
7199,20,200,1,1,2,4,4,400,40000,0,2.102100,2409.960,155
7200,20,200,1,1,3,1,1,400,40000,0,2.203294,1722.882,116
7201,20,200,1,1,3,1,2,400,40000,0,1.855956,1731.128,114
7202,20,200,1,1,3,1,3,400,40000,0,2.355869,1750.812,116
7203,20,200,1,1,3,1,4,400,40000,0,1.896045,1781.668,118
7204,20,200,1,1,3,2,1,400,40000,0,1.783776,1585.360,88
7205,20,200,1,1,3,2,2,400,40000,0,2.886046,1620.206,82
7206,20,200,1,1,3,2,3,400,40000,0,1.970954,1607.438,89
7207,20,200,1,1,3,2,4,400,40000,0,2.076314,1689.632,86
7208,20,200,1,1,3,3,1,400,40000,0,2.300057,2058.308,121
7209,20,200,1,1,3,3,2,400,40000,0,1.898547,1889.664,120
7210,20,200,1,1,3,3,3,400,40000,0,2.411795,2084.908,122
7211,20,200,1,1,3,3,4,400,40000,0,2.193577,2089.164,123
7212,20,200,1,1,3,4,1,400,40000,0,2.449966,1596.000,87
7213,20,200,1,1,3,4,2,400,40000,0,2.494028,1688.834,91
7214,20,200,1,1,3,4,3,400,40000,0,2.596230,1657.446,88
7215,20,200,1,1,3,4,4,400,40000,0,2.094626,1927.702,91
7216,20,200,1,1,4,1,1,400,40000,0,1.593154,1897.644,119
7217,20,200,1,1,4,1,2,400,40000,0,2.148886,1844.976,118
7218,20,200,1,1,4,1,3,400,40000,0,1.808301,1896.314,120
7219,20,200,1,1,4,1,4,400,40000,0,1.715365,1851.360,118
7220,20,200,1,1,4,2,1,400,40000,0,1.833045,1816.248,120
7221,20,200,1,1,4,2,2,400,40000,0,1.777121,1678.726,117
7222,20,200,1,1,4,2,3,400,40000,0,2.006550,1850.828,121
7223,20,200,1,1,4,2,4,400,40000,0,1.533145,1948.184,118
7224,20,200,1,1,4,3,1,400,40000,0,1.604484,1963.346,124
7225,20,200,1,1,4,3,2,400,40000,0,1.816801,2101.932,124
7226,20,200,1,1,4,3,3,400,40000,0,1.751727,1975.848,125
7227,20,200,1,1,4,3,4,400,40000,0,2.206858,2014.418,123
7228,20,200,1,1,4,4,1,400,40000,0,1.918774,1716.232,87
7229,20,200,1,1,4,4,2,400,40000,0,1.930136,2116.562,123
7230,20,200,1,1,4,4,3,400,40000,0,2.164930,1749.216,88
7231,20,200,1,1,4,4,4,400,40000,0,3.786121,2151.142,123
7232,20,200,1,2,1,1,1,400,40000,0,1.945833,1806.938,141
7233,20,200,1,2,1,1,2,400,40000,0,1.463915,1955.366,141
7234,20,200,1,2,1,1,3,400,40000,0,2.108174,1833.006,142
7235,20,200,1,2,1,1,4,400,40000,0,2.019988,2139.704,142
7236,20,200,1,2,1,2,1,400,40000,0,1.948178,1744.694,136
7237,20,200,1,2,1,2,2,400,40000,0,1.794299,1774.220,136
7238,20,200,1,2,1,2,3,400,40000,0,2.112629,1506.624,105
7239,20,200,1,2,1,2,4,400,40000,0,2.210880,1618.078,105
7240,20,200,1,2,1,3,1,400,40000,0,2.095521,1849.764,146
7241,20,200,1,2,1,3,2,400,40000,0,2.712506,2096.878,147
7242,20,200,1,2,1,3,3,400,40000,0,1.984094,1889.664,147
7243,20,200,1,2,1,3,4,400,40000,0,2.439066,2082.248,147
7244,20,200,1,2,1,4,1,400,40000,0,1.608652,1921.318,144
7245,20,200,1,2,1,4,2,400,40000,0,2.568020,2026.122,145
7246,20,200,1,2,1,4,3,400,40000,0,1.799450,1708.784,113
7247,20,200,1,2,1,4,4,400,40000,0,2.437871,2119.754,145
7248,20,200,1,2,2,1,1,400,40000,0,1.913787,2256.212,150
7249,20,200,1,2,2,1,2,400,40000,0,2.290652,2253.552,150
7250,20,200,1,2,2,1,3,400,40000,0,2.045899,2008.300,153
7251,20,200,1,2,2,1,4,400,40000,0,3.024278,2113.104,151
7252,20,200,1,2,2,2,1,400,40000,0,2.064582,1657.978,145
7253,20,200,1,2,2,2,2,400,40000,0,2.751908,2001.650,146
7254,20,200,1,2,2,2,3,400,40000,0,2.020406,1947.918,148
7255,20,200,1,2,2,2,4,400,40000,0,2.735462,2170.028,146
7256,20,200,1,2,2,3,1,400,40000,0,1.739178,1763.846,124
7257,20,200,1,2,2,3,2,400,40000,0,2.749417,2125.872,156
7258,20,200,1,2,2,3,3,400,40000,0,1.927138,1825.026,126
7259,20,200,1,2,2,3,4,400,40000,0,1.805377,2252.754,156
7260,20,200,1,2,2,4,1,400,40000,0,2.180902,2031.442,154
7261,20,200,1,2,2,4,2,400,40000,0,2.890704,2233.336,154
7262,20,200,1,2,2,4,3,400,40000,0,2.349972,2080.918,156
7263,20,200,1,2,2,4,4,400,40000,0,2.322938,2399.586,154
7264,20,200,1,2,3,1,1,400,40000,0,2.096125,1813.854,120
7265,20,200,1,2,3,1,2,400,40000,0,2.376696,1832.740,118
7266,20,200,1,2,3,1,3,400,40000,0,2.247489,1860.670,121
7267,20,200,1,2,3,1,4,400,40000,0,1.840064,2001.384,124
7268,20,200,1,2,3,2,1,400,40000,0,1.574976,1937.012,115
7269,20,200,1,2,3,2,2,400,40000,0,1.538628,1535.086,114
7270,20,200,1,2,3,2,3,400,40000,0,1.835200,1955.632,116
7271,20,200,1,2,3,2,4,400,40000,0,2.888753,2128.798,119
7272,20,200,1,2,3,3,1,400,40000,0,2.035874,1796.032,126
7273,20,200,1,2,3,3,2,400,40000,0,1.718980,1852.956,124
7274,20,200,1,2,3,3,3,400,40000,0,2.145256,1832.740,126
7275,20,200,1,2,3,3,4,400,40000,0,2.399725,2076.130,129
7276,20,200,1,2,3,4,1,400,40000,0,1.619159,1664.628,92
7277,20,200,1,2,3,4,2,400,40000,0,1.722877,1759.856,90
7278,20,200,1,2,3,4,3,400,40000,0,1.792279,1699.474,92
7279,20,200,1,2,3,4,4,400,40000,0,3.092586,1876.630,90
7280,20,200,1,2,4,1,1,400,40000,0,2.209777,1851.094,121
7281,20,200,1,2,4,1,2,400,40000,0,1.764694,1927.170,122
7282,20,200,1,2,4,1,3,400,40000,0,1.765284,1960.952,124
7283,20,200,1,2,4,1,4,400,40000,0,2.801357,1814.652,90
7284,20,200,1,2,4,2,1,400,40000,0,2.893127,1701.336,116
7285,20,200,1,2,4,2,2,400,40000,0,1.682876,1404.214,85
7286,20,200,1,2,4,2,3,400,40000,0,3.140454,1872.374,119
7287,20,200,1,2,4,2,4,400,40000,0,2.248949,1975.316,117
7288,20,200,1,2,4,3,1,400,40000,0,2.442255,1721.818,95
7289,20,200,1,2,4,3,2,400,40000,0,1.778309,2024.260,127
7290,20,200,1,2,4,3,3,400,40000,0,2.751693,1806.406,97
7291,20,200,1,2,4,3,4,400,40000,0,2.425423,2183.062,127
7292,20,200,1,2,4,4,1,400,40000,0,2.428916,1995.000,122
7293,20,200,1,2,4,4,2,400,40000,0,1.860250,2019.738,122
7294,20,200,1,2,4,4,3,400,40000,0,2.670768,2041.018,124
7295,20,200,1,2,4,4,4,400,40000,0,2.634093,2203.278,122
7296,20,200,1,3,1,1,1,400,40000,0,2.016557,1800.022,137
7297,20,200,1,3,1,1,2,400,40000,0,1.650683,1842.582,139
7298,20,200,1,3,1,1,3,400,40000,0,2.341669,1821.834,138
7299,20,200,1,3,1,1,4,400,40000,0,3.415778,1926.904,138
7300,20,200,1,3,1,2,1,400,40000,0,1.808733,1872.906,137
7301,20,200,1,3,1,2,2,400,40000,0,2.060056,2004.310,138
7302,20,200,1,3,1,2,3,400,40000,0,2.498495,1671.544,110
7303,20,200,1,3,1,2,4,400,40000,0,3.099560,1695.218,106
7304,20,200,1,3,1,3,1,400,40000,0,2.790605,1997.660,143
7305,20,200,1,3,1,3,2,400,40000,0,1.704395,2063.894,144
7306,20,200,1,3,1,3,3,400,40000,0,2.385529,1904.294,143
7307,20,200,1,3,1,3,4,400,40000,0,2.199449,2059.638,143
7308,20,200,1,3,1,4,1,400,40000,0,1.801010,1837.262,114
7309,20,200,1,3,1,4,2,400,40000,0,2.494096,2031.708,146
7310,20,200,1,3,1,4,3,400,40000,0,2.334567,1669.416,109
7311,20,200,1,3,1,4,4,400,40000,0,2.432567,2167.368,146
7312,20,200,1,3,2,1,1,400,40000,0,2.097692,1843.114,146
7313,20,200,1,3,2,1,2,400,40000,0,1.919776,1789.648,147
7314,20,200,1,3,2,1,3,400,40000,0,3.607283,2120.818,149
7315,20,200,1,3,2,1,4,400,40000,0,2.005480,1897.378,147
7316,20,200,1,3,2,2,1,400,40000,0,2.361823,1895.782,147
7317,20,200,1,3,2,2,2,400,40000,0,2.169265,2009.098,147
7318,20,200,1,3,2,2,3,400,40000,0,2.881747,1905.890,121
7319,20,200,1,3,2,2,4,400,40000,0,2.604772,2138.906,147
7320,20,200,1,3,2,3,1,400,40000,0,2.219955,2020.270,152
7321,20,200,1,3,2,3,2,400,40000,0,2.768660,2140.502,152
7322,20,200,1,3,2,3,3,400,40000,0,2.449836,2064.160,154
7323,20,200,1,3,2,3,4,400,40000,0,1.925003,2200.884,152
7324,20,200,1,3,2,4,1,400,40000,0,3.064468,2195.830,155
7325,20,200,1,3,2,4,2,400,40000,0,2.315104,2281.216,155
7326,20,200,1,3,2,4,3,400,40000,0,3.353425,1939.406,120
7327,20,200,1,3,2,4,4,400,40000,0,2.580668,2381.232,155
7328,20,200,1,3,3,1,1,400,40000,0,2.235230,1746.556,116
7329,20,200,1,3,3,1,2,400,40000,0,2.099227,1754.004,115
7330,20,200,1,3,3,1,3,400,40000,0,2.436320,1783.796,117
7331,20,200,1,3,3,1,4,400,40000,0,2.569479,1878.492,120
7332,20,200,1,3,3,2,1,400,40000,0,1.990224,1610.630,85
7333,20,200,1,3,3,2,2,400,40000,0,1.986800,1598.394,83
7334,20,200,1,3,3,2,3,400,40000,0,2.056429,1630.846,89
7335,20,200,1,3,3,2,4,400,40000,0,2.528648,1784.062,88
7336,20,200,1,3,3,3,1,400,40000,0,2.270823,2073.470,122
7337,20,200,1,3,3,3,2,400,40000,0,2.000210,1904.826,120
7338,20,200,1,3,3,3,3,400,40000,0,2.467956,2114.168,122
7339,20,200,1,3,3,3,4,400,40000,0,2.563875,2141.034,125
7340,20,200,1,3,3,4,1,400,40000,0,2.091348,1721.818,93
7341,20,200,1,3,3,4,2,400,40000,0,1.783528,1777.944,91
7342,20,200,1,3,3,4,3,400,40000,0,2.623786,1668.352,88
7343,20,200,1,3,3,4,4,400,40000,0,2.186914,1974.518,91
7344,20,200,1,3,4,1,1,400,40000,0,1.649915,1609.034,118
7345,20,200,1,3,4,1,2,400,40000,0,1.788186,1751.344,118
7346,20,200,1,3,4,1,3,400,40000,0,1.900111,1876.630,120
7347,20,200,1,3,4,1,4,400,40000,0,1.866046,1785.658,118
7348,20,200,1,3,4,2,1,400,40000,0,1.644363,1666.224,118
7349,20,200,1,3,4,2,2,400,40000,0,1.785225,1697.878,118
7350,20,200,1,3,4,2,3,400,40000,0,2.020929,1875.034,121
7351,20,200,1,3,4,2,4,400,40000,0,1.562889,2009.364,118
7352,20,200,1,3,4,3,1,400,40000,0,1.616836,1929.032,123
7353,20,200,1,3,4,3,2,400,40000,0,1.868893,2125.606,124
7354,20,200,1,3,4,3,3,400,40000,0,1.790558,1990.478,125
7355,20,200,1,3,4,3,4,400,40000,0,2.248698,2104.060,123
7356,20,200,1,3,4,4,1,400,40000,0,1.586888,1986.488,123
7357,20,200,1,3,4,4,2,400,40000,0,1.880753,2134.118,123
7358,20,200,1,3,4,4,3,400,40000,0,1.839212,1756.132,88
7359,20,200,1,3,4,4,4,400,40000,0,1.891189,2038.092,123
7360,20,200,1,4,1,1,1,400,40000,0,1.450326,1873.704,140
7361,20,200,1,4,1,1,2,400,40000,0,1.921782,1844.444,141
7362,20,200,1,4,1,1,3,400,40000,0,1.594084,1900.836,141
7363,20,200,1,4,1,1,4,400,40000,0,1.470390,2025.324,141
7364,20,200,1,4,1,2,1,400,40000,0,1.572364,1546.790,108
7365,20,200,1,4,1,2,2,400,40000,0,1.316940,1786.988,108
7366,20,200,1,4,1,2,3,400,40000,0,1.757652,1611.428,108
7367,20,200,1,4,1,2,4,400,40000,0,2.258107,1966.006,108
7368,20,200,1,4,1,3,1,400,40000,0,1.758248,1908.550,146
7369,20,200,1,4,1,3,2,400,40000,0,1.526044,2056.978,147
7370,20,200,1,4,1,3,3,400,40000,0,1.945494,1934.086,146
7371,20,200,1,4,1,3,4,400,40000,0,2.615160,1854.552,114
7372,20,200,1,4,1,4,1,400,40000,0,1.668938,1632.974,112
7373,20,200,1,4,1,4,2,400,40000,0,1.728047,1687.770,113
7374,20,200,1,4,1,4,3,400,40000,0,1.744709,1671.810,112
7375,20,200,1,4,1,4,4,400,40000,0,2.463437,2111.774,144
7376,20,200,1,4,2,1,1,400,40000,0,1.882525,1797.628,117
7377,20,200,1,4,2,1,2,400,40000,0,1.960764,2185.456,150
7378,20,200,1,4,2,1,3,400,40000,0,2.084359,1848.434,120
7379,20,200,1,4,2,1,4,400,40000,0,2.064521,2004.044,150
7380,20,200,1,4,2,2,1,400,40000,0,1.748496,1730.862,117
7381,20,200,1,4,2,2,2,400,40000,0,2.274765,2154.334,149
7382,20,200,1,4,2,2,3,400,40000,0,2.301981,2043.412,151
7383,20,200,1,4,2,2,4,400,40000,0,2.342104,1999.788,117
7384,20,200,1,4,2,3,1,400,40000,0,2.097150,2325.372,155
7385,20,200,1,4,2,3,2,400,40000,0,1.423274,1847.104,123
7386,20,200,1,4,2,3,3,400,40000,0,2.309978,2381.764,157
7387,20,200,1,4,2,3,4,400,40000,0,2.042868,2417.940,155
7388,20,200,1,4,2,4,1,400,40000,0,1.897139,2340.268,153
7389,20,200,1,4,2,4,2,400,40000,0,2.309989,2324.042,154
7390,20,200,1,4,2,4,3,400,40000,0,2.177331,2026.122,123
