n,knob_tmpdim,knob_indim,knob_UNROLL_FACTOR,knob_UNROLL_LOOP1,knob_UNROLL_LOOP2,knob_UNROLL_LOOP3,knob_UNROLL_LOOP4,tmpsize,size,knob_I_B,obj1,obj2,lut,ff,dsp,bram
8759,20,400,3,1,4,2,4,400,160000,0,2.4845,141,843,249,0,3
8760,20,400,3,1,4,3,1,400,160000,0,1.7844,147,891,234,0,3
8761,20,400,3,1,4,3,2,400,160000,0,2.1380,132,784,238,0,3
8762,20,400,3,1,4,3,3,400,160000,0,1.9876,160,902,253,0,3
8763,20,400,3,1,4,3,4,400,160000,0,2.5034,147,861,261,0,3
8764,20,400,3,1,4,4,1,400,160000,0,2.0810,172,1077,234,0,3
8765,20,400,3,1,4,4,2,400,160000,0,2.1411,155,911,239,0,3
8766,20,400,3,1,4,4,3,400,160000,0,1.9012,164,962,254,0,3
8767,20,400,3,1,4,4,4,400,160000,0,2.4462,148,844,261,0,3
8768,20,400,3,2,1,1,1,400,160000,0,1.8056,138,816,213,0,3
8769,20,400,3,2,1,1,2,400,160000,0,2.0137,134,755,225,0,3
8770,20,400,3,2,1,1,3,400,160000,0,1.7779,152,818,154,0,3
8771,20,400,3,2,1,1,4,400,160000,0,2.4906,155,842,245,0,3
8772,20,400,3,2,1,2,1,400,160000,0,1.8784,141,832,219,0,3
8773,20,400,3,2,1,2,2,400,160000,0,2.1919,145,749,231,0,3
8774,20,400,3,2,1,2,3,400,160000,0,1.7733,126,736,243,0,3
8775,20,400,3,2,1,2,4,400,160000,0,2.5184,124,720,159,0,3
8776,20,400,3,2,1,3,1,400,160000,0,2.0202,160,888,231,0,3
8777,20,400,3,2,1,3,2,400,160000,0,2.0081,140,830,243,0,3
8778,20,400,3,2,1,3,3,400,160000,0,2.0507,179,1023,255,0,3
8779,20,400,3,2,1,3,4,400,160000,0,2.3192,148,783,263,0,3
8780,20,400,3,2,1,4,1,400,160000,0,2.0493,169,1014,231,0,3
8781,20,400,3,2,1,4,2,400,160000,0,2.0518,165,966,243,0,3
8782,20,400,3,2,1,4,3,400,160000,0,1.9953,170,997,255,0,3
8783,20,400,3,2,1,4,4,400,160000,0,2.8217,154,877,262,0,3
8784,20,400,3,2,2,1,1,400,160000,0,1.6236,128,725,213,0,3
8785,20,400,3,2,2,1,2,400,160000,0,1.9991,139,816,220,0,3
8786,20,400,3,2,2,1,3,400,160000,0,1.7814,155,805,235,0,3
8787,20,400,3,2,2,1,4,400,160000,0,2.3982,157,819,242,0,3
8788,20,400,3,2,2,2,1,400,160000,0,1.7031,125,731,216,0,3
8789,20,400,3,2,2,2,2,400,160000,0,2.0206,144,799,223,0,3
8790,20,400,3,2,2,2,3,400,160000,0,1.5804,135,725,241,0,3
8791,20,400,3,2,2,2,4,400,160000,0,2.2465,150,831,245,0,3
8792,20,400,3,2,2,3,1,400,160000,0,2.0175,130,729,231,0,3
8793,20,400,3,2,2,3,2,400,160000,0,1.9816,147,830,238,0,3
8794,20,400,3,2,2,3,3,400,160000,0,1.8591,149,837,253,0,3
8795,20,400,3,2,2,3,4,400,160000,0,2.7450,174,977,260,0,3
8796,20,400,3,2,2,4,1,400,160000,0,1.8441,148,818,231,0,3
8797,20,400,3,2,2,4,2,400,160000,0,2.1263,160,889,238,0,3
8798,20,400,3,2,2,4,3,400,160000,0,2.0008,155,878,253,0,3
8799,20,400,3,2,2,4,4,400,160000,0,2.4271,156,938,150,0,3
8800,20,400,3,2,3,1,1,400,160000,0,1.9056,151,893,220,0,3
8801,20,400,3,2,3,1,2,400,160000,0,2.1101,160,959,230,0,3
8802,20,400,3,2,3,1,3,400,160000,0,1.8575,151,919,244,0,3
8803,20,400,3,2,3,1,4,400,160000,0,2.3310,115,690,160,0,3
8804,20,400,3,2,3,2,1,400,160000,0,1.9520,157,896,225,0,3
8805,20,400,3,2,3,2,2,400,160000,0,2.1742,152,918,235,0,3
8806,20,400,3,2,3,2,3,400,160000,0,1.9071,153,965,249,0,3
8807,20,400,3,2,3,2,4,400,160000,0,2.5517,171,1005,257,0,3
8808,20,400,3,2,3,3,1,400,160000,0,1.6727,154,906,155,0,3
8809,20,400,3,2,3,3,2,400,160000,0,1.9664,160,951,248,0,3
8810,20,400,3,2,3,3,3,400,160000,0,2.0599,178,1079,262,0,3
8811,20,400,3,2,3,3,4,400,160000,0,2.4174,171,1015,270,0,3
8812,20,400,3,2,3,4,1,400,160000,0,2.2339,156,1020,154,0,3
8813,20,400,3,2,3,4,2,400,160000,0,2.4539,148,918,247,0,3
8814,20,400,3,2,3,4,3,400,160000,0,2.1313,201,1168,261,0,3
8815,20,400,3,2,3,4,4,400,160000,0,2.7994,209,1159,268,0,3
8816,20,400,3,2,4,1,1,400,160000,0,1.6288,120,677,227,0,3
8817,20,400,3,2,4,1,2,400,160000,0,2.1207,170,985,230,0,3
8818,20,400,3,2,4,1,3,400,160000,0,1.7646,144,806,245,0,3
8819,20,400,3,2,4,1,4,400,160000,0,2.3753,155,874,254,0,3
8820,20,400,3,2,4,2,1,400,160000,0,2.0329,173,959,230,0,3
8821,20,400,3,2,4,2,2,400,160000,0,1.9389,134,805,152,0,3
8822,20,400,3,2,4,2,3,400,160000,0,1.9456,184,1032,250,0,3
8823,20,400,3,2,4,2,4,400,160000,0,2.4136,195,1135,257,0,3
8824,20,400,3,2,4,3,1,400,160000,0,1.7119,122,696,159,0,3
8825,20,400,3,2,4,3,2,400,160000,0,2.0500,179,1008,248,0,3
8826,20,400,3,2,4,3,3,400,160000,0,1.9634,195,1105,263,0,3
8827,20,400,3,2,4,3,4,400,160000,0,2.6017,173,995,272,0,3
8828,20,400,3,2,4,4,1,400,160000,0,1.8227,166,951,242,0,3
8829,20,400,3,2,4,4,2,400,160000,0,2.2924,187,1044,248,0,3
8830,20,400,3,2,4,4,3,400,160000,0,2.1040,157,959,262,0,3
8831,20,400,3,2,4,4,4,400,160000,0,2.5779,183,1038,269,0,3
8832,20,400,3,3,1,1,1,400,160000,0,1.6966,140,791,231,0,3
8833,20,400,3,3,1,1,2,400,160000,0,2.0237,116,696,158,0,3
8834,20,400,3,3,1,1,3,400,160000,0,2.1055,146,846,258,0,3
8835,20,400,3,3,1,1,4,400,160000,0,2.2093,138,749,160,0,3
8836,20,400,3,3,1,2,1,400,160000,0,1.8521,136,766,237,0,3
8837,20,400,3,3,1,2,2,400,160000,0,1.9622,135,758,247,0,3
8838,20,400,3,3,1,2,3,400,160000,0,1.8410,137,782,264,0,3
8839,20,400,3,3,1,2,4,400,160000,0,2.4899,130,797,267,0,3
8840,20,400,3,3,1,3,1,400,160000,0,1.4849,119,706,249,0,3
8841,20,400,3,3,1,3,2,400,160000,0,2.1503,143,864,259,0,3
8842,20,400,3,3,1,3,3,400,160000,0,1.9717,142,833,276,0,3
8843,20,400,3,3,1,3,4,400,160000,0,2.4159,167,989,279,0,3
8844,20,400,3,3,1,4,1,400,160000,0,1.6681,122,685,158,0,3
8845,20,400,3,3,1,4,2,400,160000,0,2.0854,154,861,259,0,3
8846,20,400,3,3,1,4,3,400,160000,0,1.7733,143,783,276,0,3
8847,20,400,3,3,1,4,4,400,160000,0,2.6505,167,966,279,0,3
8848,20,400,3,3,2,1,1,400,160000,0,2.1398,156,948,229,0,3
8849,20,400,3,3,2,1,2,400,160000,0,2.1888,108,633,150,0,3
8850,20,400,3,3,2,1,3,400,160000,0,2.1216,123,793,254,0,3
8851,20,400,3,3,2,1,4,400,160000,0,2.5296,133,770,258,0,3
8852,20,400,3,3,2,2,1,400,160000,0,1.7375,133,761,152,0,3
8853,20,400,3,3,2,2,2,400,160000,0,1.8403,128,719,242,0,3
8854,20,400,3,3,2,2,3,400,160000,0,2.0826,172,1067,260,0,3
8855,20,400,3,3,2,2,4,400,160000,0,2.3136,161,938,264,0,3
8856,20,400,3,3,2,3,1,400,160000,0,1.7124,161,894,247,0,3
8857,20,400,3,3,2,3,2,400,160000,0,2.0914,147,845,254,0,3
8858,20,400,3,3,2,3,3,400,160000,0,1.9873,153,959,272,0,3
8859,20,400,3,3,2,3,4,400,160000,0,2.0710,172,957,163,0,3
8860,20,400,3,3,2,4,1,400,160000,0,2.1511,184,1061,250,0,3
8861,20,400,3,3,2,4,2,400,160000,0,2.2161,159,957,257,0,3
8862,20,400,3,3,2,4,3,400,160000,0,2.0784,160,983,272,0,3
8863,20,400,3,3,2,4,4,400,160000,0,2.1080,183,1028,164,0,3
8864,20,400,3,3,3,1,1,400,160000,0,1.7736,148,841,236,0,3
8865,20,400,3,3,3,1,2,400,160000,0,2.0449,145,848,246,0,3
8866,20,400,3,3,3,1,3,400,160000,0,1.9048,145,871,260,0,3
8867,20,400,3,3,3,1,4,400,160000,0,2.4599,172,1046,268,0,3
8868,20,400,3,3,3,2,1,400,160000,0,1.8668,167,975,242,0,3
8869,20,400,3,3,3,2,2,400,160000,0,2.1436,153,919,252,0,3
8870,20,400,3,3,3,2,3,400,160000,0,2.0225,177,1055,266,0,3
8871,20,400,3,3,3,2,4,400,160000,0,2.4493,193,1079,274,0,3
8872,20,400,3,3,3,3,1,400,160000,0,1.9298,168,944,254,0,3
8873,20,400,3,3,3,3,2,400,160000,0,2.1680,166,1008,264,0,3
8874,20,400,3,3,3,3,3,400,160000,0,1.6490,170,993,165,0,3
8875,20,400,3,3,3,3,4,400,160000,0,2.2228,207,1190,170,0,3
8876,20,400,3,3,3,4,1,400,160000,0,2.0419,179,1049,254,0,3
8877,20,400,3,3,3,4,2,400,160000,0,2.0639,160,988,264,0,3
8878,20,400,3,3,3,4,3,400,160000,0,1.7177,175,1037,165,0,3
8879,20,400,3,3,3,4,4,400,160000,0,2.5361,194,1196,170,0,3
8880,20,400,3,3,4,1,1,400,160000,0,1.7879,139,840,161,0,3
8881,20,400,3,3,4,1,2,400,160000,0,1.9345,128,761,246,0,3
8882,20,400,3,3,4,1,3,400,160000,0,2.1313,172,1019,268,0,3
8883,20,400,3,3,4,1,4,400,160000,0,2.8212,168,1018,271,0,3
8884,20,400,3,3,4,2,1,400,160000,0,1.9811,163,980,250,0,3
8885,20,400,3,3,4,2,2,400,160000,0,2.0145,155,914,253,0,3
8886,20,400,3,3,4,2,3,400,160000,0,2.1979,179,1028,274,0,3
8887,20,400,3,3,4,2,4,400,160000,0,2.6677,165,1022,277,0,3
8888,20,400,3,3,4,3,1,400,160000,0,1.9971,191,1115,262,0,3
8889,20,400,3,3,4,3,2,400,160000,0,2.0614,182,1016,264,0,3
8890,20,400,3,3,4,3,3,400,160000,0,1.9928,196,1157,170,0,3
8891,20,400,3,3,4,3,4,400,160000,0,2.2312,174,1017,170,0,3
8892,20,400,3,3,4,4,1,400,160000,0,1.9600,169,994,262,0,3
8893,20,400,3,3,4,4,2,400,160000,0,2.0782,193,1158,265,0,3
8894,20,400,3,3,4,4,3,400,160000,0,1.9910,197,1142,170,0,3
8895,20,400,3,3,4,4,4,400,160000,0,2.0839,164,931,170,0,3
8896,20,400,3,4,1,1,1,400,160000,0,2.0605,153,917,230,0,3
8897,20,400,3,4,1,1,2,400,160000,0,1.8106,113,673,156,0,3
8898,20,400,3,4,1,1,3,400,160000,0,2.1040,178,1032,254,0,3
8899,20,400,3,4,1,1,4,400,160000,0,2.8101,144,823,261,0,3
8900,20,400,3,4,1,2,1,400,160000,0,1.7427,135,763,153,0,3
8901,20,400,3,4,1,2,2,400,160000,0,2.2094,135,759,156,0,3
8902,20,400,3,4,1,2,3,400,160000,0,2.0479,182,1058,260,0,3
8903,20,400,3,4,1,2,4,400,160000,0,2.6965,166,986,267,0,3
8904,20,400,3,4,1,3,1,400,160000,0,1.9355,163,924,248,0,3
8905,20,400,3,4,1,3,2,400,160000,0,2.0146,159,872,260,0,3
8906,20,400,3,4,1,3,3,400,160000,0,2.0535,188,1130,272,0,3
8907,20,400,3,4,1,3,4,400,160000,0,2.6138,192,1100,166,0,3
8908,20,400,3,4,1,4,1,400,160000,0,1.9658,165,940,248,0,3
8909,20,400,3,4,1,4,2,400,160000,0,2.3888,159,965,260,0,3
8910,20,400,3,4,1,4,3,400,160000,0,2.0335,167,993,272,0,3
8911,20,400,3,4,1,4,4,400,160000,0,2.3968,217,1186,166,0,3
8912,20,400,3,4,2,1,1,400,160000,0,1.7853,163,902,230,0,3
8913,20,400,3,4,2,1,2,400,160000,0,2.2442,141,846,237,0,3
8914,20,400,3,4,2,1,3,400,160000,0,1.9410,160,881,252,0,3
8915,20,400,3,4,2,1,4,400,160000,0,2.5101,166,980,259,0,3
8916,20,400,3,4,2,2,1,400,160000,0,2.0582,162,954,236,0,3
8917,20,400,3,4,2,2,2,400,160000,0,2.1024,154,910,243,0,3
8918,20,400,3,4,2,2,3,400,160000,0,1.8937,200,1152,258,0,3
8919,20,400,3,4,2,2,4,400,160000,0,2.6965,170,996,265,0,3
8920,20,400,3,4,2,3,1,400,160000,0,1.9466,193,1112,248,0,3
8921,20,400,3,4,2,3,2,400,160000,0,2.1277,154,901,255,0,3
8922,20,400,3,4,2,3,3,400,160000,0,1.8759,228,1234,158,0,3
8923,20,400,3,4,2,3,4,400,160000,0,2.3950,186,1084,161,0,3
8924,20,400,3,4,2,4,1,400,160000,0,2.0087,196,1093,250,0,3
8925,20,400,3,4,2,4,2,400,160000,0,2.2995,165,996,257,0,3
8926,20,400,3,4,2,4,3,400,160000,0,1.8040,204,1088,159,0,3
8927,20,400,3,4,2,4,4,400,160000,0,2.3675,215,1245,162,0,3
8928,20,400,3,4,3,1,1,400,160000,0,1.9155,170,975,155,0,3
8929,20,400,3,4,3,1,2,400,160000,0,2.1425,129,783,248,0,3
8930,20,400,3,4,3,1,3,400,160000,0,1.8852,188,1084,262,0,3
8931,20,400,3,4,3,1,4,400,160000,0,2.4667,189,1105,268,0,3
8932,20,400,3,4,3,2,1,400,160000,0,2.1427,155,948,244,0,3
8933,20,400,3,4,3,2,2,400,160000,0,2.1681,164,996,254,0,3
8934,20,400,3,4,3,2,3,400,160000,0,1.9326,194,1105,268,0,3
8935,20,400,3,4,3,2,4,400,160000,0,2.4561,169,977,274,0,3
8936,20,400,3,4,3,3,1,400,160000,0,2.0129,180,1111,256,0,3
8937,20,400,3,4,3,3,2,400,160000,0,2.0653,200,1107,266,0,3
8938,20,400,3,4,3,3,3,400,160000,0,2.0121,199,1177,164,0,3
8939,20,400,3,4,3,3,4,400,160000,0,2.4081,195,1072,167,0,3
8940,20,400,3,4,3,4,1,400,160000,0,2.3039,190,1155,256,0,3
8941,20,400,3,4,3,4,2,400,160000,0,2.2488,191,1119,266,0,3
8942,20,400,3,4,3,4,3,400,160000,0,1.8811,201,1230,164,0,3
8943,20,400,3,4,3,4,4,400,160000,0,2.3512,188,1083,167,0,3
8944,20,400,3,4,4,1,1,400,160000,0,1.8065,159,896,244,0,3
8945,20,400,3,4,4,1,2,400,160000,0,2.0323,168,1016,247,0,3
8946,20,400,3,4,4,1,3,400,160000,0,1.9221,163,945,262,0,3
8947,20,400,3,4,4,1,4,400,160000,0,2.4526,169,1013,271,0,3
8948,20,400,3,4,4,2,1,400,160000,0,1.8977,145,871,250,0,3
8949,20,400,3,4,4,2,2,400,160000,0,2.1951,182,1050,253,0,3
8950,20,400,3,4,4,2,3,400,160000,0,2.0685,169,964,268,0,3
8951,20,400,3,4,4,2,4,400,160000,0,2.5914,181,1085,277,0,3
8952,20,400,3,4,4,3,1,400,160000,0,1.9609,157,954,262,0,3
8953,20,400,3,4,4,3,2,400,160000,0,2.2010,185,1127,265,0,3
8954,20,400,3,4,4,3,3,400,160000,0,1.8076,161,936,162,0,3
8955,20,400,3,4,4,3,4,400,160000,0,2.5176,226,1325,168,0,3
8956,20,400,3,4,4,4,1,400,160000,0,1.8754,169,1028,262,0,3
8957,20,400,3,4,4,4,2,400,160000,0,2.2203,187,1060,265,0,3
8958,20,400,3,4,4,4,3,400,160000,0,1.6735,172,974,161,0,3
8959,20,400,3,4,4,4,4,400,160000,0,2.4433,214,1273,167,0,3
8960,20,400,4,1,1,1,1,400,160000,0,0.3765,78,444,213,0,3
8961,20,400,4,1,1,1,2,400,160000,0,0.5014,114,577,216,0,3
8962,20,400,4,1,1,1,3,400,160000,0,0.5499,103,587,219,0,3
8963,20,400,4,1,1,1,4,400,160000,0,0.5926,128,702,223,0,3
8964,20,400,4,1,1,2,1,400,160000,0,0.5066,105,582,221,0,3
8965,20,400,4,1,1,2,2,400,160000,0,0.6998,122,667,224,0,3
8966,20,400,4,1,1,2,3,400,160000,0,0.5704,122,685,227,0,3
8967,20,400,4,1,1,2,4,400,160000,0,0.7226,115,659,231,0,3
8968,20,400,4,1,1,3,1,400,160000,0,0.4974,131,704,237,0,3
8969,20,400,4,1,1,3,2,400,160000,0,0.6491,146,834,240,0,3
8970,20,400,4,1,1,3,3,400,160000,0,0.5661,133,720,243,0,3
8971,20,400,4,1,1,3,4,400,160000,0,0.6209,147,769,161,0,3
8972,20,400,4,1,1,4,1,400,160000,0,0.5611,130,753,238,0,3
8973,20,400,4,1,1,4,2,400,160000,0,0.6666,161,862,241,0,3
8974,20,400,4,1,1,4,3,400,160000,0,0.6525,152,906,243,0,3
8975,20,400,4,1,1,4,4,400,160000,0,0.7431,161,902,247,0,3
8976,20,400,4,1,2,1,1,400,160000,0,0.5518,108,589,217,0,3
8977,20,400,4,1,2,1,2,400,160000,0,0.5162,114,604,220,0,3
8978,20,400,4,1,2,1,3,400,160000,0,0.5768,118,646,224,0,3
8979,20,400,4,1,2,1,4,400,160000,0,0.6184,109,613,232,0,3
8980,20,400,4,1,2,2,1,400,160000,0,0.5565,91,505,225,0,3
8981,20,400,4,1,2,2,2,400,160000,0,0.5538,109,618,228,0,3
8982,20,400,4,1,2,2,3,400,160000,0,0.4591,103,581,232,0,3
8983,20,400,4,1,2,2,4,400,160000,0,0.7199,115,618,240,0,3
8984,20,400,4,1,2,3,1,400,160000,0,0.5676,130,690,241,0,3
8985,20,400,4,1,2,3,2,400,160000,0,0.6004,105,591,160,0,3
8986,20,400,4,1,2,3,3,400,160000,0,0.5247,137,755,248,0,3
8987,20,400,4,1,2,3,4,400,160000,0,0.7103,138,763,256,0,3
8988,20,400,4,1,2,4,1,400,160000,0,0.6568,139,758,243,0,3
8989,20,400,4,1,2,4,2,400,160000,0,0.6337,116,677,162,0,3
8990,20,400,4,1,2,4,3,400,160000,0,0.5929,144,801,251,0,3
8991,20,400,4,1,2,4,4,400,160000,0,0.9046,163,889,256,0,3
8992,20,400,4,1,3,1,1,400,160000,0,0.4782,113,667,233,0,3
8993,20,400,4,1,3,1,2,400,160000,0,0.5026,130,716,236,0,3
8994,20,400,4,1,3,1,3,400,160000,0,0.5168,134,771,241,0,3
8995,20,400,4,1,3,1,4,400,160000,0,0.6968,130,734,246,0,3
8996,20,400,4,1,3,2,1,400,160000,0,0.5140,134,759,241,0,3
8997,20,400,4,1,3,2,2,400,160000,0,0.7297,141,824,244,0,3
8998,20,400,4,1,3,2,3,400,160000,0,0.5244,146,804,249,0,3
8999,20,400,4,1,3,2,4,400,160000,0,0.7500,150,840,254,0,3
9000,20,400,4,1,3,3,1,400,160000,0,0.5253,155,835,257,0,3
9001,20,400,4,1,3,3,2,400,160000,0,0.5280,155,839,172,0,3
9002,20,400,4,1,3,3,3,400,160000,0,0.6141,181,969,265,0,3
9003,20,400,4,1,3,3,4,400,160000,0,0.7132,157,900,270,0,3
9004,20,400,4,1,3,4,1,400,160000,0,0.5819,176,993,258,0,3
9005,20,400,4,1,3,4,2,400,160000,0,0.7157,147,861,173,0,3
9006,20,400,4,1,3,4,3,400,160000,0,0.6213,181,1022,265,0,3
9007,20,400,4,1,3,4,4,400,160000,0,0.7780,185,1052,270,0,3
9008,20,400,4,1,4,1,1,400,160000,0,0.5335,116,613,233,0,3
9009,20,400,4,1,4,1,2,400,160000,0,0.5562,110,578,234,0,3
9010,20,400,4,1,4,1,3,400,160000,0,0.4684,118,666,240,0,3
9011,20,400,4,1,4,1,4,400,160000,0,0.8475,105,590,241,0,3
9012,20,400,4,1,4,2,1,400,160000,0,0.5483,132,734,240,0,3
9013,20,400,4,1,4,2,2,400,160000,0,0.6574,131,770,245,0,3
9014,20,400,4,1,4,2,3,400,160000,0,0.6180,141,824,248,0,3
9015,20,400,4,1,4,2,4,400,160000,0,0.7157,147,805,249,0,3
9016,20,400,4,1,4,3,1,400,160000,0,0.5938,142,778,255,0,3
9017,20,400,4,1,4,3,2,400,160000,0,0.5769,146,822,258,0,3
9018,20,400,4,1,4,3,3,400,160000,0,0.5439,159,876,264,0,3
9019,20,400,4,1,4,3,4,400,160000,0,0.6787,153,836,265,0,3
9020,20,400,4,1,4,4,1,400,160000,0,0.6210,158,883,258,0,3
9021,20,400,4,1,4,4,2,400,160000,0,0.6991,160,938,261,0,3
9022,20,400,4,1,4,4,3,400,160000,0,0.5890,163,937,264,0,3
9023,20,400,4,1,4,4,4,400,160000,0,0.7920,166,972,265,0,3
9024,20,400,4,2,1,1,1,400,160000,0,0.4854,110,569,227,0,3
9025,20,400,4,2,1,1,2,400,160000,0,0.6303,112,593,228,0,3
9026,20,400,4,2,1,1,3,400,160000,0,0.5206,103,572,233,0,3
9027,20,400,4,2,1,1,4,400,160000,0,0.7185,120,686,237,0,3
9028,20,400,4,2,1,2,1,400,160000,0,0.5696,121,703,235,0,3
9029,20,400,4,2,1,2,2,400,160000,0,0.6383,129,716,236,0,3
9030,20,400,4,2,1,2,3,400,160000,0,0.6253,139,775,241,0,3
9031,20,400,4,2,1,2,4,400,160000,0,0.7742,133,785,245,0,3
9032,20,400,4,2,1,3,1,400,160000,0,0.5733,134,748,251,0,3
9033,20,400,4,2,1,3,2,400,160000,0,0.5985,127,663,160,0,3
9034,20,400,4,2,1,3,3,400,160000,0,0.5966,156,856,257,0,3
9035,20,400,4,2,1,3,4,400,160000,0,0.8214,152,847,261,0,3
9036,20,400,4,2,1,4,1,400,160000,0,0.6155,164,898,252,0,3
9037,20,400,4,2,1,4,2,400,160000,0,0.6526,136,804,160,0,3
9038,20,400,4,2,1,4,3,400,160000,0,0.6907,179,965,257,0,3
9039,20,400,4,2,1,4,4,400,160000,0,0.9203,176,1014,261,0,3
9040,20,400,4,2,2,1,1,400,160000,0,0.5263,127,737,231,0,3
9041,20,400,4,2,2,1,2,400,160000,0,0.7090,130,758,234,0,3
9042,20,400,4,2,2,1,3,400,160000,0,0.5466,130,718,238,0,3
9043,20,400,4,2,2,1,4,400,160000,0,0.7364,144,798,246,0,3
9044,20,400,4,2,2,2,1,400,160000,0,0.5689,133,723,236,0,3
9045,20,400,4,2,2,2,2,400,160000,0,0.7067,164,853,239,0,3
9046,20,400,4,2,2,2,3,400,160000,0,0.5916,142,748,158,0,3
9047,20,400,4,2,2,2,4,400,160000,0,0.8262,162,938,250,0,3
9048,20,400,4,2,2,3,1,400,160000,0,0.6395,163,914,255,0,3
9049,20,400,4,2,2,3,2,400,160000,0,0.7217,178,1035,258,0,3
9050,20,400,4,2,2,3,3,400,160000,0,0.6079,188,982,262,0,3
9051,20,400,4,2,2,3,4,400,160000,0,0.8640,191,1039,270,0,3
9052,20,400,4,2,2,4,1,400,160000,0,0.6837,174,1008,254,0,3
9053,20,400,4,2,2,4,2,400,160000,0,0.7332,192,1120,257,0,3
9054,20,400,4,2,2,4,3,400,160000,0,0.6973,189,1101,262,0,3
9055,20,400,4,2,2,4,4,400,160000,0,0.8401,201,1122,267,0,3
9056,20,400,4,2,3,1,1,400,160000,0,0.5500,155,845,245,0,3
9057,20,400,4,2,3,1,2,400,160000,0,0.6797,150,851,248,0,3
9058,20,400,4,2,3,1,3,400,160000,0,0.5712,155,878,253,0,3
9059,20,400,4,2,3,1,4,400,160000,0,0.7468,154,914,258,0,3
9060,20,400,4,2,3,2,1,400,160000,0,0.6981,154,895,252,0,3
9061,20,400,4,2,3,2,2,400,160000,0,0.6559,147,840,171,0,3
9062,20,400,4,2,3,2,3,400,160000,0,0.5675,159,898,260,0,3
9063,20,400,4,2,3,2,4,400,160000,0,0.7953,169,955,265,0,3
9064,20,400,4,2,3,3,1,400,160000,0,0.5938,150,865,269,0,3
9065,20,400,4,2,3,3,2,400,160000,0,0.6368,175,961,272,0,3
9066,20,400,4,2,3,3,3,400,160000,0,0.6939,164,958,277,0,3
9067,20,400,4,2,3,3,4,400,160000,0,0.7869,160,920,282,0,3
9068,20,400,4,2,3,4,1,400,160000,0,0.6171,152,905,269,0,3
9069,20,400,4,2,3,4,2,400,160000,0,0.7280,165,967,271,0,3
9070,20,400,4,2,3,4,3,400,160000,0,0.7507,154,937,276,0,3
9071,20,400,4,2,3,4,4,400,160000,0,0.7270,161,957,281,0,3
9072,20,400,4,2,4,1,1,400,160000,0,0.6037,153,867,247,0,3
9073,20,400,4,2,4,1,2,400,160000,0,0.7089,172,990,245,0,3
9074,20,400,4,2,4,1,3,400,160000,0,0.6482,178,1033,250,0,3
9075,20,400,4,2,4,1,4,400,160000,0,0.6575,158,884,169,0,3
9076,20,400,4,2,4,2,1,400,160000,0,0.6063,145,860,168,0,3
9077,20,400,4,2,4,2,2,400,160000,0,0.7895,152,908,164,0,3
9078,20,400,4,2,4,2,3,400,160000,0,0.6181,184,1072,257,0,3
9079,20,400,4,2,4,2,4,400,160000,0,0.8283,184,1074,260,0,3
9080,20,400,4,2,4,3,1,400,160000,0,0.6782,171,1018,271,0,3
9081,20,400,4,2,4,3,2,400,160000,0,0.6981,189,1082,269,0,3
9082,20,400,4,2,4,3,3,400,160000,0,0.6029,183,1030,165,0,3
9083,20,400,4,2,4,3,4,400,160000,0,0.8411,179,1046,279,0,3
9084,20,400,4,2,4,4,1,400,160000,0,0.6538,196,1118,269,0,3
9085,20,400,4,2,4,4,2,400,160000,0,0.6550,176,990,164,0,3
9086,20,400,4,2,4,4,3,400,160000,0,0.6834,206,1162,273,0,3
9087,20,400,4,2,4,4,4,400,160000,0,0.8275,205,1173,276,0,3
9088,20,400,4,3,1,1,1,400,160000,0,0.5138,139,787,248,0,3
9089,20,400,4,3,1,1,2,400,160000,0,0.5346,124,726,162,0,3
9090,20,400,4,3,1,1,3,400,160000,0,0.6216,147,789,255,0,3
9091,20,400,4,3,1,1,4,400,160000,0,0.7275,140,821,259,0,3
9092,20,400,4,3,1,2,1,400,160000,0,0.5554,142,805,256,0,3
9093,20,400,4,3,1,2,2,400,160000,0,0.7226,159,895,258,0,3
9094,20,400,4,3,1,2,3,400,160000,0,0.5623,130,766,263,0,3
9095,20,400,4,3,1,2,4,400,160000,0,0.7461,164,935,267,0,3
9096,20,400,4,3,1,3,1,400,160000,0,0.5632,140,799,272,0,3
9097,20,400,4,3,1,3,2,400,160000,0,0.5963,157,916,274,0,3
9098,20,400,4,3,1,3,3,400,160000,0,0.6068,169,954,279,0,3
9099,20,400,4,3,1,3,4,400,160000,0,0.6876,179,968,283,0,3
9100,20,400,4,3,1,4,1,400,160000,0,0.6422,152,822,273,0,3
9101,20,400,4,3,1,4,2,400,160000,0,0.7366,176,957,274,0,3
9102,20,400,4,3,1,4,3,400,160000,0,0.6832,187,1029,279,0,3
9103,20,400,4,3,1,4,4,400,160000,0,0.7923,183,994,283,0,3
9104,20,400,4,3,2,1,1,400,160000,0,0.5523,136,748,252,0,3
9105,20,400,4,3,2,1,2,400,160000,0,0.6958,153,869,255,0,3
9106,20,400,4,3,2,1,3,400,160000,0,0.5705,141,789,259,0,3
9107,20,400,4,3,2,1,4,400,160000,0,0.6732,152,830,267,0,3
9108,20,400,4,3,2,2,1,400,160000,0,0.6376,123,720,260,0,3
9109,20,400,4,3,2,2,2,400,160000,0,0.6899,134,748,263,0,3
9110,20,400,4,3,2,2,3,400,160000,0,0.5424,133,776,267,0,3
9111,20,400,4,3,2,2,4,400,160000,0,0.8650,131,802,275,0,3
